DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,Distance,PAX
2012-01-24,ORD,Chicago,41.978603,-87.904842,DTW,Detroit,42.212444,-83.353389,7.5,5.48774859258,506.26018847884245,6
2012-10-23,LAS,Las Vegas,36.080056,-115.15225,LAX,Los Angeles,33.942536,-118.408075,16.0333333333,10.870660714400001,377.6032638053681,6
2013-02-21,LAS,Las Vegas,36.080056,-115.15225,SFO,San Francisco,37.618972,-122.374889,12.346153846199998,8.60670579347,807.5231832777396,6
2011-09-14,MSP,Minneapolis,44.881956,-93.221767,ATL,Atlanta,33.636719,-84.428067,10.25,7.23205583351,973.7448004122535,6
2012-01-10,ORD,Chicago,41.978603,-87.904842,PHL,Philadelphia,39.871944,-75.241139,8.77777777778,5.85667598513,1408.7645504937796,6
2013-02-25,MSP,Minneapolis,44.881956,-93.221767,ATL,Atlanta,33.636719,-84.428067,9.944444444439998,8.14914085852,973.7448004122535,6
2012-05-17,ATL,Atlanta,33.636719,-84.428067,CLT,Charlotte,35.214,-80.943139,8.21052631579,5.817396777180001,388.23464092488604,6
2012-04-12,LAS,Las Vegas,36.080056,-115.15225,LAX,Los Angeles,33.942536,-118.408075,13.6896551724,9.33542962618,377.6032638053681,6
2011-10-04,BOS,Boston,42.364347,-71.00518100000002,ATL,Atlanta,33.636719,-84.428067,10.3,7.38490637079,1503.038669073009,6
2012-03-30,DTW,Detroit,42.212444,-83.353389,LGA,New York,40.777245,-73.872608,9.35,7.28571060003,1054.935853740084,6
2011-09-11,DEN,Denver,39.861656,-104.673178,DFW,Dallas-Fort Worth,32.896828,-97.037997,10.0,7.333333333330001,860.1757255797752,6
2012-08-24,EWR,Newark,40.6925,-74.168667,ORD,Chicago,41.978603,-87.904842,11.1818181818,7.40422249953,1527.9398870021994,6
2012-12-24,LAX,Los Angeles,33.942536,-118.408075,SFO,San Francisco,37.618972,-122.374889,18.6470588235,12.6224483841,487.1388146758657,6
2012-01-25,EWR,Newark,40.6925,-74.168667,MCO,Orlando,28.429394,-81.308994,11.6363636364,8.25513089825,841.0684679543131,6
2012-07-15,LAX,Los Angeles,33.942536,-118.408075,LAS,Las Vegas,36.080056,-115.15225,15.2903225806,11.2995384814,377.6032638053681,6
2012-06-04,LAX,Los Angeles,33.942536,-118.408075,DEN,Denver,39.861656,-104.673178,10.5454545455,6.57359271724,1544.8816622466409,6
2012-02-24,MIA,Miami,25.79325,-80.29055600000002,JFK,New York,40.639751,-73.778925,12.6363636364,10.3027756526,807.8739736741642,6
2012-10-17,IAH,Houston,29.984433000000006,-95.341442,ORD,Chicago,41.978603,-87.904842,8.875,6.98450666356,823.5052672605633,6
2012-04-15,IAH,Houston,29.984433000000006,-95.341442,LAX,Los Angeles,33.942536,-118.408075,13.64,10.0576670588,2567.415454370589,6
2012-11-08,ATL,Atlanta,33.636719,-84.428067,DTW,Detroit,42.212444,-83.353389,9.4375,10.6643877774,156.51256917638386,6
2012-11-12,JFK,New York,40.639751,-73.778925,LAS,Las Vegas,36.080056,-115.15225,16.0769230769,12.496153254300001,4598.323701126353,6
2012-01-12,SEA,Seattle,47.449,-122.309306,LAX,Los Angeles,33.942536,-118.408075,11.0,9.77106361716,872.1623199440232,6
2012-06-27,LAS,Las Vegas,36.080056,-115.15225,LAX,Los Angeles,33.942536,-118.408075,14.9285714286,11.313474665,377.6032638053681,6
2012-04-09,SEA,Seattle,47.449,-122.309306,SFO,San Francisco,37.618972,-122.374889,8.352941176469999,5.634061328990001,584.4685506498538,6
2013-01-26,LAX,Los Angeles,33.942536,-118.408075,ORD,Chicago,41.978603,-87.904842,17.633333333299998,13.6115654002,3390.7244973177953,6
2011-11-10,PHL,Philadelphia,39.871944,-75.241139,MCO,Orlando,28.429394,-81.308994,14.5,9.60516836184,719.5833211080045,6
2012-06-01,LGA,New York,40.777245,-73.872608,DTW,Detroit,42.212444,-83.353389,9.36842105263,6.31761669475,1054.935853740084,6
2012-07-20,MCO,Orlando,28.429394,-81.308994,EWR,Newark,40.6925,-74.168667,12.5555555556,8.7895625748,841.0684679543131,6
2012-08-20,LAX,Los Angeles,33.942536,-118.408075,ATL,Atlanta,33.636719,-84.428067,14.6785714286,11.6906216653,3779.583120066245,6
2012-07-16,EWR,Newark,40.6925,-74.168667,SFO,San Francisco,37.618972,-122.374889,12.380952380999998,11.3818987453,5360.173660023075,6
2012-06-29,LAX,Los Angeles,33.942536,-118.408075,BOS,Boston,42.364347,-71.00518100000002,15.7586206897,11.0604029002,5258.1449040785465,6
2012-02-29,DEN,Denver,39.861656,-104.673178,PHX,Phoenix,33.434278000000006,-112.011583,11.6363636364,8.3297827934,845.501645814704,6
2012-05-25,ORD,Chicago,41.978603,-87.904842,DEN,Denver,39.861656,-104.673178,11.7727272727,9.20627021412,1864.999597204111,6
2012-11-27,DTW,Detroit,42.212444,-83.353389,LGA,New York,40.777245,-73.872608,8.38888888889,6.55419837508,1054.935853740084,6
2011-09-12,LGA,New York,40.777245,-73.872608,CLT,Charlotte,35.214,-80.943139,8.352941176469999,5.798072702100001,797.0463706295585,6
2012-10-08,LGA,New York,40.777245,-73.872608,DTW,Detroit,42.212444,-83.353389,10.4,9.99684160649,1054.935853740084,6
2011-11-03,LAS,Las Vegas,36.080056,-115.15225,DFW,Dallas-Fort Worth,32.896828,-97.037997,14.7666666667,9.24264230519,2016.491722110575,6
2012-10-28,SFO,San Francisco,37.618972,-122.374889,BOS,Boston,42.364347,-71.00518100000002,11.833333333299999,7.63098185412,5708.968886670745,6
2012-07-20,DTW,Detroit,42.212444,-83.353389,ATL,Atlanta,33.636719,-84.428067,9.45,7.207269721749999,156.51256917638386,6
2012-04-08,JFK,New York,40.639751,-73.778925,MIA,Miami,25.79325,-80.29055600000002,15.3076923077,12.437907318399999,807.8739736741642,6
2012-11-25,DFW,Dallas-Fort Worth,32.896828,-97.037997,ATL,Atlanta,33.636719,-84.428067,8.9,6.30705536431,1402.5714537480035,6
2011-11-29,SFO,San Francisco,37.618972,-122.374889,BOS,Boston,42.364347,-71.00518100000002,9.555555555560002,7.3742175834,5708.968886670745,6
2012-08-29,MSP,Minneapolis,44.881956,-93.221767,DEN,Denver,39.861656,-104.673178,14.347826087,11.8344977066,1275.490402204062,6
2012-05-25,ATL,Atlanta,33.636719,-84.428067,EWR,Newark,40.6925,-74.168667,9.78947368421,6.66315697089,1148.30688531316,6
2012-12-04,LAX,Los Angeles,33.942536,-118.408075,SEA,Seattle,47.449,-122.309306,9.2,7.20818248498,872.1623199440232,6
2012-05-06,DFW,Dallas-Fort Worth,32.896828,-97.037997,ATL,Atlanta,33.636719,-84.428067,8.78947368421,6.980758852160001,1402.5714537480035,6
2011-10-07,DEN,Denver,39.861656,-104.673178,ORD,Chicago,41.978603,-87.904842,13.56,9.39450193819,1864.999597204111,6
2012-10-16,ATL,Atlanta,33.636719,-84.428067,EWR,Newark,40.6925,-74.168667,9.0,8.522030274530001,1148.30688531316,6
2012-06-06,PHX,Phoenix,33.434278000000006,-112.011583,DEN,Denver,39.861656,-104.673178,10.0526315789,7.44217474347,845.501645814704,6
2012-08-24,DEN,Denver,39.861656,-104.673178,LAX,Los Angeles,33.942536,-118.408075,11.4761904762,8.86915468136,1544.8816622466409,6
2012-04-13,DFW,Dallas-Fort Worth,32.896828,-97.037997,DEN,Denver,39.861656,-104.673178,8.0,7.99037882995,860.1757255797752,6
2012-10-19,ATL,Atlanta,33.636719,-84.428067,EWR,Newark,40.6925,-74.168667,9.89473684211,7.430378611869999,1148.30688531316,6
2012-03-20,ATL,Atlanta,33.636719,-84.428067,CLT,Charlotte,35.214,-80.943139,7.42857142857,6.03469820435,388.23464092488604,6
2011-10-09,ATL,Atlanta,33.636719,-84.428067,ORD,Chicago,41.978603,-87.904842,11.48,7.990202333689999,390.64792768460785,6
2012-06-06,MCO,Orlando,28.429394,-81.308994,PHL,Philadelphia,39.871944,-75.241139,9.57894736842,6.91468477207,719.5833211080045,6
2012-09-12,ATL,Atlanta,33.636719,-84.428067,CLT,Charlotte,35.214,-80.943139,6.0,4.49241785477,388.23464092488604,6
2012-01-03,EWR,Newark,40.6925,-74.168667,LAX,Los Angeles,33.942536,-118.408075,13.44,10.2472760608,4912.518671454262,6
2013-01-15,LGA,New York,40.777245,-73.872608,DTW,Detroit,42.212444,-83.353389,7.466666666669999,5.180549704240001,1054.935853740084,6
2012-07-20,MIA,Miami,25.79325,-80.29055600000002,ATL,Atlanta,33.636719,-84.428067,12.04,9.38740290673,473.55355045901877,6
2012-01-26,CLT,Charlotte,35.214,-80.943139,ATL,Atlanta,33.636719,-84.428067,7.533333333330001,5.12510162501,388.23464092488604,6
2013-01-09,PHL,Philadelphia,39.871944,-75.241139,ATL,Atlanta,33.636719,-84.428067,9.6,9.759976580770001,1027.6848410103114,6
2012-08-07,DEN,Denver,39.861656,-104.673178,ORD,Chicago,41.978603,-87.904842,11.565217391300001,8.07254655639,1864.999597204111,6
2011-12-08,ATL,Atlanta,33.636719,-84.428067,MSP,Minneapolis,44.881956,-93.221767,8.29411764706,7.2350251026,973.7448004122535,6
2012-02-02,ATL,Atlanta,33.636719,-84.428067,LAX,Los Angeles,33.942536,-118.408075,12.347826087,10.998382921,3779.583120066245,6
2012-05-17,DFW,Dallas-Fort Worth,32.896828,-97.037997,BOS,Boston,42.364347,-71.00518100000002,11.590909090899999,8.9104491411,2887.7278382421723,6
2011-11-29,SEA,Seattle,47.449,-122.309306,ORD,Chicago,41.978603,-87.904842,13.2692307692,10.3906022628,3825.7988929494127,6
2011-10-09,ORD,Chicago,41.978603,-87.904842,MSP,Minneapolis,44.881956,-93.221767,10.5,8.02822402231,591.2192684676627,6
2011-12-22,EWR,Newark,40.6925,-74.168667,LAX,Los Angeles,33.942536,-118.408075,14.5,10.7096056031,4912.518671454262,6
2011-11-15,SEA,Seattle,47.449,-122.309306,LAX,Los Angeles,33.942536,-118.408075,8.76470588235,6.95996957397,872.1623199440232,6
2012-01-20,LAX,Los Angeles,33.942536,-118.408075,SEA,Seattle,47.449,-122.309306,9.31578947368,7.731987178660001,872.1623199440232,6
2012-03-14,JFK,New York,40.639751,-73.778925,MIA,Miami,25.79325,-80.29055600000002,10.5,8.32561045652,807.8739736741642,6
2011-11-15,EWR,Newark,40.6925,-74.168667,MCO,Orlando,28.429394,-81.308994,12.56,8.33706583077,841.0684679543131,6
2012-11-25,BOS,Boston,42.364347,-71.00518100000002,ORD,Chicago,41.978603,-87.904842,10.95,10.1487619157,1879.7523868796686,6
2011-09-28,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAX,Los Angeles,33.942536,-118.408075,10.7,8.08572491298,2377.1599998508937,6
2012-07-29,SFO,San Francisco,37.618972,-122.374889,DFW,Dallas-Fort Worth,32.896828,-97.037997,11.583333333299999,7.21060008759,2821.532925195673,6
2012-09-21,LGA,New York,40.777245,-73.872608,MIA,Miami,25.79325,-80.29055600000002,14.9285714286,10.3061598676,799.5642198340214,6
2012-12-09,PHL,Philadelphia,39.871944,-75.241139,ATL,Atlanta,33.636719,-84.428067,9.35,7.44294084492,1027.6848410103114,6
2012-09-20,DFW,Dallas-Fort Worth,32.896828,-97.037997,PHL,Philadelphia,39.871944,-75.241139,11.2105263158,10.331069361499999,2420.4928123669188,6
2011-11-07,LAX,Los Angeles,33.942536,-118.408075,SEA,Seattle,47.449,-122.309306,7.75,5.18330653798,872.1623199440232,6
2012-10-07,BOS,Boston,42.364347,-71.00518100000002,SFO,San Francisco,37.618972,-122.374889,11.2727272727,8.18350151034,5708.968886670745,6
2012-02-05,LAX,Los Angeles,33.942536,-118.408075,SEA,Seattle,47.449,-122.309306,12.6818181818,10.9038497511,872.1623199440232,6
2012-06-30,ATL,Atlanta,33.636719,-84.428067,MCO,Orlando,28.429394,-81.308994,15.7857142857,12.007272928299999,353.9553363116508,6
2012-09-07,LAS,Las Vegas,36.080056,-115.15225,SFO,San Francisco,37.618972,-122.374889,18.9705882353,14.042112623,807.5231832777396,6
2011-09-09,EWR,Newark,40.6925,-74.168667,SFO,San Francisco,37.618972,-122.374889,12.68,8.15843122175,5360.173660023075,6
2012-06-29,DEN,Denver,39.861656,-104.673178,ORD,Chicago,41.978603,-87.904842,7.625,4.99165971062,1864.999597204111,6
2012-08-31,LAS,Las Vegas,36.080056,-115.15225,JFK,New York,40.639751,-73.778925,17.6216216216,11.686533920499999,4598.323701126353,6
2012-07-02,BOS,Boston,42.364347,-71.00518100000002,LGA,New York,40.777245,-73.872608,5.36363636364,5.2777405634,323.3318296838956,6
2012-05-10,ORD,Chicago,41.978603,-87.904842,IAH,Houston,29.984433000000006,-95.341442,8.76470588235,6.842234757050001,823.5052672605633,6
2011-11-04,MIA,Miami,25.79325,-80.29055600000002,JFK,New York,40.639751,-73.778925,14.148148148099999,9.469398907510001,807.8739736741642,6
2012-04-12,MCO,Orlando,28.429394,-81.308994,EWR,Newark,40.6925,-74.168667,14.9285714286,10.237652260599999,841.0684679543131,6
2011-10-23,LAX,Los Angeles,33.942536,-118.408075,ATL,Atlanta,33.636719,-84.428067,11.0,8.39500985563,3779.583120066245,6
2012-05-29,BOS,Boston,42.364347,-71.00518100000002,PHL,Philadelphia,39.871944,-75.241139,7.4,5.32916503779,477.88487627158105,6
2012-12-10,MIA,Miami,25.79325,-80.29055600000002,JFK,New York,40.639751,-73.778925,16.3,12.6495195493,807.8739736741642,6
2012-07-27,LAS,Las Vegas,36.080056,-115.15225,JFK,New York,40.639751,-73.778925,15.5625,11.16716818,4598.323701126353,6
2012-04-15,EWR,Newark,40.6925,-74.168667,SFO,San Francisco,37.618972,-122.374889,9.555555555560002,7.47719845477,5360.173660023075,6
2011-09-29,LAS,Las Vegas,36.080056,-115.15225,DEN,Denver,39.861656,-104.673178,12.8,8.62167810425,1173.7708183524433,6
2012-09-22,LAS,Las Vegas,36.080056,-115.15225,SFO,San Francisco,37.618972,-122.374889,18.7837837838,13.0450823751,807.5231832777396,6
2012-08-27,MSP,Minneapolis,44.881956,-93.221767,DEN,Denver,39.861656,-104.673178,10.1,7.010518413150001,1275.490402204062,6
2012-08-31,ATL,Atlanta,33.636719,-84.428067,DTW,Detroit,42.212444,-83.353389,11.4285714286,8.470958792080001,156.51256917638386,6
2012-03-04,DEN,Denver,39.861656,-104.673178,PHX,Phoenix,33.434278000000006,-112.011583,10.2380952381,6.647591758709999,845.501645814704,6
2011-09-26,DFW,Dallas-Fort Worth,32.896828,-97.037997,PHL,Philadelphia,39.871944,-75.241139,10.5714285714,6.93953477239,2420.4928123669188,6
2012-05-30,LGA,New York,40.777245,-73.872608,CLT,Charlotte,35.214,-80.943139,9.4375,8.50073526232,797.0463706295585,6
2012-10-17,DTW,Detroit,42.212444,-83.353389,LGA,New York,40.777245,-73.872608,9.85714285714,7.60450994007,1054.935853740084,6
2012-02-23,MCO,Orlando,28.429394,-81.308994,EWR,Newark,40.6925,-74.168667,14.48,11.01181184,841.0684679543131,6
2011-09-01,LAX,Los Angeles,33.942536,-118.408075,BOS,Boston,42.364347,-71.00518100000002,12.6153846154,7.848958774650002,5258.1449040785465,6
2011-12-17,SFO,San Francisco,37.618972,-122.374889,ORD,Chicago,41.978603,-87.904842,15.4,10.427417440700001,3833.459735260512,6
2012-11-15,LAS,Las Vegas,36.080056,-115.15225,JFK,New York,40.639751,-73.778925,13.6,11.2989675045,4598.323701126353,6
2012-12-28,LGA,New York,40.777245,-73.872608,ORD,Chicago,41.978603,-87.904842,11.0952380952,8.27589730425,1560.8617188022474,6
2013-01-08,ATL,Atlanta,33.636719,-84.428067,PHL,Philadelphia,39.871944,-75.241139,7.875,6.56124988093,1027.6848410103114,6
2013-02-22,MSP,Minneapolis,44.881956,-93.221767,ATL,Atlanta,33.636719,-84.428067,13.52,10.8209673012,973.7448004122535,6
2012-10-17,JFK,New York,40.639751,-73.778925,LAS,Las Vegas,36.080056,-115.15225,18.685714285699998,12.505931365899999,4598.323701126353,6
2011-11-04,MIA,Miami,25.79325,-80.29055600000002,LGA,New York,40.777245,-73.872608,13.64,9.66040026776,799.5642198340214,6
2011-10-30,LAX,Los Angeles,33.942536,-118.408075,IAH,Houston,29.984433000000006,-95.341442,14.107142857100001,9.28694538034,2567.415454370589,6
2012-09-20,PHX,Phoenix,33.434278000000006,-112.011583,ORD,Chicago,41.978603,-87.904842,15.7307692308,12.672987626600001,2679.014872379074,6
2011-09-01,MSP,Minneapolis,44.881956,-93.221767,DEN,Denver,39.861656,-104.673178,11.2608695652,8.42732240073,1275.490402204062,6
2012-10-03,MCO,Orlando,28.429394,-81.308994,PHL,Philadelphia,39.871944,-75.241139,17.125,11.6029751468,719.5833211080045,6
2012-05-05,DFW,Dallas-Fort Worth,32.896828,-97.037997,ORD,Chicago,41.978603,-87.904842,11.15,8.880937598680001,1013.6221962809236,6
2012-04-16,DEN,Denver,39.861656,-104.673178,SEA,Seattle,47.449,-122.309306,8.375,6.99404508612,1986.4462899651514,6
2012-11-11,JFK,New York,40.639751,-73.778925,MCO,Orlando,28.429394,-81.308994,11.36,7.82559901861,882.7930713454393,6
2011-10-20,SFO,San Francisco,37.618972,-122.374889,LAS,Las Vegas,36.080056,-115.15225,15.2666666667,9.80827705821,807.5231832777396,6
2012-06-28,LAX,Los Angeles,33.942536,-118.408075,BOS,Boston,42.364347,-71.00518100000002,11.5,9.695359714830001,5258.1449040785465,6
2011-10-13,ATL,Atlanta,33.636719,-84.428067,CLT,Charlotte,35.214,-80.943139,8.85,6.46671640422,388.23464092488604,6
2012-08-06,DEN,Denver,39.861656,-104.673178,PHX,Phoenix,33.434278000000006,-112.011583,11.8947368421,10.1154158306,845.501645814704,6
2012-11-13,PHL,Philadelphia,39.871944,-75.241139,DFW,Dallas-Fort Worth,32.896828,-97.037997,9.53333333333,9.8840901501,2420.4928123669188,6
2012-12-10,EWR,Newark,40.6925,-74.168667,LAX,Los Angeles,33.942536,-118.408075,13.380952380999998,11.002164289200001,4912.518671454262,6
2012-03-15,ATL,Atlanta,33.636719,-84.428067,DTW,Detroit,42.212444,-83.353389,9.80952380952,7.406882256519999,156.51256917638386,6
2012-06-03,ORD,Chicago,41.978603,-87.904842,LAS,Las Vegas,36.080056,-115.15225,10.714285714299999,7.7080662759399985,3029.5792533212048,6
2011-11-17,IAH,Houston,29.984433000000006,-95.341442,LAX,Los Angeles,33.942536,-118.408075,11.590909090899999,8.47213410405,2567.415454370589,6
2012-11-29,ATL,Atlanta,33.636719,-84.428067,CLT,Charlotte,35.214,-80.943139,7.529411764710001,5.8322127775300014,388.23464092488604,6
2012-05-20,EWR,Newark,40.6925,-74.168667,SFO,San Francisco,37.618972,-122.374889,9.36842105263,6.36143350648,5360.173660023075,6
2012-03-18,DEN,Denver,39.861656,-104.673178,DFW,Dallas-Fort Worth,32.896828,-97.037997,8.0625,5.79043751945,860.1757255797752,6
2012-05-20,LAX,Los Angeles,33.942536,-118.408075,EWR,Newark,40.6925,-74.168667,11.333333333299999,8.99073597284,4912.518671454262,6
2011-10-30,LAX,Los Angeles,33.942536,-118.408075,DFW,Dallas-Fort Worth,32.896828,-97.037997,12.041666666700001,9.36914068106,2377.1599998508937,6
2011-09-23,ATL,Atlanta,33.636719,-84.428067,DEN,Denver,39.861656,-104.673178,9.76470588235,8.53323950622,2249.1880633960927,6
2012-11-09,MCO,Orlando,28.429394,-81.308994,EWR,Newark,40.6925,-74.168667,16.5483870968,12.706530367400001,841.0684679543131,6
2012-08-30,LAS,Las Vegas,36.080056,-115.15225,LAX,Los Angeles,33.942536,-118.408075,16.4375,10.5736663157,377.6032638053681,6
2012-06-25,ORD,Chicago,41.978603,-87.904842,LAS,Las Vegas,36.080056,-115.15225,12.0,7.868484191910001,3029.5792533212048,6
2012-07-29,ORD,Chicago,41.978603,-87.904842,MSP,Minneapolis,44.881956,-93.221767,13.4137931034,9.15547159345,591.2192684676627,6
2012-03-19,PHX,Phoenix,33.434278000000006,-112.011583,ORD,Chicago,41.978603,-87.904842,9.36842105263,6.157294917560001,2679.014872379074,6
2013-01-08,DEN,Denver,39.861656,-104.673178,LAS,Las Vegas,36.080056,-115.15225,11.0,10.8519447972,1173.7708183524433,6
2012-06-10,DEN,Denver,39.861656,-104.673178,SFO,San Francisco,37.618972,-122.374889,16.52,13.6842975706,1971.1346885251635,6
2012-03-18,PHL,Philadelphia,39.871944,-75.241139,ATL,Atlanta,33.636719,-84.428067,7.9411764705899985,6.55239067283,1027.6848410103114,6
2013-01-13,ORD,Chicago,41.978603,-87.904842,ATL,Atlanta,33.636719,-84.428067,10.5714285714,9.35719738261,390.64792768460785,6
2012-08-09,DEN,Denver,39.861656,-104.673178,SFO,San Francisco,37.618972,-122.374889,11.217391304300001,9.57248197006,1971.1346885251635,6
2012-11-11,DEN,Denver,39.861656,-104.673178,LAX,Los Angeles,33.942536,-118.408075,12.88,10.6314000332,1544.8816622466409,6
2012-03-14,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,6.5,4.18330013267,797.0463706295585,6
2012-03-18,LGA,New York,40.777245,-73.872608,DFW,Dallas-Fort Worth,32.896828,-97.037997,11.875,9.588546156289999,2571.4703686921193,6
2013-02-22,SEA,Seattle,47.449,-122.309306,LAX,Los Angeles,33.942536,-118.408075,11.1304347826,8.518986003610001,872.1623199440232,6
2011-09-13,ATL,Atlanta,33.636719,-84.428067,BOS,Boston,42.364347,-71.00518100000002,8.444444444439997,6.98925412348,1503.038669073009,6
2012-07-24,MSP,Minneapolis,44.881956,-93.221767,DEN,Denver,39.861656,-104.673178,11.086956521700001,8.14590272624,1275.490402204062,6
2011-09-08,LAX,Los Angeles,33.942536,-118.408075,BOS,Boston,42.364347,-71.00518100000002,12.68,8.280096617789999,5258.1449040785465,6
2012-05-06,SFO,San Francisco,37.618972,-122.374889,DEN,Denver,39.861656,-104.673178,11.0454545455,7.65616634595,1971.1346885251635,6
2012-03-25,MCO,Orlando,28.429394,-81.308994,EWR,Newark,40.6925,-74.168667,12.291666666700001,8.71020973474,841.0684679543131,6
2011-09-08,DEN,Denver,39.861656,-104.673178,SFO,San Francisco,37.618972,-122.374889,11.782608695699999,8.02811266023,1971.1346885251635,6
2013-02-03,LAX,Los Angeles,33.942536,-118.408075,LAS,Las Vegas,36.080056,-115.15225,12.3846153846,9.07778353158,377.6032638053681,6
2012-01-12,IAH,Houston,29.984433000000006,-95.341442,LAX,Los Angeles,33.942536,-118.408075,13.0769230769,8.781448978039997,2567.415454370589,6
2012-12-09,ATL,Atlanta,33.636719,-84.428067,PHL,Philadelphia,39.871944,-75.241139,8.72222222222,7.969098816539999,1027.6848410103114,6
2012-10-25,JFK,New York,40.639751,-73.778925,LAS,Las Vegas,36.080056,-115.15225,15.6363636364,10.755284113599998,4598.323701126353,6
2013-02-05,DTW,Detroit,42.212444,-83.353389,ORD,Chicago,41.978603,-87.904842,10.0,9.94269293789,506.26018847884245,6
2012-08-03,ATL,Atlanta,33.636719,-84.428067,DTW,Detroit,42.212444,-83.353389,9.31578947368,7.803507983089999,156.51256917638386,6
2011-10-30,ORD,Chicago,41.978603,-87.904842,MSP,Minneapolis,44.881956,-93.221767,8.63157894737,6.4911095295,591.2192684676627,6
2012-03-29,DEN,Denver,39.861656,-104.673178,LAX,Los Angeles,33.942536,-118.408075,11.2857142857,8.87774102541,1544.8816622466409,6
2012-01-12,DTW,Detroit,42.212444,-83.353389,ATL,Atlanta,33.636719,-84.428067,8.68421052632,6.60010632557,156.51256917638386,6
2012-04-13,EWR,Newark,40.6925,-74.168667,MCO,Orlando,28.429394,-81.308994,12.875,9.61571404118,841.0684679543131,6
2011-12-19,MSP,Minneapolis,44.881956,-93.221767,ORD,Chicago,41.978603,-87.904842,10.55,7.4160210639600015,591.2192684676627,6
2011-09-14,LAS,Las Vegas,36.080056,-115.15225,ORD,Chicago,41.978603,-87.904842,12.3703703704,8.41312229678,3029.5792533212048,6
2011-09-23,ATL,Atlanta,33.636719,-84.428067,SFO,San Francisco,37.618972,-122.374889,11.416666666700001,8.30880447983,4219.517597667142,6
2012-11-09,SFO,San Francisco,37.618972,-122.374889,EWR,Newark,40.6925,-74.168667,12.913043478299999,9.96773450817,5360.173660023075,6
2013-02-12,DEN,Denver,39.861656,-104.673178,LAX,Los Angeles,33.942536,-118.408075,16.4074074074,12.6194576845,1544.8816622466409,6
2011-12-09,ATL,Atlanta,33.636719,-84.428067,CLT,Charlotte,35.214,-80.943139,11.7368421053,10.2947781006,388.23464092488604,6
2012-05-10,LGA,New York,40.777245,-73.872608,DTW,Detroit,42.212444,-83.353389,7.77777777778,5.65223074709,1054.935853740084,6
2011-11-16,MIA,Miami,25.79325,-80.29055600000002,LGA,New York,40.777245,-73.872608,10.3,6.981931568060001,799.5642198340214,6
2011-11-11,LGA,New York,40.777245,-73.872608,DTW,Detroit,42.212444,-83.353389,7.06666666667,4.589843860819999,1054.935853740084,6
2012-11-27,ORD,Chicago,41.978603,-87.904842,DEN,Denver,39.861656,-104.673178,6.625,4.77318901085,1864.999597204111,6
2011-10-14,LAS,Las Vegas,36.080056,-115.15225,JFK,New York,40.639751,-73.778925,14.433333333299998,10.0230194822,4598.323701126353,6
2012-11-15,ATL,Atlanta,33.636719,-84.428067,MIA,Miami,25.79325,-80.29055600000002,12.538461538499998,9.53406846726,473.55355045901877,6
2012-08-24,MSP,Minneapolis,44.881956,-93.221767,DEN,Denver,39.861656,-104.673178,12.9545454545,11.2227544057,1275.490402204062,6
2011-12-09,LAS,Las Vegas,36.080056,-115.15225,DEN,Denver,39.861656,-104.673178,12.0,8.01135557704,1173.7708183524433,6
2011-09-03,ATL,Atlanta,33.636719,-84.428067,LAX,Los Angeles,33.942536,-118.408075,10.4090909091,7.78067870041,3779.583120066245,6
2012-10-16,MIA,Miami,25.79325,-80.29055600000002,LGA,New York,40.777245,-73.872608,14.846153846199998,12.2497095727,799.5642198340214,6
2012-11-19,DFW,Dallas-Fort Worth,32.896828,-97.037997,ORD,Chicago,41.978603,-87.904842,11.833333333299999,9.12553353612,1013.6221962809236,6
2012-03-05,ATL,Atlanta,33.636719,-84.428067,CLT,Charlotte,35.214,-80.943139,8.823529411760003,6.366271417769999,388.23464092488604,6
2012-10-26,ORD,Chicago,41.978603,-87.904842,DTW,Detroit,42.212444,-83.353389,10.0555555556,7.899904855880001,506.26018847884245,6
2012-01-03,LGA,New York,40.777245,-73.872608,DTW,Detroit,42.212444,-83.353389,13.222222222200001,8.30353647241,1054.935853740084,6
2012-07-19,ATL,Atlanta,33.636719,-84.428067,EWR,Newark,40.6925,-74.168667,8.42105263158,6.0765102327100005,1148.30688531316,6
2012-07-17,DEN,Denver,39.861656,-104.673178,LAX,Los Angeles,33.942536,-118.408075,11.2727272727,7.81440561175,1544.8816622466409,6
2012-05-18,PHX,Phoenix,33.434278000000006,-112.011583,DEN,Denver,39.861656,-104.673178,10.0,6.60940318987,845.501645814704,6
2013-01-18,MCO,Orlando,28.429394,-81.308994,PHL,Philadelphia,39.871944,-75.241139,15.142857142899999,11.33566736,719.5833211080045,6
2012-11-08,ORD,Chicago,41.978603,-87.904842,PHX,Phoenix,33.434278000000006,-112.011583,10.4285714286,7.16638980639,2679.014872379074,6
2012-04-29,ORD,Chicago,41.978603,-87.904842,PHL,Philadelphia,39.871944,-75.241139,10.05,6.840090796569999,1408.7645504937796,6
2012-10-28,PHL,Philadelphia,39.871944,-75.241139,MCO,Orlando,28.429394,-81.308994,15.551724137899999,12.228731410999998,719.5833211080045,6
2012-08-29,SEA,Seattle,47.449,-122.309306,LAX,Los Angeles,33.942536,-118.408075,15.16,12.2293363134,872.1623199440232,6
