DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,Norm mean,Norm std,CV,CV of norm,Distance,Norm Distance,Airports,Day,Month,Year,IsHolidays,PAX
2013-02-04,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LGA,New York,0.6919176200316315,0.9441805859593362,12.2,10.986115639400001,0.49589987052308315,0.6441314239936208,0.9005012819180329,0.35926148641915634,2571.4703686921193,0.43493503801314476,1,4,2,2013,0,3
2012-10-25,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,DEN,Denver,0.6496383639449108,0.34459434731456895,8.9,6.365201448,0.3249892101861459,0.30688688456458546,0.7151911739325842,0.17455705112319075,860.1757255797753,0.12673006614862148,2,25,10,2012,0,3
2012-01-27,ORD,Chicago,0.7473928633272919,0.6710189398000861,EWR,Newark,0.6880043406485579,0.9384172867013378,7.07142857143,5.04539829508,0.2302854676618564,0.21056473098037384,0.7134906679909669,0.172862103162292,1527.9398870021992,0.24699470637973342,2,27,1,2012,0,3
2011-12-17,SEA,Seattle,1.0000000000000002,0.0012766862525279699,DEN,Denver,0.6496383639449108,0.34459434731456895,12.173913043499999,9.00834044808,0.49454879811047825,0.49978901557317656,0.7399708225195358,0.1992557092203775,1986.4462899651512,0.3295719256760503,2,17,12,2011,0,5
2013-01-28,ATL,Atlanta,0.3621887489465847,0.7387003640355518,LGA,New York,0.6919176200316315,0.9441805859593362,11.5555555556,12.798079921300001,0.4625233779343333,0.7763725854608694,1.1075261470313174,0.5656097057293265,1181.3369431650299,0.18457135281905562,1,28,1,2013,0,1
2012-08-27,ORD,Chicago,0.7473928633272919,0.6710189398000861,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,11.2272727273,7.861490336,0.4455212461276574,0.41608935749201714,0.7002137141359509,0.15962854407098814,1408.7645504937798,0.22553117209979162,2,27,8,2012,0,7
2011-10-25,DEN,Denver,0.6496383639449108,0.34459434731456895,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,12.565217391300001,9.45720546345,0.5148148843150883,0.5325481773113433,0.7526495697557968,0.21189301688800755,1173.7708183524433,0.18320869017392188,2,25,10,2011,0,0
2012-01-31,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,DEN,Denver,0.6496383639449108,0.34459434731456895,15.3703703704,12.363557330199999,0.6600968685587573,0.744660165572234,0.8043760190717023,0.2634504020442989,1544.881662246641,0.2500459280869736,2,31,1,2012,0,6
2012-11-20,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,ATL,Atlanta,0.3621887489465847,0.7387003640355518,14.6,11.8602979164,0.6201985325863103,0.7079311803129587,0.8123491723561644,0.2713974956537333,3779.583120066245,0.6525167139945791,2,20,11,2012,0,0
2011-12-30,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MCO,Orlando,0.12172951756461914,0.799418501658604,16.7714285714,11.4328878403,0.7326592268325123,0.6767378475023351,0.6816883720803776,0.14116375075648657,353.95533631165074,0.03555953542816277,2,30,12,2011,2,0
2012-05-27,EWR,Newark,0.6880043406485579,0.9384172867013378,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,15.347826087,12.7122299583,0.6589292751155097,0.7701070652558376,0.8282756063458123,0.2872718752454142,4912.5186714542615,0.8565589408228079,2,27,5,2012,1,5
2012-03-21,BOS,Boston,0.765205407339852,1.0,ORD,Chicago,0.7473928633272919,0.6710189398000861,7.8,6.03797506265,0.26801899007383345,0.2830051791172583,0.7740993670064102,0.23327270702719105,1879.7523868796684,0.3103563034388581,2,21,3,2012,0,3
2012-06-20,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,10.4444444444,10.5786812378,0.404977701048606,0.614395960095403,1.0128524589426078,0.4712454517449479,2420.4928123669188,0.40774390895382934,2,20,6,2012,0,6
2012-08-20,MSP,Minneapolis,0.881461320896298,0.5675158208024074,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.2,7.58287544405,0.4441087613300718,0.39575542636457484,0.6770424503616072,0.13653301389694017,591.2192684676628,0.07829088144676259,2,20,8,2012,0,7
2011-11-08,ORD,Chicago,0.7473928633272919,0.6710189398000861,EWR,Newark,0.6880043406485579,0.9384172867013378,7.13333333333,4.688384837119999,0.23349158394498667,0.18450909908316912,0.6572502108115219,0.11680546385078705,1527.9398870021992,0.24699470637973342,2,8,11,2011,0,7
2012-12-04,ATL,Atlanta,0.3621887489465847,0.7387003640355518,BOS,Boston,0.765205407339852,1.0,8.23529411765,5.42597239862,0.29056335525212007,0.23833987090957473,0.6588680769750505,0.11841804213573659,1503.038669073009,0.24250998529318785,2,4,12,2012,0,6
2012-07-23,CLT,Charlotte,0.4350230308347669,0.8065405004832809,LGA,New York,0.6919176200316315,0.9441805859593362,8.947368421050001,6.76981605043,0.327442473253047,0.33641655328181086,0.7566264997541636,0.21585694857821858,797.0463706295586,0.1153604395652817,1,23,7,2012,0,3
2013-01-04,SFO,San Francisco,0.5460776929914688,0.0,BOS,Boston,0.765205407339852,1.0,15.8965517241,11.799954078599999,0.6873483845035605,0.7035271535461088,0.742296460477693,0.201573745999019,5708.968886670745,1.0000000000000002,2,4,1,2013,2,0
2012-03-07,ORD,Chicago,0.7473928633272919,0.6710189398000861,ATL,Atlanta,0.3621887489465847,0.7387003640355518,5.57142857143,4.0708019567900005,0.15259880387233946,0.13943653434613693,0.7306567614749409,0.18997209051087272,390.6479276846078,0.042167888429941125,2,7,3,2012,0,3
2011-09-23,CLT,Charlotte,0.4350230308347669,0.8065405004832809,ATL,Atlanta,0.3621887489465847,0.7387003640355518,8.94117647059,6.65648732662,0.3271217852706554,0.3281455723281904,0.7444755562665636,0.20374571957085863,388.234640924886,0.04173325434698252,2,23,9,2011,0,0
2011-11-28,SFO,San Francisco,0.5460776929914688,0.0,BOS,Boston,0.765205407339852,1.0,12.5,8.900415232130001,0.5114372032809866,0.49191239457606395,0.7120332185704001,0.17140941730977843,5708.968886670745,1.0000000000000002,2,28,11,2011,2,3
2012-08-29,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MSP,Minneapolis,0.881461320896298,0.5675158208024074,11.347826087,7.37692160268,0.4517648383434645,0.38072445943908373,0.6500735511915323,0.10965226062387168,973.7448004122537,0.14718391005814518,2,29,8,2012,1,6
2013-01-30,BOS,Boston,0.765205407339852,1.0,ATL,Atlanta,0.3621887489465847,0.7387003640355518,12.882352941199999,15.3699477591,0.5312396862089448,0.96407318939016,1.1931009675991908,0.6509048311834856,1503.038669073009,0.24250998529318785,2,30,1,2013,0,6
2012-10-28,ORD,Chicago,0.7473928633272919,0.6710189398000861,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,14.518518518499999,10.3973752989,0.6159785162807354,0.6011638516148181,0.7161457476292299,0.17550850486472735,3029.579253321205,0.5174406640701572,2,28,10,2012,0,6
2012-04-06,DEN,Denver,0.6496383639449108,0.34459434731456895,MSP,Minneapolis,0.881461320896298,0.5675158208024074,10.3333333333,6.74042530804,0.39922313336106907,0.3342715518880953,0.6522992233608138,0.11187065834459053,1275.4904022040619,0.20152843517238794,2,6,4,2012,0,5
2013-01-24,DTW,Detroit,0.7581909654479757,0.7596208255651364,LGA,New York,0.6919176200316315,0.9441805859593362,9.052631578949999,6.76160470936,0.33289416895784696,0.33581727144654105,0.7469214504523412,0.20618361952833542,1054.935853740084,0.16180645703289903,1,24,1,2013,0,6
2012-02-17,BOS,Boston,0.765205407339852,1.0,SFO,San Francisco,0.5460776929914688,0.0,10.6666666667,9.80995892538,0.41648683642885886,0.5582929052749106,0.919683649251501,0.3783811575719367,5708.968886670745,1.0000000000000002,2,17,2,2012,0,6
2012-06-21,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,DEN,Denver,0.6496383639449108,0.34459434731456895,10.9,8.39109803993,0.42857142857216857,0.45474129924898565,0.7698255082504587,0.22901281706957066,860.1757255797753,0.12673006614862148,2,21,6,2012,0,3
2011-09-27,LGA,New York,0.6919176200316315,0.9441805859593362,BOS,Boston,0.765205407339852,1.0,7.6875,6.247332764199999,0.26219249028961966,0.2982845672882297,0.8126611725788617,0.27170847612626126,323.3318296838956,0.03004422744973377,1,27,9,2011,0,1
2012-08-25,SFO,San Francisco,0.5460776929914688,0.0,JFK,New York,0.6855685441510919,0.9460042871958705,19.3902439024,12.5695625397,0.8682905775966653,0.759694881457482,0.6482415900990404,0.10782628716375442,5403.554833417769,0.944994785048431,2,25,8,2012,1,3
2012-11-09,SEA,Seattle,1.0000000000000002,0.0012766862525279699,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,10.8,8.4017542028,0.42339231765286744,0.4555190095873126,0.7779402039629628,0.23710099048585498,872.1623199440232,0.1288888574436527,2,9,11,2012,0,3
2012-07-08,BOS,Boston,0.765205407339852,1.0,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,12.125,8.425182232580001,0.49201553733360737,0.4572288390248709,0.6948603903158763,0.1542927172027584,5258.1449040785465,0.9188063882336603,2,8,7,2012,1,6
2012-01-25,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,16.636363636400002,12.651131821400002,0.7256640640357804,0.7656479880721149,0.7604505466398679,0.2196684968431667,377.6032638053681,0.03981853831652568,2,25,1,2012,0,6
2012-01-17,PHX,Phoenix,0.3528406081525697,0.20173963223618063,ORD,Chicago,0.7473928633272919,0.6710189398000861,8.75,6.952217871539999,0.3172205438071942,0.3497286416702391,0.794539185318857,0.2536457192713427,2679.014872379074,0.4543038538196032,2,17,1,2012,0,0
2012-10-24,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LGA,New York,0.6919176200316315,0.9441805859593362,12.2857142857,10.4362007318,0.5003391084531729,0.6039974175920574,0.8494581991009877,0.30838523422773323,2571.4703686921193,0.43493503801314476,1,24,10,2012,0,3
2012-10-14,IAH,Houston,0.1935367281207072,0.5262526896201161,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,15.4285714286,11.043444750499999,0.6631111659191422,0.6483154293371473,0.7157788264199707,0.17514278291091112,2567.4154543705886,0.43420474603250286,2,14,10,2012,0,0
2012-06-29,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,EWR,Newark,0.6880043406485579,0.9384172867013378,16.2962962963,13.4930603668,0.7080515992916843,0.8270937957120866,0.8279832497807209,0.28698047422661754,4912.5186714542615,0.8565589408228079,2,29,6,2012,0,6
2012-08-19,SFO,San Francisco,0.5460776929914688,0.0,SEA,Seattle,1.0000000000000002,0.0012766862525279699,13.9230769231,10.3997041378,0.5851399355953132,0.6013338154292721,0.7469400761943421,0.2062021843934453,584.4685506498537,0.07707507398574046,2,19,8,2012,1,6
2012-09-08,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,ATL,Atlanta,0.3621887489465847,0.7387003640355518,12.1111111111,10.8621787918,0.4912962163720178,0.635086238699997,0.8968771479476119,0.35564919766858205,1402.5714537480035,0.22441579245668425,2,8,9,2012,0,2
2012-01-26,MSP,Minneapolis,0.881461320896298,0.5675158208024074,ORD,Chicago,0.7473928633272919,0.6710189398000861,10.3888888889,9.15319866231,0.40210041720742706,0.5103610884827815,0.881056555729432,0.33988031391219176,591.2192684676628,0.07829088144676259,2,26,1,2012,0,7
2012-07-01,MIA,Miami,0.0,0.8192441545511606,LGA,New York,0.6919176200316315,0.9441805859593362,16.2424242424,10.0903118851,0.7052615058656975,0.5787536844329181,0.6212318884492481,0.0809048647709234,799.5642198340215,0.11581390539382498,1,1,7,2012,1,6
2012-06-11,IAH,Houston,0.1935367281207072,0.5262526896201161,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.2631578947,9.40946394307,0.4473797787508803,0.5290638955468907,0.8354196958827793,0.2943926148422683,823.5052672605634,0.12012569932025531,2,11,6,2012,0,6
2011-09-02,MIA,Miami,0.0,0.8192441545511606,ATL,Atlanta,0.3621887489465847,0.7387003640355518,11.142857142899999,7.818476285610001,0.44114926937840504,0.4129500969448834,0.7016581281930707,0.1610682371651977,473.55355045901877,0.05709923017020781,2,2,9,2011,1,0
2012-10-15,SFO,San Francisco,0.5460776929914688,0.0,BOS,Boston,0.765205407339852,1.0,12.583333333299999,8.80670034772,0.5157531290453444,0.4850728750088502,0.6998702263107281,0.15928617891088692,5708.968886670745,1.0000000000000002,2,15,10,2012,0,3
2011-10-22,IAH,Houston,0.1935367281207072,0.5262526896201161,ORD,Chicago,0.7473928633272919,0.6710189398000861,10.5789473684,8.29535204178,0.41194375667226923,0.4477535445080807,0.7841377551946948,0.24327828546948715,823.5052672605634,0.12012569932025531,2,22,10,2011,0,5
2011-12-16,DTW,Detroit,0.7581909654479757,0.7596208255651364,ATL,Atlanta,0.3621887489465847,0.7387003640355518,7.07142857143,5.19562368677,0.2302854676618564,0.22152851237352958,0.7347346627754071,0.19403666348578275,156.51256917638386,0.0,2,16,12,2011,0,0
2012-01-18,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,ATL,Atlanta,0.3621887489465847,0.7387003640355518,10.5,9.30686021485,0.40785498489496397,0.521575648495765,0.8863676395095238,0.34517403879895536,1402.5714537480035,0.22441579245668425,2,18,1,2012,0,3
2012-03-25,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,BOS,Boston,0.765205407339852,1.0,11.875,9.37764455454,0.47906776003535456,0.5267416461855663,0.7896963835402105,0.24881874584016084,5258.1449040785465,0.9188063882336603,2,25,3,2012,0,6
2012-08-10,SEA,Seattle,1.0000000000000002,0.0012766862525279699,DEN,Denver,0.6496383639449108,0.34459434731456895,16.3103448276,11.5792408099,0.7087791883102441,0.6874190109653315,0.7099323118114503,0.16931537721266843,1986.4462899651512,0.3295719256760503,2,10,8,2012,1,6
2012-06-12,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,BOS,Boston,0.765205407339852,1.0,8.555555555560002,5.43650214343,0.30715005035322784,0.23910835497823865,0.635435315465514,0.09506186891293633,477.88487627158105,0.05787930399067451,2,12,6,2012,0,3
2012-08-17,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,9.0,7.00476028617,0.330168321105447,0.3535633033169241,0.7783066984633333,0.2374662871254496,2420.4928123669188,0.40774390895382934,2,17,8,2012,1,0
2012-07-18,SFO,San Francisco,0.5460776929914688,0.0,BOS,Boston,0.765205407339852,1.0,10.5416666667,7.002975558049999,0.4100129477797325,0.35343304991080027,0.6643138869275437,0.12384605285214823,5708.968886670745,1.0000000000000002,2,18,7,2012,0,3
2011-09-04,JFK,New York,0.6855685441510919,0.9460042871958705,SFO,San Francisco,0.5460776929914688,0.0,11.6923076923,7.85248613253,0.46960592277854063,0.41543221080493586,0.6715942087036655,0.13110257942293346,5403.554833417769,0.944994785048431,2,4,9,2011,1,6
2012-04-18,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.909090909100001,11.342751370699999,0.48083336603104176,0.6701594885636243,0.9524447715847689,0.4110352025455841,1013.6221962809236,0.1543658478507986,2,18,4,2012,0,7
2011-09-27,EWR,Newark,0.6880043406485579,0.9384172867013378,ORD,Chicago,0.7473928633272919,0.6710189398000861,10.7272727273,8.647497949069999,0.4196256915311518,0.4734539317900732,0.8061226901654928,0.26519136426990875,1527.9398870021992,0.24699470637973342,2,27,9,2011,0,3
2012-07-25,IAH,Houston,0.1935367281207072,0.5262526896201161,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,13.4,9.899494936610001,0.5580492015546967,0.5648274414335286,0.7387682788514925,0.19805709597936583,2567.4154543705886,0.43420474603250286,2,25,7,2012,0,5
2012-09-23,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,DEN,Denver,0.6496383639449108,0.34459434731456895,14.12,10.6157116263,0.5953388001736648,0.6170985197615839,0.7518209367067988,0.21106709216621766,1544.881662246641,0.2500459280869736,2,23,9,2012,0,6
2013-02-25,JFK,New York,0.6855685441510919,0.9460042871958705,MIA,Miami,0.0,0.8192441545511606,10.222222222200001,7.526858227130001,0.39346856567353217,0.3916671659602937,0.7363230874382312,0.19561989649744405,807.8739736741641,0.11731049597734035,2,25,2,2013,0,5
2011-11-06,ATL,Atlanta,0.3621887489465847,0.7387003640355518,LGA,New York,0.6919176200316315,0.9441805859593362,9.42857142857,6.85252820915,0.3523645107595208,0.3424530695894761,0.7267832949099585,0.18611128409129496,1181.3369431650299,0.18457135281905562,1,6,11,2011,0,3
2012-04-10,LGA,New York,0.6919176200316315,0.9441805859593362,BOS,Boston,0.765205407339852,1.0,5.92857142857,4.69802390069,0.17109562858398117,0.18521257926469728,0.7924377663816368,0.25155116866997995,323.3318296838956,0.03004422744973377,1,10,4,2012,0,1
2013-01-27,JFK,New York,0.6855685441510919,0.9460042871958705,SFO,San Francisco,0.5460776929914688,0.0,10.4347826087,7.29150244498,0.40447730386086234,0.37449038035781324,0.6987689843102921,0.15818853624030627,5403.554833417769,0.944994785048431,2,27,1,2013,0,7
2012-10-20,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,SFO,San Francisco,0.5460776929914688,0.0,16.7647058824,11.6021388403,0.7323110513124427,0.6890901598757467,0.6920574045071801,0.15149889275051376,487.13881467586566,0.059545942659244996,2,20,10,2012,0,3
2011-12-27,ATL,Atlanta,0.3621887489465847,0.7387003640355518,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.0,7.387247699339999,0.4337505394914697,0.38147808081527856,0.6715679726672726,0.1310764291371287,390.6479276846078,0.042167888429941125,2,27,12,2011,2,0
2012-05-09,SFO,San Francisco,0.5460776929914688,0.0,DEN,Denver,0.6496383639449108,0.34459434731456895,9.666666666669999,7.29221986697,0.3646957272342938,0.3745427394016241,0.7543675724449124,0.21360540440955045,1971.1346885251635,0.32681429903939496,2,9,5,2012,0,6
2012-04-18,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MCO,Orlando,0.12172951756461914,0.799418501658604,15.9642857143,13.3513271441,0.6908564029860871,0.8167497915970108,0.8363247428064104,0.2952947036854672,353.95533631165074,0.03555953542816277,2,18,4,2012,0,3
2012-08-17,DEN,Denver,0.6496383639449108,0.34459434731456895,ORD,Chicago,0.7473928633272919,0.6710189398000861,12.6363636364,10.0073566014,0.5184996272637351,0.5726994243264053,0.7919490835617498,0.2510640830745565,1864.999597204111,0.3076993190643796,2,17,8,2012,1,6
2011-09-05,EWR,Newark,0.6880043406485579,0.9384172867013378,SFO,San Francisco,0.5460776929914688,0.0,12.6153846154,7.83365520343,0.5174131004963616,0.41405788794406784,0.6209604734418647,0.08063433686386745,5360.173660023075,0.9371818152717916,2,5,9,2011,1,6
2011-10-04,ORD,Chicago,0.7473928633272919,0.6710189398000861,SEA,Seattle,1.0000000000000002,0.0012766862525279699,12.5217391304,9.13967159355,0.5125630969572941,0.5093738530819854,0.72990432865359,0.18922211696179536,3825.7988929494127,0.6608401964752163,2,4,10,2011,0,0
2011-12-15,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,BOS,Boston,0.765205407339852,1.0,7.07142857143,5.37035002031,0.2302854676618564,0.23428042670045815,0.7594434372154021,0.21866467908303777,2887.7278382421723,0.49189315735099653,2,15,12,2011,0,6
2012-09-17,ATL,Atlanta,0.3621887489465847,0.7387003640355518,EWR,Newark,0.6880043406485579,0.9384172867013378,11.15,9.49390386123,0.44151920587042137,0.5352265075603951,0.8514711983165919,0.31039165410094693,1148.3068853131601,0.1786226238308058,2,17,9,2012,0,3
2012-02-09,ATL,Atlanta,0.3621887489465847,0.7387003640355518,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,8.411764705880001,7.43352896955,0.2997029627564951,0.3848557902921632,0.8837062411355617,0.3425213390131516,1402.5714537480035,0.22441579245668425,2,9,2,2012,0,7
2012-05-27,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MIA,Miami,0.0,0.8192441545511606,11.9230769231,8.332697411629999,0.48155771720929064,0.4504790922099423,0.6988713958127762,0.15829061301819924,473.55355045901877,0.05709923017020781,2,27,5,2012,1,2
2011-09-09,DEN,Denver,0.6496383639449108,0.34459434731456895,SFO,San Francisco,0.5460776929914688,0.0,11.7272727273,8.154355062999999,0.47141680072416314,0.43746327310290223,0.6953326022697006,0.15476338576595394,1971.1346885251635,0.32681429903939496,2,9,9,2011,0,6
2012-06-14,ATL,Atlanta,0.3621887489465847,0.7387003640355518,DTW,Detroit,0.7581909654479757,0.7596208255651364,7.466666666669999,5.40986752764,0.250755287009669,0.23716450180050921,0.7245358295943195,0.1838711644535418,156.51256917638386,0.0,2,14,6,2012,0,6
2012-11-19,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,JFK,New York,0.6855685441510919,0.9460042871958705,13.607142857100001,9.96415533472,0.5687773598853153,0.5695465003202935,0.732273882868868,0.19158392646044642,4598.323701126353,0.799972278567049,2,19,11,2012,0,0
2012-10-15,ORD,Chicago,0.7473928633272919,0.6710189398000861,LGA,New York,0.6919176200316315,0.9441805859593362,11.043478260899999,8.51457713075,0.43600232684926377,0.46375307644021935,0.7710050157744501,0.2301884694585018,1560.8617188022472,0.25292394380503647,1,15,10,2012,0,1
2011-12-26,ORD,Chicago,0.7473928633272919,0.6710189398000861,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,16.133333333299998,11.3494138792,0.6996115666805345,0.6706457331718247,0.7034760668940155,0.1628802340649408,3390.7244973177953,0.5824830927442406,2,26,12,2011,2,3
2012-04-02,BOS,Boston,0.765205407339852,1.0,ATL,Atlanta,0.3621887489465847,0.7387003640355518,6.5625,4.66145542365,0.203927492447482,0.1825437309186431,0.7103170169371428,0.1696988249574729,1503.038669073009,0.24250998529318785,2,2,4,2012,0,6
2012-09-18,ATL,Atlanta,0.3621887489465847,0.7387003640355518,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,7.470588235289999,5.66918917327,0.2509583893982753,0.2560903691336943,0.7588678420916782,0.21809096525035865,1027.6848410103114,0.15689853679516363,2,18,9,2012,0,3
2012-05-20,DEN,Denver,0.6496383639449108,0.34459434731456895,PHX,Phoenix,0.3528406081525697,0.20173963223618063,7.77777777778,5.568351277330001,0.26686807653632605,0.24873099642849053,0.7159308785136527,0.17529433803331873,845.501645814704,0.12408725746612233,2,20,5,2012,0,6
2012-04-02,MCO,Orlando,0.12172951756461914,0.799418501658604,ATL,Atlanta,0.3621887489465847,0.7387003640355518,11.826086956500001,9.32080846041,0.47653449925848357,0.5225936223110935,0.7881565977567061,0.24728399273515878,353.95533631165074,0.03555953542816277,2,2,4,2012,0,6
2011-10-25,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,15.6363636364,10.499458860499999,0.673872954842769,0.6086141357553762,0.6714770201466942,0.13098577388828758,377.6032638053681,0.03981853831652568,2,25,10,2011,0,3
2012-09-06,SEA,Seattle,1.0000000000000002,0.0012766862525279699,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,13.0,9.8752215165,0.5373327578774922,0.5630559135396327,0.7596324243461539,0.218853048523017,872.1623199440232,0.1288888574436527,2,6,9,2012,1,6
2012-12-04,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,15.2,12.8711563842,0.651273198102117,0.7817058673728512,0.8467866042236843,0.30572237126512214,2377.1599998508937,0.3999396489942337,2,4,12,2012,0,6
2012-06-04,ATL,Atlanta,0.3621887489465847,0.7387003640355518,DTW,Detroit,0.7581909654479757,0.7596208255651364,11.826086956500001,8.20006748261,0.47653449925848357,0.44079946660466707,0.6933880591925614,0.15282519828726615,156.51256917638386,0.0,2,4,6,2012,0,6
2011-10-15,EWR,Newark,0.6880043406485579,0.9384172867013378,MCO,Orlando,0.12172951756461914,0.799418501658604,16.0322580645,10.2647742984,0.6943767663974008,0.591486337276924,0.6402575518123143,0.09986834412889889,841.0684679543131,0.12328884004383246,2,15,10,2011,0,0
2012-10-13,DEN,Denver,0.6496383639449108,0.34459434731456895,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,12.2727272727,9.082593599489998,0.4996664966447988,0.5052081748155238,0.7400631821823112,0.19934776701227297,860.1757255797753,0.12673006614862148,2,13,10,2012,0,5
2012-07-14,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,ATL,Atlanta,0.3621887489465847,0.7387003640355518,9.95,6.676549691980001,0.3793698748388078,0.3296097681313245,0.6710100192944725,0.13052029939458576,1402.5714537480035,0.22441579245668425,2,14,7,2012,1,0
2012-04-03,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,ATL,Atlanta,0.3621887489465847,0.7387003640355518,9.0,8.11582815655,0.330168321105447,0.43465149424634253,0.9017586840611111,0.36051477883424377,1027.6848410103114,0.15689853679516363,2,3,4,2012,0,6
2012-11-25,SEA,Seattle,1.0000000000000002,0.0012766862525279699,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,11.05,9.99197046054,0.43634009495112025,0.5715765097313718,0.9042507204108596,0.36299867014336473,872.1623199440232,0.1288888574436527,2,25,11,2012,2,0
2013-01-03,EWR,Newark,0.6880043406485579,0.9384172867013378,SFO,San Francisco,0.5460776929914688,0.0,15.6153846154,11.510262979,0.6727864280753955,0.6823848562831308,0.7371104370780915,0.1964046727419343,5360.173660023075,0.9371818152717916,2,3,1,2013,2,5
2012-10-02,SFO,San Francisco,0.5460776929914688,0.0,ORD,Chicago,0.7473928633272919,0.6710189398000861,19.060606060599998,13.289891351,0.8512182681378527,0.812266071516896,0.6972439023579324,0.15666843890803994,3833.4597352605124,0.6622199177864786,2,2,10,2012,0,3
2011-10-01,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MIA,Miami,0.0,0.8192441545511606,12.375,8.64675108627,0.5049633146318602,0.4733994240908238,0.6987273605066666,0.15814704848107342,473.55355045901877,0.05709923017020781,2,1,10,2011,0,0
2012-08-15,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,BOS,Boston,0.765205407339852,1.0,13.0769230769,8.527241415239999,0.5413166893526825,0.46467734393646,0.6520831670489153,0.11165530819712599,5258.1449040785465,0.9188063882336603,2,15,8,2012,0,6
2011-10-05,LGA,New York,0.6919176200316315,0.9441805859593362,ATL,Atlanta,0.3621887489465847,0.7387003640355518,10.782608695699999,7.83904285518,0.42249160271285713,0.41445109068659325,0.7270080067271787,0.18633526145418788,1181.3369431650299,0.18457135281905562,1,5,10,2011,0,1
2011-10-08,SEA,Seattle,1.0000000000000002,0.0012766862525279699,DEN,Denver,0.6496383639449108,0.34459434731456895,11.2857142857,8.28337405375,0.44854799926016153,0.44687936444561993,0.7339698528648532,0.1932743533011234,1986.4462899651512,0.3295719256760503,2,8,10,2011,0,2
2012-12-24,SFO,San Francisco,0.5460776929914688,0.0,JFK,New York,0.6855685441510919,0.9460042871958705,15.612903225799998,11.6180245577,0.6726579141556714,0.690249534671763,0.7441296720843985,0.20340096588613454,5403.554833417769,0.944994785048431,2,24,12,2012,2,0
2011-11-14,LGA,New York,0.6919176200316315,0.9441805859593362,CLT,Charlotte,0.4350230308347669,0.8065405004832809,8.2,6.53780216455,0.28873543375103794,0.319483666661591,0.7972929468963416,0.2563904803782163,797.0463706295586,0.1153604395652817,1,14,11,2011,0,6
2013-02-16,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,ORD,Chicago,0.7473928633272919,0.6710189398000861,10.5,7.89824999232,0.40785498489496397,0.41877215852482585,0.7522142849828571,0.21145915481187594,1013.6221962809236,0.1543658478507986,2,16,2,2013,0,5
