DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,Norm mean,Norm std,Norm std(MAX),Norm mean(MAX),CV,CV of norm,Norm CV(MAX),Distance,Norm Distance,Norm Distance(MAX),mean(MinMaxScale),std(MinMaxScale),CV(MinMaxScale),Distance(MinMaxScale),mean(StandardScale),std(StandardScale),CV(StandardScale),Distance(StandardScale),Airports,Date(Norm),Day,Month,Year,IsHolidays
2012-01-15,DTW,Detroit,0.7581909654479757,0.7596208255651364,LGA,New York,0.6919176200316315,0.9441805859593362,6.2,4.58569203377,0.062,0.0458569203377,0.6231399040676331,0.4850479398792366,0.739627747382258,0.0739627747382258,0.513030104267255,1054.935853740084,0.1054935853740084,0.1847857073110242,0.16900774806317015,0.1630504222385665,0.1370111486463601,0.16180645703289903,-1.8628379087294182,-1.8847501948859773,-0.19575778053082177,-0.5612773292059893,1,0.040983606557377046,15,1,2012,0
2011-12-26,DTW,Detroit,0.7581909654479757,0.7596208255651364,ATL,Atlanta,0.3621887489465847,0.7387003640355518,11.4736842105,10.3084022959,0.114736842105,0.103084022959,0.48193895579131973,0.545691629956476,0.8984387322135285,0.08984387322135286,0.3526847579960211,156.51256917638386,0.015651256917638388,0.027415207944434267,0.4273536878929968,0.5477593201615741,0.2613702879001477,0.0,-0.008255446818640318,0.7531310121343143,1.4193122546315964,-1.147064430491384,2,0.9863013698630136,26,12,2011,2
2012-06-20,PHX,Phoenix,0.3528406081525697,0.20173963223618063,DEN,Denver,0.6496383639449108,0.34459434731456895,9.666666666669999,7.219255298080001,0.09666666666669999,0.07219255298080002,0.4270088206814575,0.37235682819419347,0.7468195135942255,0.07468195135942254,0.4579514888467805,845.501645814704,0.0845501645814704,0.14810058744386828,0.33883195867753324,0.34009157487698805,0.1426427606962758,0.12408725746612233,-0.6437244873197356,-0.6708101692316517,-0.12261922452235138,-0.6978319573846097,2,0.46994535519125685,20,6,2012,0
2012-01-17,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,ORD,Chicago,0.7473928633272919,0.6710189398000861,7.8125,5.25634537171,0.078125,0.0525634537171,0.4890083239253454,0.42692119432253706,0.67281220757888,0.067281220757888,0.45741508951438686,1408.7645504937798,0.14087645504937799,0.2467633960631581,0.24800049987530398,0.20813505778872513,0.08469031562871132,0.22553117209979162,-1.2957743341079113,-1.575612783494667,-0.8752559672229384,-0.3305750642668166,2,0.04644808743169399,17,1,2012,0
2011-12-19,SFO,San Francisco,0.5460776929914688,0.0,JFK,New York,0.6855685441510919,0.9460042871958705,15.7931034483,11.4217190048,0.157931034483,0.114217190048,0.5267173658596783,0.5432452276055484,0.7232092819622135,0.07232092819622135,0.3871895868250277,5403.554833417769,0.540355483341777,0.9465027644543564,0.6389523308846816,0.6226019776615493,0.12415444210509585,0.944994785048431,1.5107431970733118,1.26631394283469,-0.36272967829618963,2.274095429345249,2,0.9671232876712329,19,12,2011,2
2012-07-05,ATL,Atlanta,0.3621887489465847,0.7387003640355518,LGA,New York,0.6919176200316315,0.9441805859593362,12.851851851900001,9.272389550549999,0.128518518519,0.09272389550549999,0.5991762880275241,0.4707782672561391,0.721482760414732,0.0721482760414732,0.5082532486853273,1181.3369431650299,0.11813369431650299,0.20692649874536995,0.49486702398764754,0.4781134175662114,0.12280246551622187,0.18457135281905562,0.4764010921952981,0.275581315222857,-0.3802879927878611,-0.47886169167104603,1,0.5109289617486339,5,7,2012,1
2012-12-10,IAH,Houston,0.1935367281207072,0.5262526896201161,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,13.2727272727,12.954799876,0.132727272727,0.12954799876,0.2935016931954454,0.2590308370046563,0.9760465660020056,0.09760465660020055,0.452481777009645,2567.4154543705886,0.25674154543705885,0.4497161405739957,0.5154847651715742,0.7256632590074051,0.32214217606355167,0.43420474603250286,0.6244092289947882,1.972987010968592,2.208565510499287,0.4248848242347437,2,0.9426229508196722,10,12,2012,0
2012-09-20,EWR,Newark,0.6880043406485579,0.9384172867013378,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,15.8965517241,11.604632165,0.158965517241,0.11604632165,0.45200830252637747,0.43171806167442717,0.7300093986676854,0.07300093986676855,0.4181076798368992,4912.5186714542615,0.4912518671454261,0.8604914072879204,0.6440200294742398,0.6348983052848117,0.1294793675894147,0.8565589408228079,1.5471225763375471,1.3506276972809415,-0.2935741048433598,1.9539315879966845,2,0.7213114754098361,20,9,2012,0
2012-04-17,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,13.2307692308,10.1441912139,0.132307692308,0.10144191213899999,0.6514930731358669,0.6092021536956564,0.7667121266301936,0.07667121266301936,0.4270614042409735,377.6032638053681,0.03776032638053681,0.06614211275296897,0.5134293349760208,0.5367202387666946,0.15821994660246486,0.03981853831652568,0.6096539562977757,0.6774379738096648,0.07968393019712797,-1.0029095768126062,2,0.29508196721311475,17,4,2012,0
2013-01-16,CLT,Charlotte,0.4350230308347669,0.8065405004832809,ATL,Atlanta,0.3621887489465847,0.7387003640355518,7.117647058819999,5.06066143085,0.0711764705882,0.0506066143085,0.4177886096590551,0.44298027197822665,0.7110020192106832,0.07110020192106832,0.37662935044540097,388.234640924886,0.038823464092488595,0.0680043364452963,0.2139612155785207,0.19498021510384286,0.11459537608684767,0.04173325434698252,-1.5401314148284069,-1.6658132246258834,-0.4868746441012805,-0.995977740013053,2,0.043835616438356165,16,1,2013,0
2012-08-23,ORD,Chicago,0.7473928633272919,0.6710189398000861,ATL,Atlanta,0.3621887489465847,0.7387003640355518,10.9523809524,9.21127673277,0.10952380952400001,0.09211276732769999,0.49398622260939345,0.5473568281955965,0.8410296147297112,0.08410296147297111,0.3604012159311115,390.6479276846078,0.03906479276846078,0.06842705494449085,0.40181621261488826,0.47400511158876313,0.2164152840432525,0.042167888429941125,-0.191580773330283,0.24741138416821107,0.8354751510978399,-0.9944042364320161,2,0.644808743169399,23,8,2012,0
2012-08-13,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.695652173900001,9.127554599369999,0.11695652173900001,0.09127554599369998,0.4297886900208988,0.44682819383303213,0.7804228839618739,0.07804228839618739,0.3841106649945231,1408.7645504937798,0.14087645504937799,0.2467633960631581,0.4382273996716642,0.4683768955518238,0.1689563448566338,0.22553117209979162,0.06980343490356763,0.2088196973290269,0.2191190791530206,-0.3305750642668166,2,0.6174863387978142,13,8,2012,0
2011-12-12,PHX,Phoenix,0.3528406081525697,0.20173963223618063,ORD,Chicago,0.7473928633272919,0.6710189398000861,10.4,7.68731011747,0.10400000000000001,0.0768731011747,0.5476597987307655,0.6267355309131184,0.7391644343721153,0.07391644343721153,0.3489542541796497,2679.014872379074,0.2679014872379074,0.46926422714161514,0.3747563109226815,0.3715565356188689,0.13664834498257306,0.4543038538196032,-0.3858351097152607,-0.4550604710345237,-0.20046956391518506,0.49764952290578823,2,0.947945205479452,12,12,2011,0
2013-03-01,ORD,Chicago,0.7473928633272919,0.6710189398000861,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,8.647058823530001,6.2942550837099995,0.08647058823530002,0.0629425508371,0.31555150887596733,0.2889190105052932,0.7279070504970252,0.07279070504970252,0.436150217727839,3390.7244973177953,0.3390724497317795,0.5939294055769742,0.2888836614379283,0.2779084838678726,0.12783309476267757,0.5824830927442406,-1.0022872583232034,-1.0971886804981266,-0.3149544869215855,0.9616961758731951,2,0.1643835616438356,1,3,2013,0
2011-11-18,SEA,Seattle,1.0000000000000002,0.0012766862525279699,ORD,Chicago,0.7473928633272919,0.6710189398000861,10.3333333333,6.770032003860001,0.103333333333,0.0677003200386,0.5164073117312908,0.5474185022031737,0.6551643874724361,0.06551643874724361,0.3767166903402556,3825.7988929494127,0.38257988929494124,0.6701383330152416,0.3714904607169294,0.309892562429275,0.07087094588879828,0.6608401964752163,-0.40927959860022345,-0.8778794827735936,-1.0547301104639557,1.2453720037813152,2,0.8821917808219178,18,11,2011,0
2012-08-25,EWR,Newark,0.6880043406485579,0.9384172867013378,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,15.0,11.5824801383,0.15,0.115824801383,0.2925648629919154,0.2621145374452496,0.7721653425533332,0.07721653425533333,0.4457311736169897,4912.5186714542615,0.4912518671454261,0.8604914072879204,0.6000999750069083,0.6334091364490394,0.1624901627911447,0.8565589408228079,1.2318346225383403,1.340416728657205,0.13514184226845455,1.9539315879966845,2,0.6502732240437158,25,8,2012,1
2012-07-29,SEA,Seattle,1.0000000000000002,0.0012766862525279699,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,13.5357142857,9.97583058032,0.13535714285699998,0.0997583058032,0.5743371267418727,0.4658010665430065,0.7370006761194059,0.07370006761194059,0.4923890245121102,872.1623199440232,0.08721623199440233,0.15277055055954866,0.5283679080228754,0.5254022039839809,0.13495398414131188,0.1288888574436527,0.7168931704960674,0.599832201198453,-0.22247447195727837,-0.6804487491743364,2,0.5765027322404371,29,7,2012,1
2013-02-12,ORD,Chicago,0.7473928633272919,0.6710189398000861,SEA,Seattle,1.0000000000000002,0.0012766862525279699,8.823529411760001,6.18703578175,0.0882352941176,0.0618703578175,0.6422215744688509,0.5844798373455002,0.7011973885987072,0.07011973885987072,0.43879059278215876,3825.7988929494127,0.38257988929494124,0.6701383330152416,0.29752855903680814,0.2707006719040089,0.10691772441242409,0.6608401964752163,-0.9402283171900165,-1.1466113786105498,-0.5865854111119049,1.2453720037813152,2,0.1178082191780822,12,2,2013,0
2012-08-16,DEN,Denver,0.6496383639449108,0.34459434731456895,SEA,Seattle,1.0000000000000002,0.0012766862525279699,12.4230769231,9.12216236173,0.124230769231,0.0912216236173,0.4740742537589197,0.5512707556752479,0.734291707134797,0.0734291707134797,0.34341824707618956,1986.4462899651512,0.1986446289965151,0.347951850745428,0.4738623036565071,0.46801440265863115,0.13283268849196428,0.3295719256760503,0.32561495648465577,0.2063341473565832,-0.2500240437823928,0.04608315179308358,2,0.6256830601092896,16,8,2012,0
2012-11-24,MCO,Orlando,0.12172951756461914,0.799418501658604,EWR,Newark,0.6880043406485579,0.9384172867013378,15.3703703704,11.5896112238,0.153703703704,0.115896112238,0.5929158904194077,0.5944425618426906,0.7540228988963779,0.07540228988963779,0.39831360795024084,841.0684679543131,0.0841068467954313,0.14732405880123695,0.6182435872534666,0.6338885232986332,0.1482834712355423,0.12328884004383246,1.3620817829556522,1.3437037999161834,-0.04936250512352495,-0.7007224639564448,2,0.8989071038251366,24,11,2012,2
2012-11-21,MSP,Minneapolis,0.881461320896298,0.5675158208024074,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.5714285714,10.2643627594,0.115714285714,0.102643627594,0.5242789814263821,0.5199387090613848,0.8870436952589804,0.08870436952589804,0.4026727555891008,591.2192684676628,0.05912192684676628,0.1035597285961808,0.43214196450794834,0.5447987646247909,0.25244724653157813,0.07829088144676259,0.026118051904490684,0.7328310038553709,1.3034274324676114,-0.863628346785202,2,0.8907103825136612,21,11,2012,0
2012-04-12,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,5.18181818182,3.6556307750699997,0.0518181818182,0.0365563077507,0.5206381412896105,0.5540381791474092,0.7054726057150156,0.07054726057150155,0.37526515378764214,2420.4928123669188,0.24204928123669187,0.42398073284621784,0.11912930858216547,0.10052710278919294,0.11026549233459915,0.40774390895382934,-2.220899193338272,-2.313461592689509,-0.5431074674060636,0.329088789057052,2,0.2814207650273224,12,4,2012,0
2012-05-13,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,EWR,Newark,0.6880043406485579,0.9384172867013378,12.8636363636,12.2563703729,0.128636363636,0.122563703729,0.3978983264423996,0.448164464025985,0.9527920431256616,0.09527920431256616,0.3545493115187228,4912.5186714542615,0.4912518671454261,0.8604914072879204,0.49544432073676076,0.6787113722077915,0.3039324001356952,0.8565589408228079,0.48054531999670586,1.651046186382747,1.9720725303727202,1.9539315879966845,2,0.366120218579235,13,5,2012,0
2012-04-16,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,BOS,Boston,0.765205407339852,1.0,11.0,11.3578166916,0.11,0.113578166916,0.7976930846782518,0.7383867537620371,1.0325287901454545,0.10325287901454545,0.4314136491219083,477.88487627158105,0.04778848762715811,0.0837077387805253,0.4041489627597546,0.6183061480004557,0.3663713632641825,0.05787930399067451,-0.17483470985609545,1.2368581948841266,2.7829763286824982,-0.9375242778247959,2,0.2923497267759563,16,4,2012,0
2012-05-12,SEA,Seattle,1.0000000000000002,0.0012766862525279699,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.8695652174,10.3542013775,0.118695652174,0.10354201377500001,0.6183032829031864,0.5480942348208836,0.8723319841843427,0.08723319841843427,0.450493230951329,3825.7988929494127,0.38257988929494124,0.6701383330152416,0.4467470089008662,0.5508381610256342,0.24092703759807033,0.6608401964752163,0.13096297110227462,0.7742420820850168,1.1538128214389163,1.2453720037813152,2,0.3633879781420765,12,5,2012,0
2013-03-04,LGA,New York,0.6919176200316315,0.9441805859593362,DTW,Detroit,0.7581909654479757,0.7596208255651364,7.61538461538,6.71488969304,0.0761538461538,0.06714889693039999,0.367269958147691,0.4067238581038479,0.881753192015888,0.0881753192015888,0.36060164885167306,1054.935853740084,0.1054935853740084,0.1847857073110242,0.23834426008885995,0.3061856234697977,0.24830444475858138,0.16180645703289903,-1.3650933757299333,-0.9032973108237616,1.2496242697460505,-0.5612773292059893,1,0.1726027397260274,4,3,2013,0
2011-12-22,MIA,Miami,0.0,0.8192441545511606,LGA,New York,0.6919176200316315,0.9441805859593362,18.5675675676,11.7225815808,0.18567567567600002,0.117225815808,0.6363767693060851,0.5800038306845268,0.6313471884844867,0.06313471884844866,0.4381526138182065,799.5642198340215,0.07995642198340215,0.14005405103903049,0.7748670940397424,0.6428274485901014,0.05222055864559566,0.11581390539382498,2.486431594685324,1.4049964374523225,-1.2969453731411982,-0.7277839322143854,1,0.9753424657534246,22,12,2011,2
2012-06-19,EWR,Newark,0.6880043406485579,0.9384172867013378,ORD,Chicago,0.7473928633272919,0.6710189398000861,14.481481481500001,10.6567796058,0.14481481481500003,0.106567796058,0.6277439933147957,0.5248782749813017,0.7358901518062201,0.07358901518062201,0.4776017611491663,1527.9398870021992,0.15279398870021993,0.2676385030875928,0.574698917864666,0.57117896659028,0.13408437271074913,0.24699470637973342,1.049488597975204,0.9137154060042653,-0.23376824073184596,-0.25287073923712766,2,0.4672131147540984,19,6,2012,0
2012-10-12,ORD,Chicago,0.7473928633272919,0.6710189398000861,ATL,Atlanta,0.3621887489465847,0.7387003640355518,9.3125,9.1776449412,0.093125,0.091776449412,0.40924104258390354,0.37175721977515325,0.9855189198604027,0.09855189198604028,0.439604087678895,390.6479276846078,0.03906479276846078,0.06842705494449085,0.3214821294679866,0.4717442161602997,0.32955963382813336,0.042167888429941125,-0.768273334459998,0.231908822116799,2.304897101764251,-0.9944042364320161,2,0.7814207650273224,12,10,2012,0
2012-09-11,LGA,New York,0.6919176200316315,0.9441805859593362,ATL,Atlanta,0.3621887489465847,0.7387003640355518,9.11764705882,7.06118220397,0.0911764705882,0.0706118220397,0.5262738172577154,0.4835242290753584,0.7744522417260418,0.07744522417260417,0.43464578657445246,1181.3369431650299,0.11813369431650299,0.20692649874536995,0.3119367217020976,0.3294651193968352,0.16428095083380057,0.18457135281905562,-0.8367967486311889,-0.7436739042782559,0.15839906424968864,-0.47886169167104603,1,0.6967213114754098,11,9,2012,0
2011-11-15,DEN,Denver,0.6496383639449108,0.34459434731456895,ORD,Chicago,0.7473928633272919,0.6710189398000861,9.0,6.48074069841,0.09,0.0648074069841,0.3808949822704947,0.3933431228588746,0.7200822998233334,0.07200822998233333,0.3867013082197872,1864.999597204111,0.1864999597204111,0.326678886192303,0.30617345663617773,0.29044496955796395,0.12170581547094805,0.3076993190643796,-0.8781693760533134,-1.0112282044537457,-0.3945303447196049,-0.033102135738434686,2,0.873972602739726,15,11,2011,0
2012-09-22,IAH,Houston,0.1935367281207072,0.5262526896201161,ORD,Chicago,0.7473928633272919,0.6710189398000861,12.4,10.6839771818,0.124,0.106839771818,0.5189131352619688,0.5330779544172567,0.8616110630483871,0.08616110630483871,0.38872806171336316,823.5052672605634,0.08235052672605635,0.14424763623835418,0.4727318170462585,0.5730073222137294,0.23253187194947444,0.12012569932025531,0.3174995564819572,0.9262521187366342,1.0447835972047255,-0.712173966383479,2,0.726775956284153,22,9,2012,0
2012-05-15,BOS,Boston,0.765205407339852,1.0,SFO,San Francisco,0.5460776929914688,0.0,12.5,10.644694632,0.125,0.10644694632,0.5323514061710232,0.577838021009723,0.85157557056,0.085157557056,0.3679037735180409,5708.968886670745,0.5708968886670744,1.0,0.47763059235243727,0.5703665548589378,0.22467344068812545,1.0000000000000002,0.35266628979181797,0.9081448417411554,0.9427250196868553,2.4732305319419794,2,0.37158469945355194,15,5,2012,0
2012-03-13,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,BOS,Boston,0.765205407339852,1.0,11.333333333299999,9.24184855458,0.11333333333299998,0.09241848554580001,0.5782358421646608,0.44989566427215405,0.8154572254065162,0.08154572254065162,0.5132573194961305,477.88487627158105,0.04778848762715811,0.0837077387805253,0.4204782137787178,0.47606030071022787,0.19639047072020654,0.05787930399067451,-0.05761226550161513,0.26150345427538435,0.5754100191595161,-0.9375242778247959,2,0.1994535519125683,13,3,2012,0
2012-03-22,PHX,Phoenix,0.3528406081525697,0.20173963223618063,ORD,Chicago,0.7473928633272919,0.6710189398000861,10.4210526316,8.19427842036,0.104210526316,0.0819427842036,0.5015306282674099,0.5628939342617789,0.7863196463965932,0.07863196463965932,0.3558056522063608,2679.014872379074,0.2679014872379074,0.46926422714161514,0.3757876320408032,0.40563745325283573,0.17357388627887793,0.4543038538196032,-0.3784315869057812,-0.22137361681822296,0.27908775400825886,0.49764952290578823,2,0.22404371584699453,22,3,2012,0
2012-12-07,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,BOS,Boston,0.765205407339852,1.0,4.5,3.0276503541000004,0.045,0.030276503541000005,0.43191526432672034,0.4088623995856032,0.6728111898000001,0.06728111898000001,0.4218551261826479,477.88487627158105,0.04778848762715811,0.0837077387805253,0.08572856785812977,0.058311151849423565,0.08468951864287566,0.05787930399067451,-2.4606723749970536,-2.6029289385755274,-0.8752663177926624,-0.9375242778247959,2,0.9344262295081968,7,12,2012,0
2013-01-29,SFO,San Francisco,0.5460776929914688,0.0,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,12.0454545455,8.930830882939999,0.120454545455,0.08930830882939998,0.47388337093349586,0.5198604992677285,0.7414274695242964,0.07414274695242964,0.36402113614859816,807.5231832777396,0.08075231832777396,0.14144816678947722,0.45536343187203293,0.45515215400865594,0.13842044597373127,0.1172473184615949,0.19281750203570794,0.11813997202824982,-0.17745503336057578,-0.7225945541060518,2,0.07945205479452055,29,1,2013,0
2011-11-20,CLT,Charlotte,0.4350230308347669,0.8065405004832809,LGA,New York,0.6919176200316315,0.9441805859593362,9.88235294118,8.29067513039,0.0988235294118,0.08290675130389999,0.44882985953236026,0.4489867841414043,0.8389373643844027,0.08389373643844027,0.3991996346802243,797.0463706295586,0.07970463706295586,0.1396130170704724,0.3493979446320464,0.41211771704051203,0.21477691845838798,0.1153604395652817,-0.5678746703768287,-0.17693958850659638,0.8141974615075631,-0.7294256122690963,1,0.8876712328767123,20,11,2011,0
2011-09-26,JFK,New York,0.6855685441510919,0.9460042871958705,MIA,Miami,0.0,0.8192441545511606,13.518518518499999,8.7590409133,0.135185185185,0.087590409133,0.6867642623768562,0.6677239353912198,0.6479290538614355,0.06479290538614355,0.41072647157148034,807.8739736741641,0.0807873973674164,0.1415096122804911,0.5275255260255738,0.4436035822887534,0.06520521778419641,0.11731049597734035,0.7108459809042587,0.0389534482116007,-1.128311736583496,-0.7223658328640595,2,0.736986301369863,26,9,2011,0
2012-08-14,ORD,Chicago,0.7473928633272919,0.6710189398000861,PHX,Phoenix,0.3528406081525697,0.20173963223618063,11.0,7.3094850316899995,0.11,0.0730948503169,0.5298475709939809,0.48615207814566935,0.6644986392445454,0.06644986392445454,0.43523193331715654,2679.014872379074,0.2679014872379074,0.46926422714161514,0.4041489627597546,0.34615726399752544,0.07818026090369445,0.4543038538196032,-0.17483470985609545,-0.6292188064503963,-0.9598029846495009,0.49764952290578823,2,0.6202185792349727,14,8,2012,0
2011-12-12,MCO,Orlando,0.12172951756461914,0.799418501658604,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,11.3913043478,9.59516511978,0.113913043478,0.09595165119780001,0.3751226998651707,0.3683994126287007,0.8423236555551351,0.08423236555551351,0.4066271453618185,719.5833211080045,0.07195833211080045,0.12604435851596282,0.4233180835217852,0.49981198831802287,0.21742860061817304,0.10140930783327907,-0.03722575343537884,0.42436459607345706,0.8486352392594967,-0.7799328241987097,2,0.947945205479452,12,12,2011,0
2012-08-04,ORD,Chicago,0.7473928633272919,0.6710189398000861,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,13.5,10.8066002376,0.135,0.108066002376,0.6085414433842105,0.6203948441852708,0.8004889064888888,0.08004889064888888,0.3917093440332299,3029.579253321205,0.3029579253321205,0.5306701286102019,0.5266183454142257,0.5812506507234644,0.18466932146437876,0.5174406640701572,0.7043336228904269,0.9827751715605293,0.42318576725213397,0.72622339899998,2,0.592896174863388,4,8,2012,1
2011-12-03,ATL,Atlanta,0.3621887489465847,0.7387003640355518,EWR,Newark,0.6880043406485579,0.9384172867013378,8.42857142857,8.07383509782,0.0842857142857,0.0807383509782,0.4025831152081173,0.4005384238869256,0.9579126387245691,0.09579126387245691,0.4013777765397334,1148.3068853131601,0.11483068853131602,0.20114085539933804,0.2781804548865144,0.3975406571974467,0.3079421533767789,0.1786226238308058,-1.079122137824449,-0.27689192239134053,2.024147772666361,-0.5003978452600883,2,0.9232876712328767,3,12,2011,2
2013-02-24,SFO,San Francisco,0.5460776929914688,0.0,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,11.3636363636,7.60041010513,0.11363636363599999,0.0760041010513,0.7786474253733601,0.7888666399675486,0.6688360892535803,0.06688360892535802,0.3941660474221773,807.5231832777396,0.08075231832777396,0.14144816678947722,0.4219626911440781,0.365714686836475,0.08157676115368029,0.1172473184615949,-0.04695567965120754,-0.49511700001144193,-0.9156921471904299,-0.7225945541060518,2,0.1506849315068493,24,2,2013,0
2012-04-05,ORD,Chicago,0.7473928633272919,0.6710189398000861,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,13.48,11.7902502094,0.1348,0.117902502094,0.3747704624335099,0.39094468918314546,0.8746476416468842,0.08746476416468843,0.38281768095183294,3029.579253321205,0.3029579253321205,0.5306701286102019,0.5256385903529899,0.6473764686068824,0.24274034521752907,0.5174406640701572,0.6973002762284549,1.4361882671121273,1.1773625084043657,0.72622339899998,2,0.26229508196721313,5,4,2012,0
2013-01-13,EWR,Newark,0.6880043406485579,0.9384172867013378,MCO,Orlando,0.12172951756461914,0.799418501658604,10.7272727273,9.07734919447,0.10727272727300001,0.09077349194470001,0.3479714825468517,0.3953628564807003,0.8461935689738657,0.08461935689738656,0.3514711957334669,841.0684679543131,0.0841068467954313,0.14732405880123695,0.39078866647151206,0.4650018398344883,0.2204589898714815,0.12328884004383246,-0.2707439825097612,0.1856775342611283,0.8879913405260759,-0.7007224639564448,2,0.03561643835616438,13,1,2013,0
2012-05-23,MIA,Miami,0.0,0.8192441545511606,LGA,New York,0.6919176200316315,0.9441805859593362,10.909090909100001,7.1972818342,0.10909090909100001,0.071972818342,0.6932431323258677,0.6635666503527136,0.6597508348011167,0.06597508348011168,0.41719872842904027,799.5642198340215,0.07995642198340215,0.14005405103903049,0.39969553066367386,0.33861440991744673,0.07446242693548744,0.11581390539382498,-0.20680446740731695,-0.6809388293886697,-1.0080870293428803,-0.7277839322143854,1,0.39344262295081966,23,5,2012,1
2012-02-06,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MCO,Orlando,0.12172951756461914,0.799418501658604,9.90476190476,7.50269792744,0.09904761904760001,0.0750269792744,0.5586227913909412,0.5948115516412812,0.7574839253666841,0.0757483925366684,0.3750431240582327,353.95533631165074,0.03539553363116507,0.06199987131442647,0.350495709406274,0.35914599080418874,0.1509936759058247,0.03555953542816277,-0.5599941699171462,-0.5401573926609106,-0.014164687107129986,-1.0183284235143357,2,0.10109289617486339,6,2,2012,0
2012-12-01,DTW,Detroit,0.7581909654479757,0.7596208255651364,ORD,Chicago,0.7473928633272919,0.6710189398000861,9.352941176469999,8.60916064775,0.09352941176469999,0.0860916064775,0.479370335915098,0.45898446557101746,0.9204762956714417,0.09204762956714417,0.41707592344964467,506.26018847884245,0.050626018847884244,0.08867804301068355,0.32346325183442715,0.43352788927984565,0.27862710691546044,0.06298971109425822,-0.7540514937834233,-0.030133805499964667,1.643429046216769,-0.9190230967317081,2,0.9180327868852459,1,12,2012,2
2012-09-01,ATL,Atlanta,0.3621887489465847,0.7387003640355518,DEN,Denver,0.6496383639449108,0.34459434731456895,11.0,7.937253933189999,0.11,0.07937253933189999,0.48289256300479927,0.43603524229117147,0.721568539380909,0.0721568539380909,0.442253089880633,2249.1880633960923,0.22491880633960923,0.39397448261585005,0.4041489627597546,0.38835899555199205,0.12286963592267197,0.37689184291756184,-0.17483470985609545,-0.3398489603868873,-0.3794156410543403,0.21739520980529145,2,0.6693989071038251,1,9,2012,1
2012-01-24,EWR,Newark,0.6880043406485579,0.9384172867013378,MCO,Orlando,0.12172951756461914,0.799418501658604,9.052631578949999,7.619227754760001,0.09052631578949999,0.07619227754760001,0.47851535652221305,0.49647577092559125,0.8416588798860346,0.08416588798860346,0.38489278676786703,841.0684679543131,0.0841068467954313,0.14732405880123695,0.3087517594290323,0.36697970234819244,0.21690803883150545,0.12328884004383246,-0.8596605690471983,-0.4864430112813545,0.8418746284339295,-0.7007224639564448,2,0.06557377049180328,24,1,2012,0
2012-03-01,BOS,Boston,0.765205407339852,1.0,ATL,Atlanta,0.3621887489465847,0.7387003640355518,8.23529411765,7.4290764211,0.0823529411765,0.074290764211,0.4243588108679727,0.4522760646117158,0.902102136847535,0.0902102136847535,0.3746895409592217,1503.038669073009,0.1503038669073009,0.26327673156220766,0.2687122337067189,0.3541967888928288,0.26423896759196763,0.24250998529318785,-1.1470914543041566,-0.5740931991426677,1.4565682105552071,-0.26910675239466725,2,0.16666666666666666,1,3,2012,0
2012-02-26,ORD,Chicago,0.7473928633272919,0.6710189398000861,IAH,Houston,0.1935367281207072,0.5262526896201161,11.1,8.63834779524,0.111,0.08638347795239999,0.3819797373702463,0.42524229074931075,0.7782295311027027,0.07782295311027027,0.3587119361091146,823.5052672605634,0.08235052672605635,0.14424763623835418,0.4090477380659335,0.4354899937426032,0.16723880954926096,0.12012569932025531,-0.13966797654623467,-0.01668000051530663,0.19681320098502797,-0.712173966383479,2,0.1557377049180328,26,2,2012,0
2012-05-13,DTW,Detroit,0.7581909654479757,0.7596208255651364,ORD,Chicago,0.7473928633272919,0.6710189398000861,9.36842105263,6.31761669475,0.0936842105263,0.0631761669475,0.5559280740740953,0.6183316754321411,0.6743523438217429,0.06743523438217429,0.3590368811718828,506.26018847884245,0.050626018847884244,0.08867804301068355,0.3242215761851803,0.2794789669476082,0.08589634062565643,0.06298971109425822,-0.7486077270175391,-1.086420154414264,-0.859593147056196,-0.9190230967317081,2,0.366120218579235,13,5,2012,0
