DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,Norm mean,Norm std,Norm std(MAX),Norm mean(MAX),CV,CV of norm,Norm CV(MAX),Distance,Norm Distance,Norm Distance(MAX),Airports,Day,Month,Year,IsHolidays
2012-03-19,EWR,Newark,0.6880043406485579,0.9384172867013378,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,9.88888888889,7.783004779560001,0.09888888888889999,0.0778300477956,0.526669958689001,0.43171806167442717,0.7870454271464286,0.07870454271464286,0.48716971178732593,4912.5186714542615,0.4912518671454261,0.8604914072879204,2,19,3,2012,0
2012-04-20,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MSP,Minneapolis,0.881461320896298,0.5675158208024074,9.470588235289998,7.779119865529999,0.09470588235289998,0.07779119865529999,0.539532943162025,0.6059471365638471,0.8213977497768168,0.08213977497768168,0.355570056689839,973.7448004122537,0.09737448004122537,0.17056404050226046,2,20,4,2012,0
2012-03-12,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,7.0,6.416125518309999,0.07,0.0641612551831,0.5991638594811345,0.5662148424275091,0.9165893597585714,0.09165893597585714,0.42257744341655074,2420.4928123669188,0.24204928123669187,0.42398073284621784,2,12,3,2012,0
2012-11-16,EWR,Newark,0.6880043406485579,0.9384172867013378,ATL,Atlanta,0.3621887489465847,0.7387003640355518,10.8,8.87693640847,0.10800000000000001,0.0887693640847,0.6357616216725216,0.5846182085188926,0.8219385563398147,0.08219385563398147,0.4342740923413919,1148.3068853131601,0.11483068853131602,0.20114085539933804,2,16,11,2012,0
2012-11-11,ATL,Atlanta,0.3621887489465847,0.7387003640355518,DEN,Denver,0.6496383639449108,0.34459434731456895,8.31578947368,6.0374077548,0.0831578947368,0.060374077548000005,0.4544201380074954,0.4687224669589565,0.7260173882358106,0.07260173882358106,0.3871539991592299,2249.1880633960923,0.22491880633960923,0.39397448261585005,2,11,11,2012,0
2011-12-31,LGA,New York,0.6919176200316315,0.9441805859593362,CLT,Charlotte,0.4350230308347669,0.8065405004832809,7.06666666667,4.589843860819999,0.0706666666667,0.0458984386082,0.5205800829518791,0.44307906329584795,0.6495062067195049,0.06495062067195048,0.4691894850211342,797.0463706295586,0.07970463706295586,0.1396130170704724,1,31,12,2011,2
2012-08-18,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,EWR,Newark,0.6880043406485579,0.9384172867013378,15.703703703699999,12.0250213971,0.15703703703699998,0.120250213971,0.46117445823602965,0.5086764987575854,0.7657442870796618,0.07657442870796619,0.36204747597533976,4912.5186714542615,0.4912518671454261,0.8604914072879204,2,18,8,2012,1
2012-06-02,ORD,Chicago,0.7473928633272919,0.6710189398000861,IAH,Houston,0.1935367281207072,0.5262526896201161,8.29411764706,5.42868199799,0.08294117647060001,0.0542868199799,0.596263391155919,0.6013215859048999,0.6545219430199781,0.06545219430199781,0.3959800469463237,823.5052672605634,0.08235052672605635,0.14424763623835418,2,2,6,2012,0
2011-09-12,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,ORD,Chicago,0.7473928633272919,0.6710189398000861,12.8076923077,8.12905520104,0.128076923077,0.0812905520104,0.6473797055649811,0.5418061674014062,0.6347010066874266,0.06347010066874266,0.4771523726275757,3390.7244973177953,0.3390724497317795,0.5939294055769742,2,12,9,2011,0
2011-11-12,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MCO,Orlando,0.12172951756461914,0.799418501658604,15.4516129032,9.84492664499,0.154516129032,0.0984492664499,0.661499975808889,0.6356676287398231,0.6371455657519828,0.06371455657519828,0.4155676077544498,353.95533631165074,0.03539553363116507,0.06199987131442647,2,12,11,2011,0
2012-05-26,ATL,Atlanta,0.3621887489465847,0.7387003640355518,ORD,Chicago,0.7473928633272919,0.6710189398000861,12.4545454545,10.4367814448,0.124545454545,0.10436781444799999,0.6025919949474631,0.6520431414271517,0.8379897510453941,0.0837989751045394,0.36905320238413475,390.6479276846078,0.03906479276846078,0.06842705494449085,2,26,5,2012,1
2012-01-25,LGA,New York,0.6919176200316315,0.9441805859593362,DTW,Detroit,0.7581909654479757,0.7596208255651364,6.5,4.1833001326699994,0.065,0.041833001326699995,0.3027480991165856,0.2590308370046563,0.6435846357953845,0.06435846357953845,0.4667366528047362,1054.935853740084,0.1054935853740084,0.1847857073110242,1,25,1,2012,0
2011-12-18,MIA,Miami,0.0,0.8192441545511606,LGA,New York,0.6919176200316315,0.9441805859593362,16.4642857143,13.110589847,0.164642857143,0.13110589847,0.4714097945688602,0.4866639967954496,0.7963048063246886,0.07963048063246886,0.3868221499798192,799.5642198340215,0.07995642198340215,0.14005405103903049,1,18,12,2011,2
2011-12-20,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MIA,Miami,0.0,0.8192441545511606,14.7586206897,10.9370117766,0.147586206897,0.109370117766,0.4534102464521324,0.34807268722500695,0.7410592091598986,0.07410592091598986,0.5201916005807411,473.55355045901877,0.047355355045901874,0.0829490508460587,2,20,12,2011,2
2012-02-17,IAH,Houston,0.1935367281207072,0.5262526896201161,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,12.4545454545,9.898182963250001,0.124545454545,0.0989818296325,0.45618655604396086,0.5031175872570516,0.7947446174901269,0.0794744617490127,0.36208866907263065,2567.4154543705886,0.25674154543705885,0.4497161405739957,2,17,2,2012,0
2013-03-03,ORD,Chicago,0.7473928633272919,0.6710189398000861,DEN,Denver,0.6496383639449108,0.34459434731456895,7.285714285710001,5.56677743304,0.07285714285710002,0.0556677743304,0.47057285232076945,0.4088623995856032,0.7640674908098611,0.07640674908098612,0.45961230451846696,1864.999597204111,0.1864999597204111,0.326678886192303,2,3,3,2013,0
2011-12-22,MSP,Minneapolis,0.881461320896298,0.5675158208024074,DEN,Denver,0.6496383639449108,0.34459434731456895,14.0,9.72704398136,0.14,0.0972704398136,0.4817351689819836,0.42931962799826623,0.6947888558114286,0.06947888558114286,0.4480944448912633,1275.4904022040619,0.1275490402204062,0.2234186991598547,2,22,12,2011,2
2012-07-14,DTW,Detroit,0.7581909654479757,0.7596208255651364,LGA,New York,0.6919176200316315,0.9441805859593362,11.142857142899999,8.0640294784,0.11142857142899999,0.080640294784,0.42140482957593683,0.4403524229079157,0.7236949531869602,0.07236949531869602,0.3821563405468055,1054.935853740084,0.1054935853740084,0.1847857073110242,1,14,7,2012,1
2011-09-19,ORD,Chicago,0.7473928633272919,0.6710189398000861,MSP,Minneapolis,0.881461320896298,0.5675158208024074,11.25,8.17339267539,0.1125,0.0817339267539,0.49471735579242937,0.4810572687247833,0.726523793368,0.0726523793368,0.41067883060816157,591.2192684676628,0.05912192684676628,0.1035597285961808,2,19,9,2011,0
2012-04-25,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,DEN,Denver,0.6496383639449108,0.34459434731456895,10.1,6.70349476805,0.10099999999999999,0.0670349476805,0.38574575270251277,0.3910857735167579,0.6637123532722772,0.06637123532722772,0.39388649099014256,1173.7708183524433,0.11737708183524433,0.20560119378001063,2,25,4,2012,0
2012-08-23,PHX,Phoenix,0.3528406081525697,0.20173963223618063,DEN,Denver,0.6496383639449108,0.34459434731456895,9.375,9.301433581260001,0.09375,0.09301433581260002,0.650860019756456,0.588215859031407,0.9921529153344001,0.09921529153344001,0.44186827029337383,845.501645814704,0.0845501645814704,0.14810058744386828,2,23,8,2012,0
2012-09-16,JFK,New York,0.6855685441510919,0.9460042871958705,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,18.9736842105,11.6792420203,0.189736842105,0.116792420203,0.31681419848379966,0.34267621145407656,0.6155495100860132,0.061554951008601325,0.3692007982330894,4598.323701126353,0.4598323701126353,0.8054560801447845,2,16,9,2012,0
2012-03-25,ATL,Atlanta,0.3621887489465847,0.7387003640355518,DTW,Detroit,0.7581909654479757,0.7596208255651364,10.5263157895,9.72607275462,0.105263157895,0.09726072754620001,0.36914821920846685,0.4337738619672926,0.9239769116865901,0.09239769116865901,0.3398437989638893,156.51256917638386,0.015651256917638388,0.027415207944434267,2,25,3,2012,0
2012-09-28,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,ORD,Chicago,0.7473928633272919,0.6710189398000861,13.416666666700001,10.1806152828,0.134166666667,0.101806152828,0.6143688760173951,0.573007609130335,0.7588036235608476,0.07588036235608477,0.4281646105130028,1408.7645504937798,0.14087645504937799,0.2467633960631581,2,28,9,2012,0
2011-11-29,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,7.333333333330001,4.87950036474,0.0733333333333,0.0487950036474,0.45281722760061466,0.419725893294486,0.6653864133739388,0.06653864133739387,0.43082324797439764,2420.4928123669188,0.24204928123669187,0.42398073284621784,2,29,11,2011,2
2012-08-30,PHX,Phoenix,0.3528406081525697,0.20173963223618063,DEN,Denver,0.6496383639449108,0.34459434731456895,13.25,11.9555096306,0.1325,0.119555096306,0.3699508462200588,0.3361233480177619,0.9023026136301887,0.09023026136301887,0.43952875766535765,845.501645814704,0.0845501645814704,0.14810058744386828,2,30,8,2012,1
2012-04-28,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,MCO,Orlando,0.12172951756461914,0.799418501658604,15.8965517241,11.998049923699998,0.158965517241,0.11998049923699998,0.4496457025677117,0.504922428653441,0.7547580212323866,0.07547580212323865,0.35562127591593806,719.5833211080045,0.07195833211080045,0.12604435851596282,2,28,4,2012,0
2012-11-18,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,16.28125,11.5597588294,0.1628125,0.11559758829399999,0.5001757142117967,0.45810083210960695,0.7100043810763915,0.07100043810763915,0.43601704930026897,2377.1599998508937,0.23771599998508935,0.41639042829626693,2,18,11,2012,0
2012-05-23,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,EWR,Newark,0.6880043406485579,0.9384172867013378,12.708333333299999,9.100784326769999,0.12708333333299998,0.09100784326769999,0.5253170558643065,0.48427504309359715,0.716127291288698,0.0716127291288698,0.4331829598279368,4912.5186714542615,0.4912518671454261,0.8604914072879204,2,23,5,2012,1
2013-01-03,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,ORD,Chicago,0.7473928633272919,0.6710189398000861,14.208333333299999,9.81117006126,0.142083333333,0.09811170061260001,0.5502126108071338,0.5480942348208836,0.6905222330521773,0.06905222330521774,0.40088264708677385,3029.579253321205,0.3029579253321205,0.5306701286102019,2,3,1,2013,2
2013-01-10,DEN,Denver,0.6496383639449108,0.34459434731456895,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,15.0,11.517068079300001,0.15,0.11517068079300001,0.4061226387071486,0.34537444933954176,0.7678045386200001,0.07678045386200001,0.4695793010051406,1544.881662246641,0.1544881662246641,0.2706060749172444,2,10,1,2013,0
2012-11-21,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,17.0666666667,12.7033347056,0.170666666667,0.127033347056,0.4190476723214747,0.4543318649045813,0.7443360179047961,0.07443360179047961,0.3683258386810866,2377.1599998508937,0.23771599998508935,0.41639042829626693,2,21,11,2012,0
2013-01-28,DTW,Detroit,0.7581909654479757,0.7596208255651364,LGA,New York,0.6919176200316315,0.9441805859593362,8.6,10.5342977256,0.086,0.105342977256,0.49043080918521315,0.4847016419720116,1.2249183401860466,0.12249183401860467,0.4040593913722608,1054.935853740084,0.1054935853740084,0.1847857073110242,1,28,1,2013,0
2012-08-14,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,12.375,9.328835613999999,0.12375,0.09328835613999999,0.5036840241597197,0.5491453744498714,0.7538453021414141,0.0753845302141414,0.3662796559337585,2016.491722110575,0.2016491722110575,0.35321469816005896,2,14,8,2012,0
2012-06-05,MIA,Miami,0.0,0.8192441545511606,JFK,New York,0.6855685441510919,0.9460042871958705,12.64,8.39086805204,0.1264,0.0839086805204,0.5109134789497747,0.5761775669290164,0.6638344977879747,0.06638344977879747,0.3541057397319767,807.8739736741641,0.0807873973674164,0.1415096122804911,2,5,6,2012,0
2013-01-05,ATL,Atlanta,0.3621887489465847,0.7387003640355518,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,13.88,12.5143917151,0.1388,0.125143917151,0.4674945482877744,0.4973392070489401,0.9016132359582132,0.09016132359582132,0.37537539684565224,1027.6848410103114,0.10276848410103114,0.18001233872718098,2,5,1,2013,2
2011-12-09,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,15.333333333299999,11.7571582124,0.15333333333299998,0.117571582124,0.6159692396977569,0.5298358029628922,0.7667711877668844,0.07667711877668844,0.46425829732878554,377.6032638053681,0.03776032638053681,0.06614211275296897,2,9,12,2011,0
2012-02-03,SFO,San Francisco,0.5460776929914688,0.0,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,13.36,9.656086163660001,0.1336,0.0965608616366,0.7400637318274821,0.6811551639761667,0.7227609403937127,0.07227609403937127,0.4338753920743036,807.5231832777396,0.08075231832777396,0.14144816678947722,2,3,2,2012,0
2011-12-28,ORD,Chicago,0.7473928633272919,0.6710189398000861,BOS,Boston,0.765205407339852,1.0,10.8636363636,7.086509346539999,0.10863636363599999,0.07086509346539999,0.4075540389066072,0.37718525388383695,0.6523146678845265,0.06523146678845265,0.43149170083049454,1879.7523868796684,0.18797523868796684,0.3292630287876501,2,28,12,2011,2
2012-02-26,ATL,Atlanta,0.3621887489465847,0.7387003640355518,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,11.0952380952,8.141896351,0.110952380952,0.08141896351,0.7897598702133654,0.7238472834088954,0.7338189844274123,0.07338189844274123,0.4357025128902051,1027.6848410103114,0.10276848410103114,0.18001233872718098,2,26,2,2012,0
2013-03-05,ATL,Atlanta,0.3621887489465847,0.7387003640355518,BOS,Boston,0.765205407339852,1.0,9.73333333333,9.1219254442,0.0973333333333,0.091219254442,0.47792330336875033,0.523458149780243,0.937184120979773,0.0937184120979773,0.3646012829823456,1503.038669073009,0.1503038669073009,0.26327673156220766,2,5,3,2013,0
2012-05-16,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,12.8695652174,9.21118069535,0.128695652174,0.0921118069535,0.458837741544809,0.4362624623238589,0.7157336351111718,0.07157336351111718,0.42000381810655313,2016.491722110575,0.2016491722110575,0.35321469816005896,2,16,5,2012,0
2011-11-01,SEA,Seattle,1.0000000000000002,0.0012766862525279699,SFO,San Francisco,0.5460776929914688,0.0,10.714285714299999,7.225945316310001,0.107142857143,0.07225945316310001,0.36478209329765193,0.3733091474479125,0.6744215628547009,0.0674421562854701,0.3902175793949106,584.4685506498537,0.05844685506498537,0.10237725274952299,2,1,11,2011,0
2011-12-31,ORD,Chicago,0.7473928633272919,0.6710189398000861,SFO,San Francisco,0.5460776929914688,0.0,13.8076923077,10.3306117177,0.138076923077,0.103306117177,0.5069904826948448,0.4521678645947113,0.748178007409611,0.0748178007409611,0.4477566700193108,3833.4597352605124,0.38334597352605126,0.6714802289798503,2,31,12,2011,2
2011-11-06,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MSP,Minneapolis,0.881461320896298,0.5675158208024074,10.5909090909,8.186278245650001,0.105909090909,0.08186278245650001,0.43483251151740315,0.489906148249814,0.7729533107487323,0.07729533107487323,0.35444680775851756,973.7448004122537,0.09737448004122537,0.17056404050226046,2,6,11,2011,0
2012-10-12,SEA,Seattle,1.0000000000000002,0.0012766862525279699,SFO,San Francisco,0.5460776929914688,0.0,13.166666666700001,9.6263527188,0.131666666667,0.09626352718799999,0.7724086609473744,0.764558760838274,0.731115396362706,0.0731115396362706,0.40343931425518176,584.4685506498537,0.05844685506498537,0.10237725274952299,2,12,10,2012,0
2012-12-07,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,DEN,Denver,0.6496383639449108,0.34459434731456895,12.3636363636,9.96921668865,0.123636363636,0.09969216688650001,0.503983638378465,0.444052863435937,0.8063337027608275,0.08063337027608275,0.45323528590348516,1173.7708183524433,0.11737708183524433,0.20560119378001063,2,7,12,2012,0
2012-06-03,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,ORD,Chicago,0.7473928633272919,0.6710189398000861,14.222222222200001,10.016652800900001,0.142222222222,0.10016652800900001,0.709946206657293,0.52033387433187,0.7042959000643817,0.07042959000643817,0.5448604620982953,3029.579253321205,0.3029579253321205,0.5306701286102019,2,3,6,2012,0
2013-02-08,DEN,Denver,0.6496383639449108,0.34459434731456895,ATL,Atlanta,0.3621887489465847,0.7387003640355518,9.944444444439998,7.98875844158,0.09944444444439998,0.0798875844158,0.47264224057941373,0.45134160993039335,0.8033388377011412,0.08033388377011412,0.41818563460142993,2249.1880633960923,0.22491880633960923,0.39397448261585005,2,8,2,2013,0
2012-05-31,PHX,Phoenix,0.3528406081525697,0.20173963223618063,DEN,Denver,0.6496383639449108,0.34459434731456895,10.5789473684,8.38858874023,0.10578947368399999,0.0838858874023,0.3084415988822839,0.30528634361269236,0.79295117445118,0.079295117445118,0.40346653591159287,845.501645814704,0.0845501645814704,0.14810058744386828,2,31,5,2012,0
2013-02-13,DEN,Denver,0.6496383639449108,0.34459434731456895,MSP,Minneapolis,0.881461320896298,0.5675158208024074,8.625,6.90772514412,0.08625,0.0690772514412,0.34820144920533297,0.3268722466964137,0.8008956688834782,0.08008956688834781,0.42539705351020857,1275.4904022040619,0.1275490402204062,0.2234186991598547,2,13,2,2013,0
2012-04-17,BOS,Boston,0.765205407339852,1.0,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,11.4545454545,8.05769240704,0.114545454545,0.0805769240704,0.6188924917787006,0.5494593512231757,0.7034493371253311,0.07034493371253311,0.44980222170248463,477.88487627158105,0.04778848762715811,0.0837077387805253,2,17,4,2012,0
2011-12-08,ATL,Atlanta,0.3621887489465847,0.7387003640355518,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,10.9523809524,9.194977925349999,0.10952380952400001,0.0919497792535,0.4635781749361197,0.44989566427215405,0.8395414627478877,0.08395414627478877,0.41148416285282047,3779.583120066245,0.3779583120066245,0.662043040537633,2,8,12,2011,0
2012-10-31,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,ORD,Chicago,0.7473928633272919,0.6710189398000861,7.0,6.44503386635,0.07,0.0644503386635,0.569625214846614,0.5648311306892698,0.9207191237642858,0.09207191237642857,0.402728655083664,1408.7645504937798,0.14087645504937799,0.2467633960631581,2,31,10,2012,0
2012-04-19,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,JFK,New York,0.6855685441510919,0.9460042871958705,15.969696969700001,10.9615374392,0.159696969697,0.109615374392,0.3939640254801955,0.43359509672649954,0.6863960825304201,0.06863960825304201,0.3628391619941887,4955.860857969598,0.49558608579695984,0.8680833538155205,2,19,4,2012,0
2011-11-05,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,ORD,Chicago,0.7473928633272919,0.6710189398000861,15.3225806452,10.8578300373,0.153225806452,0.108578300373,0.47786808681655096,0.47488986784186993,0.708616276116736,0.07086162761167361,0.40184361845937244,3390.7244973177953,0.3390724497317795,0.5939294055769742,2,5,11,2011,0
2012-09-30,IAH,Houston,0.1935367281207072,0.5262526896201161,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.7,9.64692478952,0.11699999999999999,0.0964692478952,0.3120886003140205,0.34537444933954176,0.8245234862837607,0.08245234862837607,0.36085244411308626,823.5052672605634,0.08235052672605635,0.14424763623835418,2,30,9,2012,0
2012-05-20,DEN,Denver,0.6496383639449108,0.34459434731456895,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,11.142857142899999,9.483067617,0.11142857142899999,0.09483067617,0.2271156760154781,0.24464023494898596,0.851044529727496,0.0851044529727496,0.3707329417309301,1544.881662246641,0.1544881662246641,0.2706060749172444,2,20,5,2012,0
2012-07-27,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,ATL,Atlanta,0.3621887489465847,0.7387003640355518,15.03125,10.4433475507,0.1503125,0.10443347550700001,0.335965750886216,0.36315107540838726,0.6947757206286903,0.06947757206286903,0.369444855432673,3779.583120066245,0.3779583120066245,0.662043040537633,2,27,7,2012,1
2013-01-09,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,MCO,Orlando,0.12172951756461914,0.799418501658604,11.0,8.0124902496,0.11,0.080124902496,0.5012607260709386,0.5004004805767844,0.7284082045090909,0.07284082045090909,0.4000257166882982,719.5833211080045,0.07195833211080045,0.12604435851596282,2,9,1,2013,0
2012-05-02,MCO,Orlando,0.12172951756461914,0.799418501658604,EWR,Newark,0.6880043406485579,0.9384172867013378,11.15,8.380899336239999,0.1115,0.08380899336239998,0.49958552022426456,0.4604992657874947,0.7516501646852016,0.07516501646852017,0.4332343183181256,841.0684679543131,0.0841068467954313,0.14732405880123695,2,2,5,2012,0
2012-03-19,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MIA,Miami,0.0,0.8192441545511606,12.961538461500002,9.70970965263,0.12961538461500002,0.0970970965263,0.5705767682808215,0.5961030159277142,0.749117065190294,0.0749117065190294,0.38223875423805326,473.55355045901877,0.047355355045901874,0.0829490508460587,2,19,3,2012,0
2011-09-25,ORD,Chicago,0.7473928633272919,0.6710189398000861,EWR,Newark,0.6880043406485579,0.9384172867013378,10.8095238095,7.756410559139999,0.108095238095,0.07756410559139999,0.6566271711863119,0.4687224669589565,0.7175533997458095,0.07175533997458095,0.5594290701905463,1527.9398870021992,0.15279398870021993,0.2676385030875928,2,25,9,2011,0
2012-12-29,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,9.105263157889999,7.302166625519999,0.09105263157889999,0.07302166625519999,0.705560815001835,0.6406696035248499,0.8019720571384519,0.08019720571384518,0.4397868961433271,2420.4928123669188,0.24204928123669187,0.42398073284621784,2,29,12,2012,2
2012-11-28,SFO,San Francisco,0.5460776929914688,0.0,ORD,Chicago,0.7473928633272919,0.6710189398000861,10.5263157895,8.745592039249999,0.105263157895,0.0874559203925,0.6485953231000632,0.6309725516786732,0.8308312437266728,0.08308312437266728,0.41049256633000264,3833.4597352605124,0.38334597352605126,0.6714802289798503,2,28,11,2012,2
2012-06-29,MIA,Miami,0.0,0.8192441545511606,JFK,New York,0.6855685441510919,0.9460042871958705,14.2592592593,10.486594345599999,0.142592592593,0.10486594345599999,0.43085215946565675,0.489906148249814,0.7354234995594571,0.0735423499559457,0.3512022870726716,807.8739736741641,0.0807873973674164,0.1415096122804911,2,29,6,2012,0
2012-05-21,DEN,Denver,0.6496383639449108,0.34459434731456895,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,7.625,4.99165971062,0.07625,0.04991659710619999,0.37831829565403047,0.4230837004409387,0.6546438964747541,0.0654643896474754,0.35708614640814096,860.1757255797753,0.08601757255797753,0.15067094297677935,2,21,5,2012,0
2013-02-02,MIA,Miami,0.0,0.8192441545511606,JFK,New York,0.6855685441510919,0.9460042871958705,12.208333333299999,8.21969621076,0.12208333333299999,0.08219696210760001,0.3591250385846212,0.3318832599122159,0.6732856964463435,0.06732856964463435,0.43211793260588566,807.8739736741641,0.0807873973674164,0.1415096122804911,2,2,2,2013,0
2012-11-14,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,BOS,Boston,0.765205407339852,1.0,13.84,9.762513337589999,0.1384,0.0976251333759,0.49814878176376676,0.4631157388882903,0.705383911675578,0.0705383911675578,0.42954778427402035,5258.1449040785465,0.5258144904078547,0.921032327983994,2,14,11,2012,0
2011-12-03,DEN,Denver,0.6496383639449108,0.34459434731456895,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,9.352941176469999,7.82576814497,0.09352941176469999,0.0782576814497,0.5995376997961591,0.5631105152288276,0.8367173488333232,0.08367173488333232,0.4251721521044508,860.1757255797753,0.08601757255797753,0.15067094297677935,2,3,12,2011,2
2012-06-14,SFO,San Francisco,0.5460776929914688,0.0,ATL,Atlanta,0.3621887489465847,0.7387003640355518,9.333333333330001,6.444331754709999,0.09333333333330002,0.06444331754709999,0.5551886065436039,0.6403817914822946,0.6904641165763179,0.06904641165763178,0.3462131198116771,4219.517597667142,0.4219517597667142,0.7391032744142008,2,14,6,2012,0
2012-04-04,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,JFK,New York,0.6855685441510919,0.9460042871958705,12.625,9.03044367922,0.12625,0.09030443679219999,0.5344437422129259,0.5043251902279777,0.71528266766099,0.071528266766099,0.4231879437373529,4598.323701126353,0.4598323701126353,0.8054560801447845,2,4,4,2012,0
2012-02-09,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,SFO,San Francisco,0.5460776929914688,0.0,8.46666666667,6.90617391145,0.08466666666669999,0.0690617391145,0.2699121560643443,0.28986784141015753,0.8156898320607026,0.08156898320607026,0.37184706606713064,2821.5329251956728,0.2821532925195673,0.49422811390396004,2,9,2,2012,0
2011-12-02,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LGA,New York,0.6919176200316315,0.9441805859593362,9.52631578947,6.702971323330001,0.09526315789470001,0.06702971323330001,0.7092469287063563,0.5504405286348947,0.703626823996239,0.0703626823996239,0.5145516933751997,2571.4703686921193,0.2571470368692119,0.4504264114481282,1,2,12,2011,2
2011-12-06,ORD,Chicago,0.7473928633272919,0.6710189398000861,SFO,San Francisco,0.5460776929914688,0.0,7.5,4.7609522857,0.075,0.047609522857,0.3721805156171723,0.3129955947139597,0.6347936380933333,0.06347936380933333,0.4748510026839785,3833.4597352605124,0.38334597352605126,0.6714802289798503,2,6,12,2011,0
2012-07-15,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,EWR,Newark,0.6880043406485579,0.9384172867013378,15.357142857100001,11.582919371400001,0.153571428571,0.11582919371400001,0.5615733906324422,0.5715947136569416,0.7542366102328025,0.07542366102328026,0.3923379050868648,4912.5186714542615,0.4912518671454261,0.8604914072879204,2,15,7,2012,1
2011-12-29,MIA,Miami,0.0,0.8192441545511606,LGA,New York,0.6919176200316315,0.9441805859593362,15.2,10.0013792152,0.152,0.100013792152,0.6614012567667942,0.5522393538933106,0.6579854746842105,0.06579854746842105,0.4782771302991716,799.5642198340215,0.07995642198340215,0.14005405103903049,1,29,12,2011,2
2012-01-03,PHX,Phoenix,0.3528406081525697,0.20173963223618063,DEN,Denver,0.6496383639449108,0.34459434731456895,13.0357142857,9.21947272075,0.13035714285699998,0.0921947272075,0.5041390005078018,0.5200240288370679,0.7072472224144737,0.07072472224144737,0.3871407041620775,845.501645814704,0.0845501645814704,0.14810058744386828,2,3,1,2012,2
2011-09-01,ORD,Chicago,0.7473928633272919,0.6710189398000861,DEN,Denver,0.6496383639449108,0.34459434731456895,12.0,8.12963154706,0.12,0.08129631547060001,0.7297036340126863,0.5856349358364266,0.6774692955883334,0.06774692955883334,0.49757835941105377,1864.999597204111,0.1864999597204111,0.326678886192303,2,1,9,2011,1
2012-08-18,SFO,San Francisco,0.5460776929914688,0.0,BOS,Boston,0.765205407339852,1.0,12.304347826099999,9.527161089169999,0.12304347826099998,0.09527161089169998,0.4592211982068359,0.46362765753807045,0.7742922439953276,0.07742922439953276,0.3955437648516037,5708.968886670745,0.5708968886670744,1.0,2,18,8,2012,1
