DateOfDeparture,Departure,CityDeparture,Arrival,CityArrival,WeeksToDeparture,std_wtd,Distance,CV,x-std,x+std,variance,PAX
2011-09-13,ORD,Chicago,BOS,Boston,12.0454545455,8.58834909978,1879.7523868796686,71.29950196016868,-5.13124365406,29.22215274506,7
2012-10-23,ORD,Chicago,BOS,Boston,11.913043478299999,8.49017102022,1879.7523868796686,71.26785892861993,-5.067298562140001,28.893385518739997,7
2012-05-16,ORD,Chicago,SFO,San Francisco,13.8,10.7625895273,3833.459735260512,77.98977918333333,-7.725179054599998,35.3251790546,7
2012-12-10,BOS,Boston,ORD,Chicago,8.4,7.4431176263699985,1879.7523868796686,88.6085431710714,-6.486235252739997,23.28623525274,7
2012-07-12,ATL,Atlanta,DFW,Dallas-Fort Worth,12.695652173900001,9.21182433125,1402.5714537480035,72.55889028046838,-5.727996488599999,31.1193008364,7
2011-11-08,PHL,Philadelphia,ORD,Chicago,7.5,4.7609522857,1408.7645504937796,63.479363809333336,-2.0219045714000003,17.0219045714,7
2012-02-24,ATL,Atlanta,ORD,Chicago,9.10526315789,5.820411753689999,390.64792768460785,63.92359729489452,-2.535560349489998,20.74608666527,7
2011-11-03,PHL,Philadelphia,ORD,Chicago,11.0454545455,7.492709299089999,1408.7645504937796,67.83522822193481,-3.939964052679997,26.030873143679997,7
2012-09-07,ORD,Chicago,DFW,Dallas-Fort Worth,10.4736842105,8.335789111830001,1013.6221962809236,79.58793624380299,-6.197894013160003,27.145262434160003,7
2012-01-09,ORD,Chicago,LAS,Las Vegas,15.2413793103,10.5073279613,3029.5792533212048,68.9394820992299,-5.7732766123,36.2560352329,7
2012-01-25,SFO,San Francisco,ORD,Chicago,12.0,8.82146143324,3833.459735260512,73.51217861033334,-5.642922866479999,29.64292286648,7
2012-10-15,LAX,Los Angeles,ORD,Chicago,15.275862069,10.7434250715,3390.7244973177953,70.32941920379159,-6.210988074000001,36.762712212000004,7
2012-10-25,ORD,Chicago,LAX,Los Angeles,14.0,10.743214913,3390.7244973177953,76.73724937857142,-7.486429825999998,35.486429826,7
2012-04-02,LGA,New York,BOS,Boston,3.6,2.87518115371,323.3318296838956,79.86614315861111,-2.1503623074199996,9.35036230742,7
2012-04-16,ORD,Chicago,ATL,Atlanta,7.5625,4.87125924856,390.64792768460785,64.41334543550413,-2.1800184971200007,17.305018497120003,7
2011-10-10,EWR,Newark,ORD,Chicago,12.25,8.28434878446,1527.9398870021994,67.627337016,-4.318697568920001,28.81869756892,7
2012-12-13,MSP,Minneapolis,ORD,Chicago,7.733333333330001,5.87326468799,591.2192684676627,75.94738820679997,-4.013196042649999,19.47986270931,7
2012-10-31,ORD,Chicago,ATL,Atlanta,9.2380952381,6.50311280776,390.64792768460785,70.39452008396371,-3.7681303774200003,22.24432085362,7
2011-10-14,ORD,Chicago,EWR,Newark,10.2631578947,8.012782186139999,1527.9398870021994,78.07326232677255,-5.762406477579997,26.28872226698,7
2013-01-25,JFK,New York,SFO,San Francisco,13.652173913,11.195001708,5403.554833417769,82.00160486777706,-8.737829502999999,36.042177329,7
2013-01-31,SFO,San Francisco,ORD,Chicago,10.5789473684,9.28748135619,3833.459735260512,87.79211232236874,-7.99601534398,29.15391008078,7
2011-11-17,ORD,Chicago,MSP,Minneapolis,11.4,10.9515680204,591.2192684676627,96.06638614385965,-10.5031360408,33.3031360408,7
2012-02-17,ORD,Chicago,DFW,Dallas-Fort Worth,12.304347826099999,8.43927389492,1013.6221962809236,68.58773836853507,-4.57419996374,29.182895615939998,7
2013-01-14,ATL,Atlanta,DFW,Dallas-Fort Worth,9.90476190476,7.6282682301100015,1402.5714537480035,77.01616963093308,-5.351774555460002,25.161298364980006,7
2012-08-27,LAX,Los Angeles,ORD,Chicago,17.5588235294,12.0030076445,3390.7244973177953,68.35883750641095,-6.447191759599999,41.564838818400005,7
2012-06-13,ORD,Chicago,EWR,Newark,14.2307692308,11.863583581099999,1527.9398870021994,83.36572246160353,-9.496397931399997,37.957936393,7
2011-10-28,SFO,San Francisco,BOS,Boston,13.3846153846,9.11735454209,5708.968886670745,68.11816611914152,-4.85009369958,31.61932446878,7
2012-12-13,ATL,Atlanta,ORD,Chicago,11.1904761905,10.0030947592,390.64792768460785,89.3893574224481,-8.8157133279,31.1966657089,7
2012-07-16,ATL,Atlanta,PHL,Philadelphia,8.78947368421,7.075614989910001,1027.6848410103114,80.50100886724435,-5.361756295610002,22.940703664030003,7
2013-02-19,SFO,San Francisco,JFK,New York,12.2,10.201135127799999,5403.554833417769,83.61586170327868,-8.202270255599998,32.6022702556,7
2012-05-18,DFW,Dallas-Fort Worth,ORD,Chicago,12.4545454545,10.4959278849,1013.6221962809236,84.27387352870174,-8.537310315300001,33.446401224300004,7
2011-10-25,ORD,Chicago,BOS,Boston,10.1052631579,7.362779795419999,1879.7523868796686,72.86084172547245,-4.620296432939998,24.830822748739998,7
2012-08-20,LAX,Los Angeles,ORD,Chicago,15.15625,10.5466991473,3390.7244973177953,69.58646860074226,-5.9371482946,36.2496482946,7
2012-09-19,PHL,Philadelphia,ORD,Chicago,8.36842105263,6.02965381645,1408.7645504937796,72.05246698903875,-3.69088658027,20.42772868553,7
2012-05-28,LAX,Los Angeles,ORD,Chicago,13.04,9.72316820795,3390.7244973177953,74.5641733738497,-6.4063364159,32.4863364159,7
2012-10-26,MCO,Orlando,ATL,Atlanta,13.1785714286,9.80949491443,353.9553363116508,74.43519176245108,-6.440418400259999,32.797561257459996,7
2011-11-16,BOS,Boston,ORD,Chicago,10.85,7.72742893172,1879.7523868796686,71.22054314949308,-4.6048578634399995,26.30485786344,7
2012-04-26,LAX,Los Angeles,ORD,Chicago,12.76,8.5842879728,3390.7244973177953,67.27498411285266,-4.408575945600001,29.928575945600002,7
2012-10-26,ORD,Chicago,EWR,Newark,10.6363636364,6.70852658967,1527.9398870021994,63.07161750950232,-2.7806895429399994,24.05341681574,7
2012-08-16,ORD,Chicago,SFO,San Francisco,18.4848484848,13.4956502532,3833.459735260512,73.00925546832264,-8.506452021599998,45.4761489912,7
2012-01-09,ORD,Chicago,SFO,San Francisco,14.7692307692,11.3147963033,3833.459735260512,76.61059997042003,-7.860361837399999,37.3988233758,7
2011-10-24,BOS,Boston,ORD,Chicago,10.681818181799999,6.792056730630001,1879.7523868796686,63.58521194643164,-2.9022952794600023,24.26593164306,7
2012-04-04,ORD,Chicago,LAX,Los Angeles,15.777777777799999,12.3827837473,3390.7244973177953,78.48243220108665,-8.9877897168,40.543345272399996,7
2012-01-17,DFW,Dallas-Fort Worth,ORD,Chicago,10.4,7.436750846830001,1013.6221962809236,71.5072196810577,-4.473501693660001,25.273501693660002,7
2012-12-14,DFW,Dallas-Fort Worth,ORD,Chicago,12.5714285714,11.1380942202,1013.6221962809236,88.59847675179226,-9.704759868999998,34.8476170118,7
2012-08-06,ORD,Chicago,SFO,San Francisco,16.3125,10.6995251628,3833.459735260512,65.59095885241379,-5.086550325600001,37.7115503256,7
2011-10-06,ORD,Chicago,PHL,Philadelphia,9.77777777778,8.113572909610001,1408.7645504937796,82.97972293917432,-6.449368041440001,26.004923597,7
2012-10-06,LAX,Los Angeles,JFK,New York,19.0526315789,11.9637907949,4955.860857969597,62.79337710045998,-4.8749500108999975,42.980213168700004,7
2012-07-08,JFK,New York,SFO,San Francisco,16.8285714286,11.5465444647,5403.554833417769,68.61274299894973,-6.2645175008,39.921660358,7
2011-10-27,ORD,Chicago,LAX,Los Angeles,14.580645161300001,9.96251037155,3390.7244973177953,68.32695166324004,-5.344375581799998,34.505665904400004,7
2012-09-20,PHL,Philadelphia,ORD,Chicago,9.444444444439998,7.453559925,1408.7645504937796,78.92004626474304,-5.462675405560002,24.35156429444,7
2012-07-11,MSP,Minneapolis,ORD,Chicago,12.875,9.13813081448,591.2192684676627,70.97577331634952,-5.40126162896,31.15126162896,7
2011-10-07,LAX,Los Angeles,SFO,San Francisco,14.2258064516,9.36201430398,487.1388146758657,65.810077873842,-4.498222156360001,32.94983505956,7
2012-06-10,SFO,San Francisco,LAX,Los Angeles,20.428571428599998,14.297851986500001,487.1388146758657,69.98948524850353,-8.167132544400005,49.0242754016,7
2012-05-14,PHL,Philadelphia,ATL,Atlanta,9.11111111111,8.07238494454,1027.6848410103114,88.59934695227909,-7.033658777969999,25.25588100019,7
2012-12-02,JFK,New York,SFO,San Francisco,9.90909090909,7.110750351599998,5403.554833417769,71.75986593358455,-4.312409794109996,24.130591612289997,7
2012-09-25,ORD,Chicago,SFO,San Francisco,14.833333333299999,11.011227290199999,3833.459735260512,74.23299296780726,-7.189121247099999,36.8557879137,7
2013-01-28,ATL,Atlanta,DFW,Dallas-Fort Worth,7.25,6.12644540768,1402.5714537480035,84.50269527834483,-5.002890815360001,19.50289081536,7
2011-11-17,SEA,Seattle,SFO,San Francisco,10.210526315800001,8.223130975539997,584.4685506498538,80.53581883252518,-6.235735635279992,26.656788266879992,7
2012-03-09,ORD,Chicago,DFW,Dallas-Fort Worth,9.647058823530001,8.09275274915,1013.6221962809236,83.88829069240342,-6.5384466747699985,25.83256432183,7
2013-02-14,ORD,Chicago,LAX,Los Angeles,11.7727272727,8.38894861556,3390.7244973177953,71.25747858793342,-5.005169958420002,28.55062450382,7
2012-05-11,LAX,Los Angeles,DFW,Dallas-Fort Worth,12.8148148148,9.07675406671,2377.1599998508937,70.83016179232754,-5.338693318620001,30.96832294822,7
2011-10-03,ORD,Chicago,MSP,Minneapolis,12.8846153846,8.25749077179,591.2192684676627,64.0879880796407,-3.6303661589799994,29.39959692818,7
2012-10-17,ORD,Chicago,EWR,Newark,10.35,7.942391261289999,1527.9398870021994,76.73807981922704,-5.534782522579999,26.234782522579998,7
2012-05-14,ORD,Chicago,PHL,Philadelphia,9.75,6.4226162893300005,1408.7645504937796,65.8729875828718,-3.095232578660001,22.595232578660003,7
2012-03-12,ORD,Chicago,MSP,Minneapolis,9.16666666667,6.67964423146,591.2192684676627,72.86884616135532,-4.19262179625,22.525955129590002,7
2012-01-11,SFO,San Francisco,ORD,Chicago,13.6923076923,10.1892854736,3833.459735260512,74.41612986341259,-6.6862632549,34.0708786395,7
2012-08-14,JFK,New York,SFO,San Francisco,20.0769230769,13.157716598,5403.554833417769,65.53651945371517,-6.238510119099999,46.3923562729,7
2011-10-09,LAS,Las Vegas,LAX,Los Angeles,15.030303030299999,9.61926728136,377.6032638053681,63.99915731551291,-4.208231532420003,34.26883759302,7
2013-01-25,LAX,Los Angeles,ORD,Chicago,11.0,7.35494650526,3390.7244973177953,66.86315004781818,-3.70989301052,25.70989301052,7
2012-05-24,ORD,Chicago,BOS,Boston,13.2307692308,9.55953008179,1879.7523868796686,72.25226224591917,-5.888290932779999,32.349829394379995,7
2012-02-26,ORD,Chicago,SFO,San Francisco,10.2727272727,7.905283454339999,3833.459735260512,76.95408672386802,-5.537839635979999,26.083294181379998,7
2011-10-25,ORD,Chicago,DFW,Dallas-Fort Worth,12.9230769231,9.77721055076,1013.6221962809236,75.65698640455537,-6.631344178419999,32.47749802462,7
2012-09-26,ORD,Chicago,BOS,Boston,13.173913043499999,9.665553522749999,1879.7523868796686,73.36888812636407,-6.157194001999999,32.505020089,7
2012-04-25,LAX,Los Angeles,DFW,Dallas-Fort Worth,13.92,10.5708719287,2377.1599998508937,75.94017190158047,-7.221743857400002,35.0617438574,7
2012-08-22,ORD,Chicago,DFW,Dallas-Fort Worth,11.826086956500001,7.99802347125,1013.6221962809236,67.63034552907652,-4.1699599859999985,27.822133899,7
2011-11-28,ATL,Atlanta,MCO,Orlando,10.5909090909,8.42704880223,353.9553363116508,79.56870113700393,-6.263188513560001,27.44500669536,7
2013-02-15,SFO,San Francisco,LAX,Los Angeles,13.148148148099999,10.260843059199999,487.1388146758657,78.04021481673648,-7.373537970299999,33.6698342665,7
2011-11-23,ORD,Chicago,LGA,New York,15.666666666700001,10.6994937575,1560.8617188022474,68.29464100517384,-5.7323208483000005,37.065654181700005,7
2012-08-02,SFO,San Francisco,ORD,Chicago,16.0333333333,11.6218680122,3833.459735260512,72.48566327790537,-7.2104026911000005,39.2770693577,7
2012-07-13,DFW,Dallas-Fort Worth,ORD,Chicago,13.72,11.0510934602,1013.6221962809236,80.54732842711371,-8.3821869204,35.8221869204,7
2011-10-16,ATL,Atlanta,LGA,New York,11.88,8.50156848274,1181.33694316503,71.5620242654882,-5.123136965479999,28.88313696548,7
2011-11-10,MSP,Minneapolis,ORD,Chicago,11.05,8.40723372741,591.2192684676627,76.0835631439819,-5.76446745482,27.86446745482,7
2012-09-18,LGA,New York,BOS,Boston,8.8125,8.46340160141,323.3318296838956,96.03859973231206,-8.11430320282,25.73930320282,7
2011-10-03,ORD,Chicago,SFO,San Francisco,14.0714285714,9.0877555858,3833.459735260512,64.58303462002961,-4.1040826002,32.246939743,7
2012-04-16,LAX,Los Angeles,DFW,Dallas-Fort Worth,13.72,10.2855886236,2377.1599998508937,74.96784711078718,-6.851177247200001,34.291177247200004,7
2011-10-28,LAX,Los Angeles,SFO,San Francisco,12.8846153846,9.45865497025,487.1388146758657,73.41045648561004,-6.032694555900001,31.8019253251,7
2012-08-30,SFO,San Francisco,BOS,Boston,13.7142857143,9.74435123302,5708.968886670745,71.05256107403015,-5.774416751739999,33.20298818034,7
2011-10-27,ATL,Atlanta,MCO,Orlando,13.6896551724,9.558479587239999,353.9553363116508,69.82264685900233,-5.427304002079998,32.806614346879996,7
2012-11-18,ORD,Chicago,LGA,New York,10.9047619048,8.19697969928,1560.8617188022474,75.1688094691173,-5.489197493759999,27.29872130336,7
2011-10-26,ORD,Chicago,ATL,Atlanta,7.0588235294100015,4.9556859797,390.64792768460785,70.20555137910087,-2.852548429989999,16.970195488810003,7
2012-05-20,ATL,Atlanta,LGA,New York,10.791666666700001,7.342426838860002,1181.33694316503,68.03793209733425,-3.893187011020002,25.476520344420003,7
2012-11-26,DFW,Dallas-Fort Worth,LGA,New York,10.35,7.48524865108,2571.4703686921193,72.32124300560386,-4.62049730216,25.32049730216,7
2012-09-19,PHL,Philadelphia,ATL,Atlanta,9.555555555560002,8.219218670630001,1027.6848410103114,86.01507911120417,-6.8828817857,25.993992896820004,7
2011-12-04,JFK,New York,SFO,San Francisco,12.666666666700001,9.3839208764,5403.554833417769,74.08358586612083,-6.101175086099998,31.4345084195,7
2011-10-07,ATL,Atlanta,LGA,New York,11.75,8.94062540367,1181.33694316503,76.09042896740425,-6.131250807339999,29.63125080734,7
2012-10-01,LGA,New York,ATL,Atlanta,12.565217391300001,11.7466671751,1181.33694316503,93.48558651466902,-10.9281169589,36.058551741500004,7
2012-11-21,SFO,San Francisco,LAX,Los Angeles,13.037037037000001,9.557443661599999,487.1388146758657,73.3099371772537,-6.077850286199997,32.1519243602,7
2011-12-16,LAX,Los Angeles,ORD,Chicago,15.4137931034,11.072866583900002,3390.7244973177953,71.83738947071717,-6.731940064400003,37.5595262712,7
2012-05-24,LAX,Los Angeles,ATL,Atlanta,14.3703703704,11.9071670342,3779.583120066245,82.85915204194256,-9.443963698000001,38.1847044388,7
2012-08-22,LAX,Los Angeles,ORD,Chicago,15.9310344828,11.5230546374,3390.7244973177953,72.33086244236624,-7.115074792,38.9771437576,7
2011-10-21,LGA,New York,ATL,Atlanta,10.380952381,8.50574035858,1181.33694316503,81.93603097677095,-6.630528336160001,27.39243309816,7
2011-09-18,ATL,Atlanta,MCO,Orlando,13.142857142899999,9.06239395121,353.9553363116508,68.95299745463386,-4.981930759520001,31.26764504532,7
2012-09-14,LAS,Las Vegas,LAX,Los Angeles,18.1891891892,12.2606820497,377.6032638053681,67.4064243445216,-6.332174910199999,42.710553288599996,7
2012-07-09,MSP,Minneapolis,ORD,Chicago,14.28,10.3461748165,591.2192684676627,72.45220459733893,-6.412349633,34.972349633,7
2011-09-22,ORD,Chicago,LAX,Los Angeles,14.566666666700002,8.91601942006,3390.7244973177953,61.20837130461965,-3.2653721734199976,32.39870550682,7
2011-12-04,LGA,New York,ORD,Chicago,12.3076923077,8.85785179722,1560.8617188022474,71.97004585236752,-5.408011286740001,30.023395902140003,7
2012-10-23,SFO,San Francisco,ORD,Chicago,13.7307692308,9.95814316952,3833.459735260512,72.52429199073944,-6.185517108239999,33.64705556984,7
2012-10-25,ORD,Chicago,SFO,San Francisco,12.208333333299999,8.187897573039999,3833.459735260512,67.06810298754148,-4.167461812779999,28.58412847938,7
2012-03-26,ORD,Chicago,BOS,Boston,12.125,9.312509118760001,1879.7523868796686,76.80419891760826,-6.500018237520003,30.750018237520003,7
2012-02-24,LGA,New York,BOS,Boston,5.2,4.2110964526300005,323.3318296838956,80.98262408903847,-3.222192905260001,13.62219290526,7
2013-02-14,JFK,New York,SFO,San Francisco,10.958333333299999,7.948087911519999,5403.554833417769,72.5300798011636,-4.9378424897399995,26.854509156339997,7
2012-01-30,ORD,Chicago,SFO,San Francisco,10.7894736842,10.2338162067,3833.459735260512,94.85000386706814,-9.6781587292,31.2571060976,7
2012-09-20,DFW,Dallas-Fort Worth,LAX,Los Angeles,12.0,9.19357053219,2377.1599998508937,76.61308776825,-6.38714106438,30.38714106438,7
2012-09-20,EWR,Newark,ORD,Chicago,10.9047619048,8.0056527648,1527.9398870021994,73.41428299572607,-5.1065436248000005,26.916067434400002,7
2012-06-19,ORD,Chicago,DFW,Dallas-Fort Worth,12.875,9.81264711881,1013.6221962809236,76.21473490337864,-6.75029423762,32.50029423762,7
2011-12-21,LAX,Los Angeles,JFK,New York,19.575,11.814566194300001,4955.860857969597,60.355382857215844,-4.054132388600003,43.2041323886,7
2011-11-18,ORD,Chicago,EWR,Newark,10.3,7.3706387640100015,1527.9398870021994,71.55959965058254,-4.441277528020002,25.041277528020004,7
2011-09-22,SFO,San Francisco,BOS,Boston,13.8148148148,8.82320819481,5708.968886670745,63.867726879390204,-3.8316015748200005,31.461231204420002,7
2012-03-05,ATL,Atlanta,ORD,Chicago,10.5714285714,8.62885524604,390.64792768460785,81.62430638168007,-6.686281920680001,27.82913906348,7
2012-10-12,LGA,New York,BOS,Boston,5.0,3.31662479036,323.3318296838956,66.3324958072,-1.6332495807200003,11.633249580720001,7
2012-02-24,MCO,Orlando,ATL,Atlanta,13.7931034483,9.46564959036,353.9553363116508,68.6259595299899,-5.13819573242,32.72440262902,7
2011-12-14,ORD,Chicago,LAX,Los Angeles,15.333333333299999,11.080686314300001,3390.7244973177953,72.26534552820058,-6.8280392953000035,37.4947059619,7
2012-03-30,SFO,San Francisco,ORD,Chicago,16.8484848485,11.352646200699999,3833.459735260512,67.38081378107249,-5.856807552899998,39.553777249899994,7
2012-09-25,ORD,Chicago,BOS,Boston,9.36842105263,6.237970880160002,1879.7523868796686,66.5850824286854,-3.1075207076900035,21.844362812950003,7
2012-03-16,LGA,New York,BOS,Boston,4.58333333333,3.47610893577,323.3318296838956,75.84237678049152,-2.3688845382100006,11.53555120487,7
2011-12-15,DFW,Dallas-Fort Worth,LAX,Los Angeles,14.935483870999999,10.5386130772,2377.1599998508937,70.56090829211543,-6.141742283400003,36.0127100254,7
2012-05-11,LAX,Los Angeles,SFO,San Francisco,13.9230769231,10.279778507,487.1388146758657,73.83266330982238,-6.636480090899999,34.4826339371,7
2012-05-29,BOS,Boston,ORD,Chicago,11.6,8.35164654425,1879.7523868796686,71.99695296767243,-5.103293088500001,28.3032930885,7
2011-09-09,LGA,New York,BOS,Boston,5.666666666669999,5.63000618978,323.3318296838956,99.35305040782391,-5.59334571289,16.92667904623,7
2012-06-04,PHL,Philadelphia,ORD,Chicago,10.9,9.3070431734,1408.7645504937796,85.38571718715596,-7.7140863468,29.5140863468,7
2011-11-02,ORD,Chicago,LAX,Los Angeles,14.5483870968,9.88210068652,3390.7244973177953,67.92574751254469,-5.215814276239998,34.31258846984,7
2012-11-16,PHL,Philadelphia,ORD,Chicago,10.619047619,7.3380936930299985,1408.7645504937796,69.10312446382108,-4.057139767059997,25.295235005059997,7
2012-02-28,ORD,Chicago,BOS,Boston,11.909090909100001,10.0612840746,1879.7523868796686,84.48406474848511,-8.213477240099998,32.0316590583,7
2012-07-19,ATL,Atlanta,MCO,Orlando,13.666666666700001,8.8708684858,353.9553363116508,64.90879379837827,-4.0750703049000006,31.4084036383,7
2012-05-27,LAX,Los Angeles,JFK,New York,14.107142857100001,9.48425317044,4955.860857969597,67.23014905648779,-4.86136348378,33.07564919798,7
2012-05-11,LGA,New York,ATL,Atlanta,11.7272727273,9.07734919447,1181.33694316503,77.403752820882,-6.427425661640001,29.881971116240003,7
2012-05-28,SFO,San Francisco,JFK,New York,16.0967741935,11.249755075,5403.554833417769,69.888257981172,-6.402735956499999,38.5962843435,7
2012-10-12,MSP,Minneapolis,ORD,Chicago,12.434782608699999,11.089823701199998,591.2192684676627,89.18389689773105,-9.744864793699998,34.6144300111,7
2012-02-07,ORD,Chicago,LAX,Los Angeles,15.8214285714,11.2416341616,3390.7244973177953,71.05321817728407,-6.6618397518000005,38.3046968946,7
2012-07-22,SFO,San Francisco,JFK,New York,14.0333333333,9.51399453195,5403.554833417769,67.79568550099239,-4.994655730600002,33.0613223972,7
2012-10-21,DFW,Dallas-Fort Worth,ORD,Chicago,12.44,8.256714439369999,1013.6221962809236,66.37230256728294,-4.073428878739998,28.95342887874,7
2012-11-14,LGA,New York,DFW,Dallas-Fort Worth,8.055555555560003,6.1210554859,2571.4703686921193,75.98551637664771,-4.186555416239997,20.297666527360004,7
2012-07-24,LGA,New York,ATL,Atlanta,10.826086956500001,8.0433607512,1181.33694316503,74.29610332448652,-5.260634545899999,26.912808458900003,7
2012-04-19,BOS,Boston,ORD,Chicago,11.8636363636,9.16149007711,1879.7523868796686,77.2232880065279,-6.459343790620002,30.18661651782,7
2012-12-18,LAX,Los Angeles,SFO,San Francisco,17.0303030303,12.243582115999999,487.1388146758657,71.89291989823342,-7.456861201699997,41.5174672623,7
2012-02-24,ORD,Chicago,EWR,Newark,12.1904761905,9.37346812881,1527.9398870021994,76.89173074399434,-6.55646006712,30.93741244812,7
2012-11-08,ATL,Atlanta,ORD,Chicago,10.3684210526,7.95271111226,390.64792768460785,76.70127468700518,-5.53700117192,26.27384327712,7
2013-02-04,PHL,Philadelphia,ORD,Chicago,11.6111111111,11.1573710212,1408.7645504937796,96.09219061329769,-10.7036309313,33.9258531535,7
2013-02-03,ORD,Chicago,LGA,New York,10.722222222200001,10.769267578800001,1560.8617188022474,100.4387649838351,-10.816312935400001,32.260757379800005,7
2013-02-22,ATL,Atlanta,LGA,New York,9.65,7.99522884041,1181.33694316503,82.85211233585493,-6.34045768082,25.64045768082,7
2012-11-13,BOS,Boston,PHL,Philadelphia,10.0526315789,7.41225474925,477.88487627158105,73.73447132796524,-4.7718779196,24.877141077399997,7
2012-08-14,SFO,San Francisco,JFK,New York,20.525,13.155845926900001,5403.554833417769,64.09669148306943,-5.786691853800004,46.836691853800005,7
2013-02-20,ATL,Atlanta,ORD,Chicago,7.875,5.34009987422,390.64792768460785,67.81079205358729,-2.8051997484399998,18.55519974844,7
2012-05-13,ATL,Atlanta,LGA,New York,14.0769230769,12.5918166344,1181.33694316503,89.45006352320675,-11.106710191900001,39.2605563457,7
2012-10-23,BOS,Boston,ORD,Chicago,10.65,7.7614092589,1879.7523868796686,72.87708224319248,-4.872818517799999,26.1728185178,7
2012-07-15,ORD,Chicago,LAX,Los Angeles,16.4848484848,12.2324394851,3390.7244973177953,74.20413658262633,-7.9800304854,40.949727455,7
2012-06-25,LGA,New York,DFW,Dallas-Fort Worth,10.0869565217,6.788446357790001,2571.4703686921193,67.29925268524816,-3.489936193880002,23.66384923728,7
2013-01-07,ATL,Atlanta,MCO,Orlando,12.0,8.323023926,353.9553363116508,69.35853271666666,-4.646047851999999,28.646047852,7
2012-04-13,MSP,Minneapolis,ORD,Chicago,7.5,6.745368781619999,591.2192684676627,89.93825042159999,-5.990737563239998,20.990737563239996,7
2013-01-10,MCO,Orlando,ATL,Atlanta,13.583333333299999,10.9739480695,353.9553363116508,80.78980173884858,-8.364562805700002,35.5312294723,7
2011-10-25,ATL,Atlanta,MCO,Orlando,12.76,8.70957327696,353.9553363116508,68.25684386332289,-4.659146553920001,30.17914655392,7
2012-04-27,SFO,San Francisco,JFK,New York,11.7391304348,8.4219269621,5403.554833417769,71.74234078815299,-5.104723489400001,28.582984359,7
2012-12-07,SFO,San Francisco,JFK,New York,16.178571428599998,11.8885365621,5403.554833417769,73.48322819828084,-7.598501695600003,39.955644552799995,7
2012-09-14,LAX,Los Angeles,ORD,Chicago,17.393939393900002,11.7471789005,3390.7244973177953,67.53604594379406,-6.100418407099998,40.888297194900005,7
2012-04-18,ORD,Chicago,LAX,Los Angeles,12.538461538499998,10.1043783351,3390.7244973177953,80.58706647601048,-7.670295131700001,32.7472182087,7
2012-03-13,ORD,Chicago,BOS,Boston,11.090909090899999,7.50180353495,1879.7523868796686,67.63921220042431,-3.9126979790000007,26.094516160799998,7
2013-01-31,MSP,Minneapolis,ORD,Chicago,9.3125,9.14854268905,591.2192684676627,98.23938458040269,-8.9845853781,27.6095853781,7
2012-08-20,DFW,Dallas-Fort Worth,LAX,Los Angeles,13.304347826099999,10.8016614152,2377.1599998508937,81.1889583494629,-8.2989750043,34.9076706565,7
2011-10-25,ORD,Chicago,SFO,San Francisco,13.16,9.044703790989999,3833.459735260512,68.7287522111702,-4.929407581979998,31.249407581979998,7
2012-07-10,DFW,Dallas-Fort Worth,LAX,Los Angeles,13.0,8.96082006829,2377.1599998508937,68.9293851406923,-4.921640136579999,30.92164013658,7
2012-03-22,ORD,Chicago,DFW,Dallas-Fort Worth,13.3181818182,10.9125806107,1013.6221962809236,81.93746533620214,-8.506979403199999,35.1433430396,7
2013-01-07,DFW,Dallas-Fort Worth,LAS,Las Vegas,12.48,8.08867521085,2016.491722110575,64.81310265104167,-3.6973504217000013,28.657350421700002,7
2012-09-16,ORD,Chicago,DFW,Dallas-Fort Worth,13.222222222200001,9.684775257839998,1013.6221962809236,73.2461994291651,-6.147328293479996,32.59177273788,7
2013-02-11,BOS,Boston,SFO,San Francisco,7.42857142857,6.52467842667,5708.968886670745,87.83220958980536,-5.620785424770001,20.47792828191,7
2012-10-03,MSP,Minneapolis,ORD,Chicago,10.25,10.0361189815,591.2192684676627,97.91335591707316,-9.822237963,30.322237963,7
2012-10-23,ORD,Chicago,PHL,Philadelphia,8.625,7.38354025293,1408.7645504937796,85.60626380208696,-6.142080505859999,23.39208050586,7
2012-06-11,ORD,Chicago,LAX,Los Angeles,12.173913043499999,9.3888336671,3390.7244973177953,77.12256226532658,-6.603754290700001,30.951580377699997,7
2012-11-16,JFK,New York,SFO,San Francisco,13.333333333299999,8.498868703,5403.554833417769,63.741515272659356,-3.6644040727,30.331070739299996,7
2012-09-26,DFW,Dallas-Fort Worth,ORD,Chicago,12.92,8.92524509467,1013.6221962809236,69.08084438599072,-4.93049018934,30.770490189340002,7
2013-02-06,LGA,New York,ATL,Atlanta,8.647058823530001,7.17583772523,1181.33694316503,82.98587845503516,-5.704616626929999,22.998734273990003,7
2011-10-21,ATL,Atlanta,MCO,Orlando,14.90625,9.88436163031,353.9553363116508,66.31018284484695,-4.86247326062,34.67497326062,7
2012-08-02,ORD,Chicago,MSP,Minneapolis,14.583333333299999,12.0214180841,591.2192684676627,82.4325811483027,-9.459502834900002,38.6261695015,7
2013-01-22,MSP,Minneapolis,ORD,Chicago,10.4210526316,8.0160657396,591.2192684676627,76.92184295560219,-5.6110788476,26.453184110800002,7
2013-01-13,JFK,New York,SFO,San Francisco,14.9310344828,11.837986781300001,5403.554833417769,79.28443802696273,-8.744939079800004,38.6070080454,7
2011-10-18,BOS,Boston,PHL,Philadelphia,9.31578947368,6.23656450637,477.88487627158105,66.94617266727883,-3.1573395390599988,21.788918486420002,7
