DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,Distance
2012-04-24,LGA,New York,40.777245,-73.872608,DTW,Detroit,42.212444,-83.353389,7.5,4.7609522857,1054.935853740084
2012-02-17,ORD,Chicago,41.978603,-87.904842,SEA,Seattle,47.449,-122.309306,9.0625,8.25,3825.7988929494127
2012-08-06,EWR,Newark,40.6925,-74.168667,ATL,Atlanta,33.636719,-84.428067,11.5238095238,9.91271429841,1148.3068853131601
2012-09-22,ORD,Chicago,41.978603,-87.904842,MSP,Minneapolis,44.881956,-93.221767,11.166666666700001,10.912755623299999,591.2192684676628
2011-09-08,ATL,Atlanta,33.636719,-84.428067,LGA,New York,40.777245,-73.872608,10.6363636364,8.07433001523,1181.3369431650299
2011-09-06,PHL,Philadelphia,39.871944,-75.241139,BOS,Boston,42.364346999999995,-71.00518100000001,10.5,7.725054730439999,477.88487627158105
2012-08-21,ATL,Atlanta,33.636719,-84.428067,DTW,Detroit,42.212444,-83.353389,8.125,5.7023387014999996,156.51256917638386
2012-08-12,JFK,New York,40.639751000000004,-73.778925,MIA,Miami,25.79325,-80.29055600000001,15.8387096774,10.6992111055,807.8739736741641
2011-12-31,SFO,San Francisco,37.618972,-122.374889,ORD,Chicago,41.978603,-87.904842,14.9230769231,11.4818920982,3833.4597352605124
2012-03-03,ATL,Atlanta,33.636719,-84.428067,PHL,Philadelphia,39.871944,-75.241139,8.470588235289998,5.7675563180900005,1027.6848410103114
2012-10-28,LAX,Los Angeles,33.942536,-118.408075,SFO,San Francisco,37.618972,-122.374889,15.833333333299999,11.928185494700001,487.13881467586566
2012-04-21,LAS,Las Vegas,36.080056,-115.15225,SFO,San Francisco,37.618972,-122.374889,14.961538461500002,9.79583899104,807.5231832777396
2012-04-14,JFK,New York,40.639751000000004,-73.778925,LAX,Los Angeles,33.942536,-118.408075,16.1764705882,10.8249727783,4955.860857969598
2012-04-06,BOS,Boston,42.364346999999995,-71.00518100000001,PHL,Philadelphia,39.871944,-75.241139,9.823529411760001,7.788094231880001,477.88487627158105
2013-03-02,SFO,San Francisco,37.618972,-122.374889,DEN,Denver,39.861655999999996,-104.67317800000001,18.178571428599998,14.951907029200001,1971.1346885251635
2012-12-17,ORD,Chicago,41.978603,-87.904842,EWR,Newark,40.6925,-74.168667,12.0555555556,11.143303038800001,1527.9398870021992
2012-02-09,EWR,Newark,40.6925,-74.168667,BOS,Boston,42.364346999999995,-71.00518100000001,9.875,9.01017942848,356.2123684197035
2011-10-25,DFW,Dallas-Fort Worth,32.896828,-97.037997,PHL,Philadelphia,39.871944,-75.241139,8.4,7.297749163760001,2420.4928123669188
2012-05-21,ORD,Chicago,41.978603,-87.904842,LAS,Las Vegas,36.080056,-115.15225,11.76,8.53072876918,3029.579253321205
2012-01-07,LAX,Los Angeles,33.942536,-118.408075,BOS,Boston,42.364346999999995,-71.00518100000001,12.8846153846,9.58885571099,5258.1449040785465
2012-03-05,JFK,New York,40.639751000000004,-73.778925,LAS,Las Vegas,36.080056,-115.15225,10.210526315800001,8.7975940358,4598.323701126353
2012-06-11,DTW,Detroit,42.212444,-83.353389,ATL,Atlanta,33.636719,-84.428067,11.6315789474,13.1411589474,156.51256917638386
2012-04-14,ORD,Chicago,41.978603,-87.904842,SFO,San Francisco,37.618972,-122.374889,13.5769230769,11.2682672206,3833.4597352605124
2012-10-03,BOS,Boston,42.364346999999995,-71.00518100000001,ORD,Chicago,41.978603,-87.904842,6.5625,4.66145542365,1879.7523868796684
2012-03-26,MCO,Orlando,28.429394,-81.308994,EWR,Newark,40.6925,-74.168667,10.85,8.11285529593,841.0684679543131
2012-01-06,ORD,Chicago,41.978603,-87.904842,LAS,Las Vegas,36.080056,-115.15225,10.2727272727,7.420575116860001,3029.579253321205
2011-11-12,MCO,Orlando,28.429394,-81.308994,ATL,Atlanta,33.636719,-84.428067,14.7407407407,10.4719133238,353.95533631165074
2011-10-09,SEA,Seattle,47.449,-122.309306,SFO,San Francisco,37.618972,-122.374889,11.3,8.59681703643,584.4685506498537
2011-12-28,LAS,Las Vegas,36.080056,-115.15225,DFW,Dallas-Fort Worth,32.896828,-97.037997,12.0,8.47992281268,2016.491722110575
2011-11-29,JFK,New York,40.639751000000004,-73.778925,LAX,Los Angeles,33.942536,-118.408075,15.580645161300001,10.1350026922,4955.860857969598
2012-10-15,ORD,Chicago,41.978603,-87.904842,BOS,Boston,42.364346999999995,-71.00518100000001,14.8,12.1449578015,1879.7523868796684
2013-02-06,LAX,Los Angeles,33.942536,-118.408075,ATL,Atlanta,33.636719,-84.428067,8.84210526316,6.94632723015,3779.583120066245
2012-01-06,DFW,Dallas-Fort Worth,32.896828,-97.037997,ATL,Atlanta,33.636719,-84.428067,10.4,9.50567697415,1402.5714537480035
2012-01-03,ORD,Chicago,41.978603,-87.904842,PHX,Phoenix,33.434278000000006,-112.011583,11.652173913,7.82541718697,2679.014872379074
2012-04-10,LAX,Los Angeles,33.942536,-118.408075,BOS,Boston,42.364346999999995,-71.00518100000001,9.84210526316,7.22851727454,5258.1449040785465
2013-02-19,DEN,Denver,39.861655999999996,-104.67317800000001,MSP,Minneapolis,44.881956,-93.221767,11.619047619000002,9.3673699109,1275.4904022040619
2011-12-04,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAS,Las Vegas,36.080056,-115.15225,15.3103448276,10.640567413300001,2016.491722110575
2012-08-04,LGA,New York,40.777245,-73.872608,DFW,Dallas-Fort Worth,32.896828,-97.037997,13.7692307692,10.2031669292,2571.4703686921193
2012-07-29,EWR,Newark,40.6925,-74.168667,MCO,Orlando,28.429394,-81.308994,14.827586206900001,9.26232370381,841.0684679543131
2012-02-04,ORD,Chicago,41.978603,-87.904842,DTW,Detroit,42.212444,-83.353389,7.285714285710001,5.22462470391,506.26018847884245
2012-09-20,BOS,Boston,42.364346999999995,-71.00518100000001,EWR,Newark,40.6925,-74.168667,10.0,7.50555349947,356.2123684197035
2012-04-26,ATL,Atlanta,33.636719,-84.428067,BOS,Boston,42.364346999999995,-71.00518100000001,10.6086956522,7.85516118945,1503.038669073009
2012-02-06,BOS,Boston,42.364346999999995,-71.00518100000001,PHL,Philadelphia,39.871944,-75.241139,8.57142857143,9.67720784361,477.88487627158105
2011-12-15,DFW,Dallas-Fort Worth,32.896828,-97.037997,LGA,New York,40.777245,-73.872608,11.5454545455,8.42743407104,2571.4703686921193
2012-11-03,ORD,Chicago,41.978603,-87.904842,SFO,San Francisco,37.618972,-122.374889,15.0,10.5320025125,3833.4597352605124
2012-05-29,LAX,Los Angeles,33.942536,-118.408075,SEA,Seattle,47.449,-122.309306,12.9230769231,8.470764201289999,872.1623199440232
2012-10-09,ATL,Atlanta,33.636719,-84.428067,DFW,Dallas-Fort Worth,32.896828,-97.037997,7.2,6.201382334380001,1402.5714537480035
2011-12-06,BOS,Boston,42.364346999999995,-71.00518100000001,SFO,San Francisco,37.618972,-122.374889,10.1111111111,8.57416700731,5708.968886670745
2012-04-23,LAX,Los Angeles,33.942536,-118.408075,DEN,Denver,39.861655999999996,-104.67317800000001,10.1,7.144375778410001,1544.881662246641
2012-11-10,SFO,San Francisco,37.618972,-122.374889,LAX,Los Angeles,33.942536,-118.408075,17.0,11.9519238974,487.13881467586566
2013-01-05,JFK,New York,40.639751000000004,-73.778925,MCO,Orlando,28.429394,-81.308994,17.5833333333,12.2343194101,882.7930713454393
2013-01-25,LAX,Los Angeles,33.942536,-118.408075,LAS,Las Vegas,36.080056,-115.15225,11.5217391304,9.490998439750001,377.6032638053681
2012-04-09,LAX,Los Angeles,33.942536,-118.408075,EWR,Newark,40.6925,-74.168667,11.565217391300001,7.84408339252,4912.5186714542615
2012-01-21,MSP,Minneapolis,44.881956,-93.221767,ORD,Chicago,41.978603,-87.904842,12.1363636364,10.3707255316,591.2192684676628
2012-07-10,MIA,Miami,25.79325,-80.29055600000001,ATL,Atlanta,33.636719,-84.428067,12.0,8.054164464260001,473.55355045901877
2012-07-09,ORD,Chicago,41.978603,-87.904842,DTW,Detroit,42.212444,-83.353389,10.285714285700001,7.524246521369999,506.26018847884245
2012-08-17,MCO,Orlando,28.429394,-81.308994,ATL,Atlanta,33.636719,-84.428067,12.76,8.94557618789,353.95533631165074
2012-05-21,DFW,Dallas-Fort Worth,32.896828,-97.037997,BOS,Boston,42.364346999999995,-71.00518100000001,11.826086956500001,8.40266285668,2887.7278382421723
2012-10-02,ORD,Chicago,41.978603,-87.904842,SEA,Seattle,47.449,-122.309306,12.434782608699999,9.350868151030001,3825.7988929494127
2012-04-05,ATL,Atlanta,33.636719,-84.428067,MSP,Minneapolis,44.881956,-93.221767,10.15,8.82743927821,973.7448004122537
2012-06-14,CLT,Charlotte,35.214,-80.943139,ATL,Atlanta,33.636719,-84.428067,7.23529411765,5.26224063214,388.234640924886
2012-01-29,ORD,Chicago,41.978603,-87.904842,DEN,Denver,39.861655999999996,-104.67317800000001,10.25,10.063134038,1864.999597204111
2012-02-15,LGA,New York,40.777245,-73.872608,DTW,Detroit,42.212444,-83.353389,8.94117647059,6.08759587435,1054.935853740084
2012-06-14,DEN,Denver,39.861655999999996,-104.67317800000001,ATL,Atlanta,33.636719,-84.428067,12.7272727273,10.4342924472,2249.1880633960923
2011-12-02,SFO,San Francisco,37.618972,-122.374889,DFW,Dallas-Fort Worth,32.896828,-97.037997,12.0,10.5619863452,2821.5329251956728
2011-09-20,LGA,New York,40.777245,-73.872608,DFW,Dallas-Fort Worth,32.896828,-97.037997,10.5714285714,7.13842719772,2571.4703686921193
2011-12-19,EWR,Newark,40.6925,-74.168667,LAX,Los Angeles,33.942536,-118.408075,10.9,8.49086196108,4912.5186714542615
2012-02-12,ORD,Chicago,41.978603,-87.904842,DEN,Denver,39.861655999999996,-104.67317800000001,10.2631578947,7.687234044279999,1864.999597204111
2011-11-21,ATL,Atlanta,33.636719,-84.428067,DFW,Dallas-Fort Worth,32.896828,-97.037997,12.304347826099999,10.0834463021,1402.5714537480035
2012-07-01,SEA,Seattle,47.449,-122.309306,ORD,Chicago,41.978603,-87.904842,16.4482758621,12.5031030631,3825.7988929494127
2012-10-23,SEA,Seattle,47.449,-122.309306,SFO,San Francisco,37.618972,-122.374889,14.8695652174,12.4619579223,584.4685506498537
2012-08-20,MCO,Orlando,28.429394,-81.308994,PHL,Philadelphia,39.871944,-75.241139,15.1785714286,10.8014181902,719.5833211080045
2012-02-12,LAX,Los Angeles,33.942536,-118.408075,IAH,Houston,29.984433000000003,-95.341442,13.3846153846,9.209025673010002,2567.4154543705886
2012-10-31,ORD,Chicago,41.978603,-87.904842,LAS,Las Vegas,36.080056,-115.15225,11.8695652174,10.212756496499999,3029.579253321205
2011-10-11,ORD,Chicago,41.978603,-87.904842,EWR,Newark,40.6925,-74.168667,11.2380952381,8.51413390724,1527.9398870021992
2011-11-28,ORD,Chicago,41.978603,-87.904842,PHX,Phoenix,33.434278000000006,-112.011583,11.625,8.82591293467,2679.014872379074
2012-11-29,LAS,Las Vegas,36.080056,-115.15225,SFO,San Francisco,37.618972,-122.374889,13.333333333299999,10.5156887623,807.5231832777396
2011-09-12,IAH,Houston,29.984433000000003,-95.341442,ORD,Chicago,41.978603,-87.904842,8.29411764706,5.59871308742,823.5052672605634
2012-08-20,JFK,New York,40.639751000000004,-73.778925,LAS,Las Vegas,36.080056,-115.15225,12.607142857100001,8.28805157693,4598.323701126353
2013-01-07,EWR,Newark,40.6925,-74.168667,ORD,Chicago,41.978603,-87.904842,9.55,6.00416522091,1527.9398870021992
2011-12-30,PHX,Phoenix,33.434278000000006,-112.011583,ORD,Chicago,41.978603,-87.904842,12.25,9.02773504263,2679.014872379074
2012-03-04,DEN,Denver,39.861655999999996,-104.67317800000001,SFO,San Francisco,37.618972,-122.374889,10.75,9.27290904222,1971.1346885251635
2012-11-07,EWR,Newark,40.6925,-74.168667,ORD,Chicago,41.978603,-87.904842,12.315789473699999,11.8089073329,1527.9398870021992
2011-11-03,SFO,San Francisco,37.618972,-122.374889,ATL,Atlanta,33.636719,-84.428067,12.5,8.792289111830002,4219.517597667142
2012-09-08,SFO,San Francisco,37.618972,-122.374889,BOS,Boston,42.364346999999995,-71.00518100000001,14.607142857100001,9.8256628679,5708.968886670745
2012-05-21,LAX,Los Angeles,33.942536,-118.408075,BOS,Boston,42.364346999999995,-71.00518100000001,12.458333333299999,11.401674807100001,5258.1449040785465
2012-07-02,LGA,New York,40.777245,-73.872608,ATL,Atlanta,33.636719,-84.428067,10.2272727273,7.5714489912300005,1181.3369431650299
2012-06-02,ATL,Atlanta,33.636719,-84.428067,BOS,Boston,42.364346999999995,-71.00518100000001,10.5,8.003288797669999,1503.038669073009
2012-12-11,LAS,Las Vegas,36.080056,-115.15225,JFK,New York,40.639751000000004,-73.778925,15.0,11.28677564,4598.323701126353
2012-09-17,JFK,New York,40.639751000000004,-73.778925,SFO,San Francisco,37.618972,-122.374889,19.5,12.8625792882,5403.554833417769
2012-02-03,DFW,Dallas-Fort Worth,32.896828,-97.037997,DEN,Denver,39.861655999999996,-104.67317800000001,9.78947368421,9.05280157599,860.1757255797753
2012-01-02,LGA,New York,40.777245,-73.872608,CLT,Charlotte,35.214,-80.943139,11.333333333299999,9.65574095206,797.0463706295586
2012-09-11,EWR,Newark,40.6925,-74.168667,SFO,San Francisco,37.618972,-122.374889,11.8636363636,9.03588325219,5360.173660023075
2012-02-29,DEN,Denver,39.861655999999996,-104.67317800000001,DFW,Dallas-Fort Worth,32.896828,-97.037997,6.307692307690001,4.51635205641,860.1757255797753
2012-02-26,DFW,Dallas-Fort Worth,32.896828,-97.037997,LGA,New York,40.777245,-73.872608,8.470588235289998,5.832212777530001,2571.4703686921193
2011-12-26,SFO,San Francisco,37.618972,-122.374889,DEN,Denver,39.861655999999996,-104.67317800000001,12.708333333299999,9.562058931760001,1971.1346885251635
2011-12-21,LGA,New York,40.777245,-73.872608,DFW,Dallas-Fort Worth,32.896828,-97.037997,10.2380952381,6.59473094148,2571.4703686921193
2013-02-07,MSP,Minneapolis,44.881956,-93.221767,ORD,Chicago,41.978603,-87.904842,11.2105263158,10.1246615711,591.2192684676628
2012-12-05,BOS,Boston,42.364346999999995,-71.00518100000001,EWR,Newark,40.6925,-74.168667,6.266666666669999,4.66700679033,356.2123684197035
2012-03-22,SEA,Seattle,47.449,-122.309306,ORD,Chicago,41.978603,-87.904842,8.0625,5.85910971622,3825.7988929494127
2012-01-28,DEN,Denver,39.861655999999996,-104.67317800000001,DFW,Dallas-Fort Worth,32.896828,-97.037997,11.5238095238,8.51245585962,860.1757255797753
2013-01-28,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAS,Las Vegas,36.080056,-115.15225,9.105263157889999,5.801290439219999,2016.491722110575
2012-05-18,MCO,Orlando,28.429394,-81.308994,ATL,Atlanta,33.636719,-84.428067,10.7,10.167543821799999,353.95533631165074
2012-08-06,ATL,Atlanta,33.636719,-84.428067,DTW,Detroit,42.212444,-83.353389,9.263157894739999,7.643749118380001,156.51256917638386
2013-01-28,EWR,Newark,40.6925,-74.168667,ATL,Atlanta,33.636719,-84.428067,7.8125,5.34438958161,1148.3068853131601
2012-11-03,JFK,New York,40.639751000000004,-73.778925,MCO,Orlando,28.429394,-81.308994,17.8571428571,12.5021006638,882.7930713454393
2011-11-29,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAX,Los Angeles,33.942536,-118.408075,12.217391304300001,9.00987600429,2377.1599998508937
2012-04-06,ATL,Atlanta,33.636719,-84.428067,PHL,Philadelphia,39.871944,-75.241139,6.8571428571399995,4.8015565241900005,1027.6848410103114
2012-12-26,ATL,Atlanta,33.636719,-84.428067,LGA,New York,40.777245,-73.872608,13.6333333333,8.91137720435,1181.3369431650299
2011-10-09,DEN,Denver,39.861655999999996,-104.67317800000001,SEA,Seattle,47.449,-122.309306,11.3913043478,7.35921889651,1986.4462899651512
2012-02-27,ORD,Chicago,41.978603,-87.904842,SFO,San Francisco,37.618972,-122.374889,9.7,6.241625968999999,3833.4597352605124
2012-04-23,DEN,Denver,39.861655999999996,-104.67317800000001,ATL,Atlanta,33.636719,-84.428067,9.8,6.444908230939999,2249.1880633960923
2012-08-30,MSP,Minneapolis,44.881956,-93.221767,ATL,Atlanta,33.636719,-84.428067,12.961538461500002,9.518322411980002,973.7448004122537
2012-12-29,DFW,Dallas-Fort Worth,32.896828,-97.037997,ORD,Chicago,41.978603,-87.904842,13.6086956522,11.1262961673,1013.6221962809236
2012-07-11,ORD,Chicago,41.978603,-87.904842,ATL,Atlanta,33.636719,-84.428067,10.3636363636,8.06252621728,390.6479276846078
2012-07-05,ATL,Atlanta,33.636719,-84.428067,EWR,Newark,40.6925,-74.168667,10.133333333300001,10.6895587686,1148.3068853131601
2013-02-18,DFW,Dallas-Fort Worth,32.896828,-97.037997,BOS,Boston,42.364346999999995,-71.00518100000001,9.71428571429,11.0692128233,2887.7278382421723
2012-02-07,JFK,New York,40.639751000000004,-73.778925,SFO,San Francisco,37.618972,-122.374889,11.043478260899999,8.46639485833,5403.554833417769
2013-02-26,DFW,Dallas-Fort Worth,32.896828,-97.037997,DEN,Denver,39.861655999999996,-104.67317800000001,8.8125,10.1798411906,860.1757255797753
2012-08-05,JFK,New York,40.639751000000004,-73.778925,LAS,Las Vegas,36.080056,-115.15225,18.6,12.595984420799999,4598.323701126353
2012-09-02,ATL,Atlanta,33.636719,-84.428067,BOS,Boston,42.364346999999995,-71.00518100000001,9.052631578949999,5.72007851743,1503.038669073009
2012-03-17,EWR,Newark,40.6925,-74.168667,SFO,San Francisco,37.618972,-122.374889,12.5,10.2898470533,5360.173660023075
2012-03-06,DEN,Denver,39.861655999999996,-104.67317800000001,LAS,Las Vegas,36.080056,-115.15225,7.285714285710001,6.0944940022,1173.7708183524433
2012-10-25,JFK,New York,40.639751000000004,-73.778925,MIA,Miami,25.79325,-80.29055600000001,15.2142857143,11.496721409800001,807.8739736741641
2012-06-06,ATL,Atlanta,33.636719,-84.428067,PHL,Philadelphia,39.871944,-75.241139,9.15,6.7299409554,1027.6848410103114
2013-03-04,IAH,Houston,29.984433000000003,-95.341442,LAX,Los Angeles,33.942536,-118.408075,8.0,5.8611382150999995,2567.4154543705886
2011-12-28,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAX,Los Angeles,33.942536,-118.408075,15.0333333333,9.82074978995,2377.1599998508937
2012-07-05,DEN,Denver,39.861655999999996,-104.67317800000001,SFO,San Francisco,37.618972,-122.374889,10.25,7.08501012145,1971.1346885251635
2012-09-04,ATL,Atlanta,33.636719,-84.428067,EWR,Newark,40.6925,-74.168667,8.375,6.33377191464,1148.3068853131601
2012-01-12,JFK,New York,40.639751000000004,-73.778925,LAS,Las Vegas,36.080056,-115.15225,14.48,10.828665661099999,4598.323701126353
2012-03-23,ATL,Atlanta,33.636719,-84.428067,LGA,New York,40.777245,-73.872608,10.4,9.767831198160001,1181.3369431650299
2012-08-15,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751000000004,-73.778925,20.7441860465,13.636598205999999,4955.860857969598
2013-01-01,ATL,Atlanta,33.636719,-84.428067,BOS,Boston,42.364346999999995,-71.00518100000001,14.846153846199998,11.109247707,1503.038669073009
2012-09-10,MCO,Orlando,28.429394,-81.308994,EWR,Newark,40.6925,-74.168667,13.166666666700001,9.49904648151,841.0684679543131
2012-08-18,PHL,Philadelphia,39.871944,-75.241139,ATL,Atlanta,33.636719,-84.428067,11.2727272727,7.722458393310001,1027.6848410103114
2012-11-25,BOS,Boston,42.364346999999995,-71.00518100000001,LAX,Los Angeles,33.942536,-118.408075,10.956521739100001,8.75670268407,5258.1449040785465
2012-09-20,EWR,Newark,40.6925,-74.168667,MCO,Orlando,28.429394,-81.308994,11.8636363636,8.81176407691,841.0684679543131
2012-01-04,DEN,Denver,39.861655999999996,-104.67317800000001,PHX,Phoenix,33.434278000000006,-112.011583,11.5454545455,8.30219289865,845.501645814704
2011-11-21,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAS,Las Vegas,36.080056,-115.15225,9.31578947368,6.182885262999999,2016.491722110575
2011-11-19,SFO,San Francisco,37.618972,-122.374889,ORD,Chicago,41.978603,-87.904842,13.666666666700001,9.18610991577,3833.4597352605124
2012-03-17,PHL,Philadelphia,39.871944,-75.241139,DFW,Dallas-Fort Worth,32.896828,-97.037997,8.64285714286,6.2708991240600005,2420.4928123669188
2012-01-30,ORD,Chicago,41.978603,-87.904842,LAX,Los Angeles,33.942536,-118.408075,11.5,7.9567282101100005,3390.7244973177953
2012-03-24,LGA,New York,40.777245,-73.872608,ORD,Chicago,41.978603,-87.904842,10.823529411800001,11.7379475107,1560.8617188022472
2012-10-18,ATL,Atlanta,33.636719,-84.428067,DTW,Detroit,42.212444,-83.353389,9.31578947368,6.23656450637,156.51256917638386
2012-04-08,PHL,Philadelphia,39.871944,-75.241139,MCO,Orlando,28.429394,-81.308994,15.0,10.89106903,719.5833211080045
2012-09-04,PHL,Philadelphia,39.871944,-75.241139,BOS,Boston,42.364346999999995,-71.00518100000001,9.05882352941,6.731182922,477.88487627158105
2013-01-31,SEA,Seattle,47.449,-122.309306,SFO,San Francisco,37.618972,-122.374889,10.6666666667,7.36432843736,584.4685506498537
2012-05-20,PHX,Phoenix,33.434278000000006,-112.011583,DEN,Denver,39.861655999999996,-104.67317800000001,9.105263157889999,5.820411753689999,845.501645814704
2011-09-12,BOS,Boston,42.364346999999995,-71.00518100000001,ORD,Chicago,41.978603,-87.904842,12.7307692308,8.05758123661,1879.7523868796684
2012-07-20,DEN,Denver,39.861655999999996,-104.67317800000001,ORD,Chicago,41.978603,-87.904842,11.7272727273,9.09307333546,1864.999597204111
2012-06-21,LGA,New York,40.777245,-73.872608,DTW,Detroit,42.212444,-83.353389,10.0,6.79869268479,1054.935853740084
2011-12-11,ATL,Atlanta,33.636719,-84.428067,MIA,Miami,25.79325,-80.29055600000001,14.4444444444,11.6167430009,473.55355045901877
2012-05-21,SEA,Seattle,47.449,-122.309306,LAX,Los Angeles,33.942536,-118.408075,11.96,9.1627870578,872.1623199440232
2012-11-18,JFK,New York,40.639751000000004,-73.778925,MCO,Orlando,28.429394,-81.308994,11.304347826099999,8.890417633139998,882.7930713454393
2012-07-19,LAS,Las Vegas,36.080056,-115.15225,ORD,Chicago,41.978603,-87.904842,16.344827586199997,12.393188976400001,3029.579253321205
2012-11-16,PHL,Philadelphia,39.871944,-75.241139,DFW,Dallas-Fort Worth,32.896828,-97.037997,9.105263157889999,5.801290439219999,2420.4928123669188
2012-12-09,LAS,Las Vegas,36.080056,-115.15225,JFK,New York,40.639751000000004,-73.778925,15.166666666700001,11.1975469399,4598.323701126353
2013-01-29,DEN,Denver,39.861655999999996,-104.67317800000001,ATL,Atlanta,33.636719,-84.428067,8.444444444439998,6.9045783806399985,2249.1880633960923
2012-10-20,ATL,Atlanta,33.636719,-84.428067,LGA,New York,40.777245,-73.872608,11.590909090899999,10.3769850237,1181.3369431650299
2012-04-20,ORD,Chicago,41.978603,-87.904842,PHX,Phoenix,33.434278000000006,-112.011583,10.7727272727,6.85170690017,2679.014872379074
2011-12-12,BOS,Boston,42.364346999999995,-71.00518100000001,EWR,Newark,40.6925,-74.168667,7.692307692310001,6.549613415880001,356.2123684197035
2011-12-03,JFK,New York,40.639751000000004,-73.778925,SFO,San Francisco,37.618972,-122.374889,12.125,8.39416205,5403.554833417769
2011-10-13,PHL,Philadelphia,39.871944,-75.241139,MCO,Orlando,28.429394,-81.308994,12.72,8.536783156830001,719.5833211080045
2011-11-22,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,12.217391304300001,9.14507578247,797.0463706295586
2012-03-05,SFO,San Francisco,37.618972,-122.374889,DEN,Denver,39.861655999999996,-104.67317800000001,10.7647058824,9.71165158305,1971.1346885251635
2012-09-16,IAH,Houston,29.984433000000003,-95.341442,LAX,Los Angeles,33.942536,-118.408075,14.16,11.1791472543,2567.4154543705886
2011-09-25,MIA,Miami,25.79325,-80.29055600000001,LGA,New York,40.777245,-73.872608,10.5238095238,6.874729431910001,799.5642198340215
2012-11-29,EWR,Newark,40.6925,-74.168667,LAX,Los Angeles,33.942536,-118.408075,12.619047619000002,11.2448930207,4912.5186714542615
2011-10-09,LAX,Los Angeles,33.942536,-118.408075,SEA,Seattle,47.449,-122.309306,13.041666666700001,9.16742421112,872.1623199440232
2012-11-07,LGA,New York,40.777245,-73.872608,DTW,Detroit,42.212444,-83.353389,9.94117647059,9.83279327198,1054.935853740084
2012-05-19,PHL,Philadelphia,39.871944,-75.241139,MCO,Orlando,28.429394,-81.308994,12.961538461500002,8.44028800092,719.5833211080045
2012-03-20,BOS,Boston,42.364346999999995,-71.00518100000001,ORD,Chicago,41.978603,-87.904842,8.53333333333,8.846845012020001,1879.7523868796684
2012-01-23,ATL,Atlanta,33.636719,-84.428067,DEN,Denver,39.861655999999996,-104.67317800000001,9.263157894739999,6.07217794776,2249.1880633960923
2012-09-09,SFO,San Francisco,37.618972,-122.374889,ATL,Atlanta,33.636719,-84.428067,13.153846153800002,8.830367184630001,4219.517597667142
2011-11-27,EWR,Newark,40.6925,-74.168667,LAX,Los Angeles,33.942536,-118.408075,13.5,8.225975119500001,4912.5186714542615
2012-12-06,ATL,Atlanta,33.636719,-84.428067,DEN,Denver,39.861655999999996,-104.67317800000001,7.8125,5.21815740148,2249.1880633960923
2012-11-17,LAX,Los Angeles,33.942536,-118.408075,ATL,Atlanta,33.636719,-84.428067,11.913043478299999,8.99956081493,3779.583120066245
2012-04-26,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,10.5263157895,9.43026110781,797.0463706295586
2011-09-07,SFO,San Francisco,37.618972,-122.374889,BOS,Boston,42.364346999999995,-71.00518100000001,11.0,6.782329983130001,5708.968886670745
2012-07-20,ATL,Atlanta,33.636719,-84.428067,DFW,Dallas-Fort Worth,32.896828,-97.037997,10.8095238095,7.6460385012,1402.5714537480035
2011-09-21,ATL,Atlanta,33.636719,-84.428067,SFO,San Francisco,37.618972,-122.374889,10.5,8.06373421709,4219.517597667142
2012-06-04,EWR,Newark,40.6925,-74.168667,SFO,San Francisco,37.618972,-122.374889,10.75,9.55248658727,5360.173660023075
2012-12-23,LAX,Los Angeles,33.942536,-118.408075,LAS,Las Vegas,36.080056,-115.15225,14.5769230769,12.592610775899999,377.6032638053681
2011-11-23,ORD,Chicago,41.978603,-87.904842,DFW,Dallas-Fort Worth,32.896828,-97.037997,14.037037037000001,9.807695100830001,1013.6221962809236
2012-09-06,MSP,Minneapolis,44.881956,-93.221767,DEN,Denver,39.861655999999996,-104.67317800000001,10.9545454545,8.46548889105,1275.4904022040619
2012-11-05,ATL,Atlanta,33.636719,-84.428067,EWR,Newark,40.6925,-74.168667,10.318181818200001,8.085179643650001,1148.3068853131601
2012-02-19,LAS,Las Vegas,36.080056,-115.15225,LAX,Los Angeles,33.942536,-118.408075,12.958333333299999,9.63002174663,377.6032638053681
2011-10-20,ORD,Chicago,41.978603,-87.904842,ATL,Atlanta,33.636719,-84.428067,11.2608695652,8.73455723655,390.6479276846078
2012-12-15,JFK,New York,40.639751000000004,-73.778925,MIA,Miami,25.79325,-80.29055600000001,17.3103448276,14.0461063448,807.8739736741641
2012-01-20,JFK,New York,40.639751000000004,-73.778925,SFO,San Francisco,37.618972,-122.374889,11.833333333299999,9.44856403475,5403.554833417769
2012-06-01,ORD,Chicago,41.978603,-87.904842,PHX,Phoenix,33.434278000000006,-112.011583,9.263157894739999,6.07217794776,2679.014872379074
