DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,Norm mean,Norm std,CV,CV of norm,Distance,Norm Distance,Airports,Day,Month,Year,IsHolidays
2012-05-18,MCO,Orlando,0.12172951756461914,0.799418501658604,ATL,Atlanta,0.3621887489465847,0.7387003640355518,10.7,10.167543821799999,0.38945263684121806,0.5382901166108148,0.9502377403551402,0.3019322180055164,353.95533631165074,0.03555953542816277,2,18,5,2012,0
2012-08-06,ATL,Atlanta,0.3621887489465847,0.7387003640355518,DTW,Detroit,0.7581909654479757,0.7596208255651364,9.263157894739999,7.643749118380001,0.3190649705999609,0.3686281497344328,0.8251774616430143,0.2040020362110866,156.51256917638386,0.0,2,6,8,2012,0
2013-01-28,EWR,Newark,0.6880043406485579,0.9384172867013378,ATL,Atlanta,0.3621887489465847,0.7387003640355518,7.8125,5.34438958161,0.24800049987530398,0.2140538251922183,0.6840818664460799,0.09351517795103625,1148.3068853131601,0.1786226238308058,2,28,1,2013,0
2012-11-03,JFK,New York,0.6855685441510919,0.9460042871958705,MCO,Orlando,0.12172951756461914,0.799418501658604,17.8571428571,12.5021006638,0.740064983752776,0.6952305781553688,0.7001176371744803,0.10607221011838719,882.7930713454393,0.13080346078198446,2,3,11,2012,0
2011-11-29,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,12.217391304300001,9.00987600429,0.46378622735437164,0.46046595815526514,0.7374631604963743,0.13531613893242544,2377.1599998508937,0.3999396489942337,2,29,11,2011,2
2012-04-06,ATL,Atlanta,0.3621887489465847,0.7387003640355518,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,6.8571428571399995,4.8015565241900005,0.20119970007506255,0.17756190131164482,0.7002269931113335,0.1061578427979768,1027.6848410103114,0.15689853679516363,2,6,4,2012,0
2012-12-26,ATL,Atlanta,0.3621887489465847,0.7387003640355518,LGA,New York,0.6919176200316315,0.9441805859593362,13.6333333333,8.91137720435,0.5331500458208311,0.4538443814833838,0.6536462497094221,0.06968214710590748,1181.3369431650299,0.18457135281905562,1,26,12,2012,2
2011-10-09,DEN,Denver,0.6496383639449108,0.34459434731456895,SEA,Seattle,1.0000000000000002,0.0012766862525279699,11.3913043478,7.35921889651,0.4233180835217852,0.34950062045765706,0.6460383000767848,0.06372463686940744,1986.4462899651512,0.3295719256760503,2,9,10,2011,0
2012-02-27,ORD,Chicago,0.7473928633272919,0.6710189398000861,SFO,San Francisco,0.5460776929914688,0.0,9.7,6.241625968999999,0.34046488377942963,0.27437049438538363,0.643466594742268,0.06171082742068035,3833.4597352605124,0.6622199177864786,2,27,2,2012,0
2012-04-23,DEN,Denver,0.6496383639449108,0.34459434731456895,ATL,Atlanta,0.3621887489465847,0.7387003640355518,9.8,6.444908230939999,0.3453636590856085,0.28803613380727633,0.6576436970346937,0.07281240354951124,2249.1880633960923,0.37689184291756184,2,23,4,2012,0
2012-08-30,MSP,Minneapolis,0.881461320896298,0.5675158208024074,ATL,Atlanta,0.3621887489465847,0.7387003640355518,12.961538461500002,9.518322411980002,0.500240324532917,0.49464624130706825,0.7343512840125055,0.13287934099046206,973.7448004122537,0.14718391005814518,2,30,8,2012,1
2012-12-29,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,ORD,Chicago,0.7473928633272919,0.6710189398000861,13.6086956522,11.1262961673,0.5319431011830893,0.6027421928690179,0.8175872582984327,0.1980584224510168,1013.6221962809236,0.1543658478507986,2,29,12,2012,2
2012-07-11,ORD,Chicago,0.7473928633272919,0.6710189398000861,ATL,Atlanta,0.3621887489465847,0.7387003640355518,10.3636363636,8.06252621728,0.3729749380822897,0.39678041829489785,0.7779630560560631,0.16703014257658322,390.6479276846078,0.042167888429941125,2,11,7,2012,0
2012-07-05,ATL,Atlanta,0.3621887489465847,0.7387003640355518,EWR,Newark,0.6880043406485579,0.9384172867013378,10.133333333300001,10.6895587686,0.3616929101045718,0.5733825440942951,1.0548906679574173,0.3838821411222043,1148.3068853131601,0.1786226238308058,2,5,7,2012,1
2013-02-18,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,BOS,Boston,0.765205407339852,1.0,9.71428571429,11.0692128233,0.3411647088233794,0.5989047680555823,1.1394777906333207,0.4501192580263407,2887.7278382421723,0.49189315735099653,2,18,2,2013,0
2012-02-07,JFK,New York,0.6855685441510919,0.9460042871958705,SFO,San Francisco,0.5460776929914688,0.0,11.043478260899999,8.46639485833,0.40627886506827976,0.42393046655650224,0.7666420540986353,0.1581650753369841,5403.554833417769,0.944994785048431,2,7,2,2012,0
2013-02-26,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,DEN,Denver,0.6496383639449108,0.34459434731456895,8.8125,10.1798411906,0.2969882529370924,0.5391168065849181,1.1551592840397162,0.462398868434306,860.1757255797753,0.12673006614862148,2,26,2,2013,0
2012-08-05,JFK,New York,0.6855685441510919,0.9460042871958705,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,18.6,12.595984420799999,0.7764558860293469,0.7015419088070971,0.6772034634838708,0.08812894933007631,4598.323701126353,0.799972278567049,2,5,8,2012,1
2012-09-02,ATL,Atlanta,0.3621887489465847,0.7387003640355518,BOS,Boston,0.765205407339852,1.0,9.052631578949999,5.72007851743,0.3087517594290323,0.2393094942442778,0.6318691385531303,0.05262927886944502,1503.038669073009,0.24250998529318785,2,2,9,2012,1
2012-03-17,EWR,Newark,0.6880043406485579,0.9384172867013378,SFO,San Francisco,0.5460776929914688,0.0,12.5,10.2898470533,0.47763059235243727,0.5465119449487177,0.8231877642640001,0.20244397614557785,5360.173660023075,0.9371818152717916,2,17,3,2012,0
2012-03-06,DEN,Denver,0.6496383639449108,0.34459434731456895,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,7.285714285710001,6.0944940022,0.22219445138718769,0.2644795556161361,0.836499176773041,0.212867661910358,1173.7708183524433,0.18320869017392188,2,6,3,2012,0
2012-10-25,JFK,New York,0.6855685441510919,0.9460042871958705,MIA,Miami,0.0,0.8192441545511606,15.2142857143,11.496721409800001,0.6105973506637057,0.6276440104130704,0.7556530504086801,0.14955998393482794,807.8739736741641,0.11731049597734035,2,25,10,2012,0
2012-06-06,ATL,Atlanta,0.3621887489465847,0.7387003640355518,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,9.15,6.7299409554,0.313521619595446,0.30719744379437064,0.7355126727213115,0.13378878248986226,1027.6848410103114,0.15689853679516363,2,6,6,2012,0
2013-03-04,IAH,Houston,0.1935367281207072,0.5262526896201161,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,8.0,5.8611382150999995,0.2571857035743893,0.24879222503900092,0.7326422768874999,0.1315410793124674,2567.4154543705886,0.43420474603250286,2,4,3,2013,0
2011-12-28,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,15.0333333333,9.82074978995,0.601732900107335,0.5149769059661731,0.6532649527697412,0.0693835672610108,2377.1599998508937,0.3999396489942337,2,28,12,2011,2
2012-07-05,DEN,Denver,0.6496383639449108,0.34459434731456895,SFO,San Francisco,0.5460776929914688,0.0,10.25,7.08501012145,0.3674081479634133,0.33106694990259966,0.6912204996536585,0.09910518346662556,1971.1346885251635,0.32681429903939496,2,5,7,2012,1
2012-09-04,ATL,Atlanta,0.3621887489465847,0.7387003640355518,EWR,Newark,0.6880043406485579,0.9384172867013378,8.375,6.33377191464,0.27555611097255994,0.2805650007593693,0.7562712733898507,0.150044091995029,1148.3068853131601,0.1786226238308058,2,4,9,2012,1
2012-01-12,JFK,New York,0.6855685441510919,0.9460042871958705,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,14.48,10.828665661099999,0.5746263434147785,0.5827339976636482,0.7478360263190607,0.14343875505167458,4598.323701126353,0.799972278567049,2,12,1,2012,0
2012-03-23,ATL,Atlanta,0.3621887489465847,0.7387003640355518,LGA,New York,0.6919176200316315,0.9441805859593362,10.4,9.767831198160001,0.3747563109226815,0.5114194564021285,0.9392145382846155,0.2933003470882277,1181.3369431650299,0.18457135281905562,1,23,3,2012,0
2012-08-15,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,JFK,New York,0.6855685441510919,0.9460042871958705,20.7441860465,13.636598205999999,0.8814947425938211,0.7714971160656201,0.6573696444600097,0.07259780288864259,4955.860857969598,0.8643648890440983,2,15,8,2012,0
2013-01-01,ATL,Atlanta,0.3621887489465847,0.7387003640355518,BOS,Boston,0.765205407339852,1.0,14.846153846199998,11.109247707,0.592563397615048,0.6015961110174345,0.7482912963240986,0.1437952605290177,1503.038669073009,0.24250998529318785,2,1,1,2013,2
2012-09-10,MCO,Orlando,0.12172951756461914,0.799418501658604,EWR,Newark,0.6880043406485579,0.9384172867013378,13.166666666700001,9.49904648151,0.5102890943952625,0.493350417889862,0.7214465682141228,0.12277412471271731,841.0684679543131,0.12328884004383246,2,10,9,2012,0
2012-08-18,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,ATL,Atlanta,0.3621887489465847,0.7387003640355518,11.2727272727,7.722458393310001,0.41750925904799724,0.3739193766230311,0.6850567929565768,0.09427860764583917,1027.6848410103114,0.15689853679516363,2,18,8,2012,1
2012-11-25,BOS,Boston,0.765205407339852,1.0,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,10.956521739100001,8.75670268407,0.4020190604512294,0.4434463949511177,0.7992228640244818,0.18367792939348593,5258.1449040785465,0.9188063882336603,2,25,11,2012,2
2012-09-20,EWR,Newark,0.6880043406485579,0.9384172867013378,MCO,Orlando,0.12172951756461914,0.799418501658604,11.8636363636,8.81176407691,0.44645656767497227,0.44714789420362366,0.7427540601249587,0.13945925110056678,841.0684679543131,0.12328884004383246,2,20,9,2012,0
2012-01-04,DEN,Denver,0.6496383639449108,0.34459434731456895,PHX,Phoenix,0.3528406081525697,0.20173963223618063,11.5454545455,8.30219289865,0.43086955534113863,0.4128919984091076,0.7190875738959879,0.12092688156880305,845.501645814704,0.12408725746612233,2,4,1,2012,2
2011-11-21,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,9.31578947368,6.182885262999999,0.32164327339232573,0.2704216534982218,0.6636995480059495,0.07755452145171249,2016.491722110575,0.33498312216772885,2,21,11,2011,0
2011-11-19,SFO,San Francisco,0.5460776929914688,0.0,ORD,Chicago,0.7473928633272919,0.6710189398000861,13.666666666700001,9.18610991577,0.5347829709261567,0.4723132736328265,0.6721543840790922,0.08417519783442629,3833.4597352605124,0.6622199177864786,2,19,11,2011,0
2012-03-17,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,8.64285714286,6.2708991240600005,0.28867783054282187,0.27633838070253414,0.7255585763372808,0.12599408957436598,2420.4928123669188,0.40774390895382934,2,17,3,2012,0
2012-01-30,ORD,Chicago,0.7473928633272919,0.6710189398000861,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,11.5,7.9567282101100005,0.4286428392906488,0.38966815279892086,0.6918894095747826,0.09962898263654885,3390.7244973177953,0.5824830927442406,2,30,1,2012,0
2012-03-24,LGA,New York,0.6919176200316315,0.9441805859593362,ORD,Chicago,0.7473928633272919,0.6710189398000861,10.823529411800001,11.7379475107,0.39550406516234454,0.6438604224235855,1.0844842808763548,0.40705582922645567,1560.8617188022472,0.25292394380503647,1,24,3,2012,0
2012-10-18,ATL,Atlanta,0.3621887489465847,0.7387003640355518,DTW,Detroit,0.7581909654479757,0.7596208255651364,9.31578947368,6.23656450637,0.32164327339232573,0.27403023782492986,0.6694617266727884,0.08206667519218547,156.51256917638386,0.0,2,18,10,2012,0
2012-04-08,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,MCO,Orlando,0.12172951756461914,0.799418501658604,15.0,10.89106903,0.6000999750069083,0.5869290608726088,0.7260712686666667,0.12639556039738364,719.5833211080045,0.10140930783327907,2,8,4,2012,0
2012-09-04,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,BOS,Boston,0.765205407339852,1.0,9.05882352941,6.731182922,0.3090550891691377,0.30728093493406805,0.743052660220924,0.1396930740376564,477.88487627158105,0.05787930399067451,2,4,9,2012,1
2013-01-31,SEA,Seattle,1.0000000000000002,0.0012766862525279699,SFO,San Francisco,0.5460776929914688,0.0,10.6666666667,7.36432843736,0.3878197117407914,0.3498441090739346,0.6904057910003425,0.09846721458193763,584.4685506498537,0.07707507398574046,2,31,1,2013,0
2012-05-20,PHX,Phoenix,0.3528406081525697,0.20173963223618063,DEN,Denver,0.6496383639449108,0.34459434731456895,9.105263157889999,5.820411753689999,0.31133006222139703,0.24605439080178174,0.6392359729489453,0.05839798048326661,845.501645814704,0.12408725746612233,2,20,5,2012,0
2011-09-12,BOS,Boston,0.765205407339852,1.0,ORD,Chicago,0.7473928633272919,0.6710189398000861,12.7307692308,8.05758123661,0.4889354584451265,0.39644799222811,0.6329217889768993,0.053453571350057294,1879.7523868796684,0.3103563034388581,2,12,9,2011,0
2012-07-20,DEN,Denver,0.6496383639449108,0.34459434731456895,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.7272727273,9.09307333546,0.43977641953330043,0.4660588943897537,0.7753783464327704,0.1650061499395804,1864.999597204111,0.3076993190643796,2,20,7,2012,1
2012-06-21,LGA,New York,0.6919176200316315,0.9441805859593362,DTW,Detroit,0.7581909654479757,0.7596208255651364,10.0,6.79869268479,0.35516120969796616,0.3118192752050847,0.679869268479,0.09021644482017055,1054.935853740084,0.16180645703289903,1,21,6,2012,0
2011-12-11,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MIA,Miami,0.0,0.8192441545511606,14.4444444444,11.6167430009,0.5728845566370708,0.6357124555944731,0.8042360539109361,0.18760357710518316,473.55355045901877,0.05709923017020781,2,11,12,2011,0
2012-05-21,SEA,Seattle,1.0000000000000002,0.0012766862525279699,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,11.96,9.1627870578,0.45117720569907155,0.4707453957261938,0.7661193192140467,0.15775574055214903,872.1623199440232,0.1288888574436527,2,21,5,2012,0
2012-11-18,JFK,New York,0.6855685441510919,0.9460042871958705,MCO,Orlando,0.12172951756461914,0.799418501658604,11.304347826099999,8.890417633139998,0.4190582789096335,0.4524353754055298,0.7864600213922464,0.17368380886169377,882.7930713454393,0.13080346078198446,2,18,11,2012,0
2012-07-19,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,ORD,Chicago,0.7473928633272919,0.6710189398000861,16.344827586199997,12.393188976400001,0.6659800567103549,0.6879089956688577,0.7582330808349192,0.15158031246182857,3029.579253321205,0.5174406640701572,2,19,7,2012,0
2012-11-16,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,9.105263157889999,5.801290439219999,0.31133006222139703,0.24476896143708501,0.6371359441921234,0.05675352390563099,2420.4928123669188,0.40774390895382934,2,16,11,2012,0
2012-12-09,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,JFK,New York,0.6855685441510919,0.9460042871958705,15.166666666700001,11.1975469399,0.6082646005188395,0.6075320223287584,0.7382997982335422,0.13597127968967204,4598.323701126353,0.799972278567049,2,9,12,2012,0
2013-01-29,DEN,Denver,0.6496383639449108,0.34459434731456895,ATL,Atlanta,0.3621887489465847,0.7387003640355518,8.444444444439998,6.9045783806399985,0.2789580382682997,0.31893743556798626,0.8176474398130619,0.198105548418822,2249.1880633960923,0.37689184291756184,2,29,1,2013,0
2012-10-20,ATL,Atlanta,0.3621887489465847,0.7387003640355518,LGA,New York,0.6919176200316315,0.9441805859593362,11.590909090899999,10.3769850237,0.4330962713867296,0.5523697904492436,0.8952692961630552,0.25888841714306154,1181.3369431650299,0.18457135281905562,1,20,10,2012,0
2012-04-20,ORD,Chicago,0.7473928633272919,0.6710189398000861,PHX,Phoenix,0.3528406081525697,0.20173963223618063,10.7727272727,6.85170690017,0.39301538251710294,0.31538315305996345,0.6360234253338465,0.05588235061893476,2679.014872379074,0.4543038538196032,2,20,4,2012,0
2011-12-12,BOS,Boston,0.765205407339852,1.0,EWR,Newark,0.6880043406485579,0.9384172867013378,7.692307692310001,6.549613415880001,0.24211254878625982,0.29507493438602517,0.8514497440641445,0.22457491050939427,356.2123684197035,0.035966027974703205,2,12,12,2011,0
2011-12-03,JFK,New York,0.6855685441510919,0.9460042871958705,SFO,San Francisco,0.5460776929914688,0.0,12.125,8.39416205,0.4592601849542666,0.4190746197961991,0.6923020247422681,0.09995208665310074,5403.554833417769,0.944994785048431,2,3,12,2011,2
2011-10-13,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,MCO,Orlando,0.12172951756461914,0.799418501658604,12.72,8.536783156830001,0.48840789802603074,0.4286623162400004,0.6711307513231133,0.08337362804011528,719.5833211080045,0.10140930783327907,2,13,10,2011,0
2011-11-22,CLT,Charlotte,0.4350230308347669,0.8065405004832809,LGA,New York,0.6919176200316315,0.9441805859593362,12.217391304300001,9.14507578247,0.46378622735437164,0.4695547561689014,0.7485293345111508,0.1439816596252942,797.0463706295586,0.1153604395652817,1,22,11,2011,0
2012-03-05,SFO,San Francisco,0.5460776929914688,0.0,DEN,Denver,0.6496383639449108,0.34459434731456895,10.7647058824,9.71165158305,0.39262243262987434,0.5076427847160342,0.9021752836673675,0.26429624622142256,1971.1346885251635,0.32681429903939496,2,5,3,2012,0
2012-09-16,IAH,Houston,0.1935367281207072,0.5262526896201161,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,14.16,11.1791472543,0.558950262435006,0.6062951044270871,0.7894878004449153,0.1760547531464396,2567.4154543705886,0.43420474603250286,2,16,9,2012,0
2011-09-25,MIA,Miami,0.0,0.8192441545511606,LGA,New York,0.6919176200316315,0.9441805859593362,10.5238095238,6.874729431910001,0.38082146130129363,0.3169308415514994,0.6532548328970166,0.06937564275463781,799.5642198340215,0.11581390539382498,1,25,9,2011,0
2012-11-29,EWR,Newark,0.6880043406485579,0.9384172867013378,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,12.619047619000002,11.2448930207,0.4834624677146033,0.6107148601330895,0.8911047299456266,0.25562729593841016,4912.5186714542615,0.8565589408228079,2,29,11,2012,2
2011-10-09,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,SEA,Seattle,1.0000000000000002,0.0012766862525279699,13.041666666700001,9.16742421112,0.504165625262539,0.4710571281154854,0.7029334858348806,0.108277199376834,872.1623199440232,0.1288888574436527,2,9,10,2011,0
2012-11-07,LGA,New York,0.6919176200316315,0.9441805859593362,DTW,Detroit,0.7581909654479757,0.7596208255651364,9.94117647059,9.83279327198,0.35227957716500624,0.5157865284154481,0.9890975480688186,0.3323619281667821,1054.935853740084,0.16180645703289903,1,7,11,2012,0
2012-05-19,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,MCO,Orlando,0.12172951756461914,0.799418501658604,12.961538461500002,8.44028800092,0.500240324532917,0.4221754344331923,0.6511794896871548,0.06775051653614095,719.5833211080045,0.10140930783327907,2,19,5,2012,0
2012-03-20,BOS,Boston,0.765205407339852,1.0,ORD,Chicago,0.7473928633272919,0.6710189398000861,8.53333333333,8.846845012020001,0.2833125052071799,0.4495062082307353,1.0367396498464987,0.36966873522177524,1879.7523868796684,0.3103563034388581,2,20,3,2012,0
2012-01-23,ATL,Atlanta,0.3621887489465847,0.7387003640355518,DEN,Denver,0.6496383639449108,0.34459434731456895,9.263157894739999,6.07217794776,0.3190649705999609,0.26297936002412536,0.655519210269322,0.07114879478983771,2249.1880633960923,0.37689184291756184,2,23,1,2012,0
2012-09-09,SFO,San Francisco,0.5460776929914688,0.0,ATL,Atlanta,0.3621887489465847,0.7387003640355518,13.153846153800002,8.830367184630001,0.5096610462751918,0.4483984871466675,0.671314464330952,0.08351748705307216,4219.517597667142,0.7317491207790822,2,9,9,2012,0
2011-11-27,EWR,Newark,0.6880043406485579,0.9384172867013378,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,13.5,8.225975119500001,0.5266183454142257,0.4077682621939489,0.6093314903333334,0.03498086156130731,4912.5186714542615,0.8565589408228079,2,27,11,2011,2
2012-12-06,ATL,Atlanta,0.3621887489465847,0.7387003640355518,DEN,Denver,0.6496383639449108,0.34459434731456895,7.8125,5.21815740148,0.24800049987530398,0.20556787348825142,0.6679241473894401,0.08086265245777069,2249.1880633960923,0.37689184291756184,2,6,12,2012,0
2012-11-17,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,ATL,Atlanta,0.3621887489465847,0.7387003640355518,11.913043478299999,8.99956081493,0.4488769112093914,0.4597725200902957,0.7554375866522267,0.14939126205881037,3779.583120066245,0.6525167139945791,2,17,11,2012,0
2012-04-26,CLT,Charlotte,0.4350230308347669,0.8065405004832809,LGA,New York,0.6919176200316315,0.9441805859593362,10.5263157895,9.43026110781,0.38094423762651236,0.4887263247421688,0.8958748052397104,0.2593625694044004,797.0463706295586,0.1153604395652817,1,26,4,2012,0
2011-09-07,SFO,San Francisco,0.5460776929914688,0.0,BOS,Boston,0.765205407339852,1.0,11.0,6.782329983130001,0.4041489627597546,0.31071929344219207,0.6165754530118183,0.04065334677660931,5708.968886670745,1.0000000000000002,2,7,9,2011,1
2012-07-20,ATL,Atlanta,0.3621887489465847,0.7387003640355518,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,10.8095238095,7.6460385012,0.3948179621753904,0.36878205337471215,0.7073427688350382,0.11172994944452319,1402.5714537480035,0.22441579245668425,2,20,7,2012,1
2011-09-21,ATL,Atlanta,0.3621887489465847,0.7387003640355518,SFO,San Francisco,0.5460776929914688,0.0,10.5,8.06373421709,0.3796550862288604,0.39686162601891484,0.7679746873419047,0.1592086122387295,4219.517597667142,0.7317491207790822,2,21,9,2011,0
2012-06-04,EWR,Newark,0.6880043406485579,0.9384172867013378,SFO,San Francisco,0.5460776929914688,0.0,10.75,9.55248658727,0.3919020244943075,0.496942926203251,0.8886034034669767,0.2536685976266524,5360.173660023075,0.9371818152717916,2,4,6,2012,0
2012-12-23,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,14.5769230769,12.592610775899999,0.5793743871719443,0.7013151157052252,0.8638730347596789,0.23430314019852871,377.6032638053681,0.03981853831652568,2,23,12,2012,2
2011-11-23,ORD,Chicago,0.7473928633272919,0.6710189398000861,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,14.037037037000001,9.807695100830001,0.5529265831678163,0.5140993051731857,0.6987012340979122,0.10496307608949385,1013.6221962809236,0.1543658478507986,2,23,11,2011,2
2012-09-06,MSP,Minneapolis,0.881461320896298,0.5675158208024074,DEN,Denver,0.6496383639449108,0.34459434731456895,10.9545454545,8.46548889105,0.40192224670926474,0.4238695629535103,0.7727832182733311,0.16297399892367914,1275.4904022040619,0.20152843517238794,2,6,9,2012,1
2012-11-05,ATL,Atlanta,0.3621887489465847,0.7387003640355518,EWR,Newark,0.6880043406485579,0.9384172867013378,10.318181818200001,8.085179643650001,0.3707482220366987,0.3983032936972495,0.7835856923347426,0.17143302571905983,1148.3068853131601,0.1786226238308058,2,5,11,2012,0
2012-02-19,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,12.958333333299999,9.63002174663,0.500083312504124,0.5021552232340931,0.7431528036003683,0.1397714926966861,377.6032638053681,0.03981853831652568,2,19,2,2012,0
2011-10-20,ORD,Chicago,0.7473928633272919,0.6710189398000861,ATL,Atlanta,0.3621887489465847,0.7387003640355518,11.2608695652,8.73455723655,0.4169283766011083,0.44195766840037665,0.7756556619342094,0.165223305680396,390.6479276846078,0.042167888429941125,2,20,10,2011,0
2012-12-15,JFK,New York,0.6855685441510919,0.9460042871958705,MIA,Miami,0.0,0.8192441545511606,17.3103448276,14.0461063448,0.7132785769089574,0.7990262792683739,0.8114284541810267,0.1932356856630859,807.8739736741641,0.11731049597734035,2,15,12,2012,0
2012-01-20,JFK,New York,0.6855685441510919,0.9460042871958705,SFO,San Francisco,0.5460776929914688,0.0,11.833333333299999,9.44856403475,0.444972090309612,0.48995673804798434,0.7984702001219676,0.18308854550947118,5403.554833417769,0.944994785048431,2,20,1,2012,0
2012-06-01,ORD,Chicago,0.7473928633272919,0.6710189398000861,PHX,Phoenix,0.3528406081525697,0.20173963223618063,9.263157894739999,6.07217794776,0.3190649705999609,0.26297936002412536,0.655519210269322,0.07114879478983771,2679.014872379074,0.4543038538196032,2,1,6,2012,0
2012-11-28,PHX,Phoenix,0.3528406081525697,0.20173963223618063,DEN,Denver,0.6496383639449108,0.34459434731456895,8.470588235289998,6.0220184226199995,0.28023876383855856,0.25960738857125487,0.7109327304485401,0.1145411185628532,845.501645814704,0.12408725746612233,2,28,11,2012,2
2013-01-14,SFO,San Francisco,0.5460776929914688,0.0,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,15.3666666667,11.7575605414,0.618062151131197,0.6451789073861143,0.7651340916295767,0.15698424445882797,487.13881467586566,0.059545942659244996,2,14,1,2013,0
2011-11-15,ATL,Atlanta,0.3621887489465847,0.7387003640355518,CLT,Charlotte,0.4350230308347669,0.8065405004832809,6.71428571429,6.14477353189,0.1942014496380141,0.26785959436860085,0.915179036663884,0.27447901494761473,388.234640924886,0.04173325434698252,2,15,11,2011,0
2012-01-12,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,JFK,New York,0.6855685441510919,0.9460042871958705,16.40625,10.8028054152,0.6689890027500482,0.5809955439861937,0.6584567110217143,0.07344904540230623,4955.860857969598,0.8643648890440983,2,12,1,2012,0
2012-04-06,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,SFO,San Francisco,0.5460776929914688,0.0,15.7,10.2019267957,0.6343914021501602,0.540601510232106,0.6498042545031848,0.06667361959521623,487.13881467586566,0.059545942659244996,2,6,4,2012,0
2012-10-30,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,SFO,San Francisco,0.5460776929914688,0.0,8.411764705880001,5.73431364168,0.27735713130559875,0.24026644972711161,0.6817016217383723,0.09165129439551023,2821.5329251956728,0.47997142230952744,2,30,10,2012,0
2012-03-19,EWR,Newark,0.6880043406485579,0.9384172867013378,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,9.88888888889,7.783004779560001,0.34971812602448854,0.3779896042705144,0.7870454271464286,0.17414221893818593,4912.5186714542615,0.8565589408228079,2,19,3,2012,0
2012-04-20,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MSP,Minneapolis,0.881461320896298,0.5675158208024074,9.470588235289998,7.779119865529999,0.329226516900347,0.3777284411281311,0.8213977497768168,0.20104228053167283,973.7448004122537,0.14718391005814518,2,20,4,2012,0
2012-03-12,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,7.0,6.416125518309999,0.20819795051260087,0.2861012174568196,0.9165893597585714,0.2755833879625633,2420.4928123669188,0.40774390895382934,2,12,3,2012,0
2012-11-16,EWR,Newark,0.6880043406485579,0.9384172867013378,ATL,Atlanta,0.3621887489465847,0.7387003640355518,10.8,8.87693640847,0.39435141214739694,0.45152910078251274,0.8219385563398147,0.20146576659435722,1148.3068853131601,0.1786226238308058,2,16,11,2012,0
2012-11-11,ATL,Atlanta,0.3621887489465847,0.7387003640355518,DEN,Denver,0.6496383639449108,0.34459434731456895,8.31578947368,6.0374077548,0.2726555203305373,0.2606419356217875,0.7260173882358106,0.12635336858041957,2249.1880633960923,0.37689184291756184,2,11,11,2012,0
