DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,Norm mean,Norm std,Norm std(MAX),Norm mean(MAX),CV,CV of norm,Norm CV(MAX),Distance,Norm Distance,Norm Distance(MAX),Airports,Day,Month,Year,IsHolidays,PAX
2012-09-04,MIA,Miami,0.0,0.8192441545511606,JFK,New York,0.6855685441510919,0.9460042871958705,14.482758620699999,10.6657686404,0.14482758620699998,0.106657686404,0.6260842310376566,0.6252468479427205,0.736445929931855,0.0736445929931855,0.3998740356565035,807.8739736741641,0.0807873973674164,0.1415096122804911,2,4,9,2012,1,0
2012-11-09,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LGA,New York,0.6919176200316315,0.9441805859593362,8.470588235289998,5.85360622884,0.08470588235289998,0.058536062288400005,0.34360866789278915,0.3656905934181605,0.6910507353495028,0.06910507353495028,0.3752254376817179,2571.4703686921193,0.2571470368692119,0.4504264114481282,1,9,11,2012,0,3
2012-11-17,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,9.23529411765,7.496077405589999,0.0923529411765,0.07496077405589999,0.4400222821729572,0.3987043275465097,0.811677171305665,0.0811677171305665,0.44072295459665917,2420.4928123669188,0.24204928123669187,0.42398073284621784,2,17,11,2012,0,2
2012-05-21,LGA,New York,0.6919176200316315,0.9441805859593362,ORD,Chicago,0.7473928633272919,0.6710189398000861,10.4545454545,8.22729066512,0.104545454545,0.0822729066512,0.4829447481247604,0.45134160993039335,0.786958237536639,0.0786958237536639,0.42730111410354804,1560.8617188022472,0.15608617188022472,0.2734051892359292,1,21,5,2012,0,1
2012-12-15,IAH,Houston,0.1935367281207072,0.5262526896201161,ORD,Chicago,0.7473928633272919,0.6710189398000861,12.4,11.9225571259,0.124,0.11922557125899999,0.6998581407342145,0.5353303964762898,0.9614965424112902,0.09614965424112902,0.5220715969186681,823.5052672605634,0.08235052672605635,0.14424763623835418,2,15,12,2012,0,2
2012-05-21,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MSP,Minneapolis,0.881461320896298,0.5675158208024074,15.086956521700001,13.5677191876,0.150869565217,0.135677191876,0.7964297108721865,0.6513311626114683,0.8993012718029088,0.08993012718029088,0.48830092503889666,973.7448004122537,0.09737448004122537,0.17056404050226046,2,21,5,2012,0,3
2012-12-09,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,SFO,San Francisco,0.5460776929914688,0.0,8.21428571429,8.51404786156,0.0821428571429,0.0851404786156,0.49977749266298416,0.3546255506613216,1.036492783145894,0.10364927831458941,0.562792915650632,2821.5329251956728,0.2821532925195673,0.49422811390396004,2,9,12,2012,0,5
2012-11-24,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,13.5,11.828484411700002,0.135,0.11828484411700002,0.6943360405539765,0.5828193832604767,0.8761840304962965,0.08761840304962965,0.47574876852772463,377.6032638053681,0.03776032638053681,0.06614211275296897,2,24,11,2012,2,5
2013-01-01,MCO,Orlando,0.12172951756461914,0.799418501658604,ATL,Atlanta,0.3621887489465847,0.7387003640355518,14.642857142899999,10.2747957922,0.14642857142899998,0.102747957922,0.6031339924496275,0.6321585903108329,0.7016933711725806,0.07016933711725806,0.38100415620486916,353.95533631165074,0.03539553363116507,0.06199987131442647,2,1,1,2013,2,5
2012-11-20,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MCO,Orlando,0.12172951756461914,0.799418501658604,12.083333333299999,10.231735229,0.12083333333299999,0.10231735229,0.6006063228077976,0.5216593245218271,0.846764294816129,0.0846764294816129,0.45977449539206516,353.95533631165074,0.03539553363116507,0.06199987131442647,2,20,11,2012,0,0
2012-07-25,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,EWR,Newark,0.6880043406485579,0.9384172867013378,14.0,9.15255323772,0.14,0.0915255323772,0.5372579744664551,0.6044052863441981,0.6537538026942856,0.06537538026942856,0.35497401884390783,4912.5186714542615,0.4912518671454261,0.8604914072879204,2,25,7,2012,0,0
2011-12-24,ATL,Atlanta,0.3621887489465847,0.7387003640355518,CLT,Charlotte,0.4350230308347669,0.8065405004832809,11.315789473699999,9.29188792908,0.11315789473699998,0.09291887929079999,0.5454369680334601,0.488523069790165,0.8211435844291799,0.08211435844291799,0.4458630099151017,388.234640924886,0.038823464092488595,0.0680043364452963,2,24,12,2011,2,2
2012-05-20,PHX,Phoenix,0.3528406081525697,0.20173963223618063,ORD,Chicago,0.7473928633272919,0.6710189398000861,10.619047619,7.358506577260001,0.10619047619,0.0735850657726,0.43194682796312633,0.4584434654903121,0.6929535341845425,0.06929535341845425,0.3762586158395227,2679.014872379074,0.2679014872379074,0.46926422714161514,2,20,5,2012,0,0
2011-10-24,ATL,Atlanta,0.3621887489465847,0.7387003640355518,EWR,Newark,0.6880043406485579,0.9384172867013378,9.45,7.577494378260001,0.09449999999999999,0.07577494378260001,0.44480148603965575,0.40797356828233367,0.8018512569587303,0.08018512569587302,0.43538769797532445,1148.3068853131601,0.11483068853131602,0.20114085539933804,2,24,10,2011,0,3
2011-12-21,DEN,Denver,0.6496383639449108,0.34459434731456895,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.833333333299999,7.7888809637,0.11833333333299999,0.077888809637,0.45720995018874444,0.5108663729799664,0.6582152927088964,0.06582152927088965,0.35739651035981407,1864.999597204111,0.1864999597204111,0.326678886192303,2,21,12,2011,2,0
2012-09-24,ATL,Atlanta,0.3621887489465847,0.7387003640355518,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,12.173913043499999,10.886405926300002,0.121739130435,0.10886405926300002,0.6390357144363963,0.5255698142132846,0.8942404868016177,0.08942404868016177,0.48555302945035916,3779.583120066245,0.3779583120066245,0.662043040537633,2,24,9,2012,0,3
2012-12-09,ORD,Chicago,0.7473928633272919,0.6710189398000861,SEA,Seattle,1.0000000000000002,0.0012766862525279699,8.055555555560002,6.1210554859,0.08055555555560001,0.061210554859,0.3593080298509839,0.34777288301570275,0.7598551637664772,0.07598551637664772,0.4125847377252125,3825.7988929494127,0.38257988929494124,0.6701383330152416,2,9,12,2012,0,5
2013-01-29,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,7.0,4.88325238403,0.07,0.048832523840300006,0.28664856860270005,0.30220264317209905,0.6976074834328572,0.06976074834328572,0.3787856085107108,2420.4928123669188,0.24204928123669187,0.42398073284621784,2,29,1,2013,0,0
2012-12-01,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,12.916666666700001,9.75311172938,0.12916666666700002,0.0975311172938,0.5725109612994778,0.5576358296642409,0.755079617756503,0.0755079617756503,0.40999172067147116,2016.491722110575,0.2016491722110575,0.35321469816005896,2,1,12,2012,2,5
2013-01-23,ORD,Chicago,0.7473928633272919,0.6710189398000861,PHX,Phoenix,0.3528406081525697,0.20173963223618063,9.823529411760001,8.79087093323,0.09823529411760001,0.0879087093323,0.516027100713126,0.42409950764467536,0.8948790770358178,0.08948790770358178,0.48589976998310136,2679.014872379074,0.2679014872379074,0.46926422714161514,2,23,1,2013,0,0
2012-10-30,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MSP,Minneapolis,0.881461320896298,0.5675158208024074,10.15,8.15814091309,0.1015,0.08158140913089999,0.4788856342637903,0.4381938325995436,0.8037577254275862,0.08037577254275861,0.4364228686640454,973.7448004122537,0.09737448004122537,0.17056404050226046,2,30,10,2012,0,0
2012-09-24,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,10.8095238095,7.59354362349,0.108095238095,0.0759354362349,0.4457435821695585,0.466666666666091,0.7024864145094327,0.07024864145094327,0.38143476139483456,2016.491722110575,0.2016491722110575,0.35321469816005896,2,24,9,2012,0,6
2011-12-06,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,12.9230769231,8.34229261977,0.129230769231,0.08342292619769999,0.48969540180687254,0.5579125720110253,0.6455345479572401,0.06455345479572401,0.35051114325697186,2377.1599998508937,0.23771599998508935,0.41639042829626693,2,6,12,2011,0,3
2013-01-02,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,16.0333333333,12.601267952999999,0.160333333333,0.12601267952999998,0.7396986961230008,0.6921879588832258,0.7859418681721121,0.07859418681721121,0.4267492477641569,377.6032638053681,0.03776032638053681,0.06614211275296897,2,2,1,2013,2,0
2011-10-28,SEA,Seattle,1.0000000000000002,0.0012766862525279699,SFO,San Francisco,0.5460776929914688,0.0,12.1304347826,8.65134959428,0.121304347826,0.08651349594279999,0.5078371508693819,0.5236927791612124,0.7131936941526259,0.0713193694152626,0.3872485800987041,584.4685506498537,0.05844685506498537,0.10237725274952299,2,28,10,2011,0,6
2011-12-28,JFK,New York,0.6855685441510919,0.9460042871958705,MCO,Orlando,0.12172951756461914,0.799418501658604,17.314285714300002,11.920746691400002,0.173142857143,0.11920746691400001,0.6997518676159807,0.7474889867854821,0.6884919706248445,0.06884919706248445,0.3738360843902423,882.7930713454393,0.08827930713454393,0.15463266464922898,2,28,12,2011,2,0
2012-06-06,JFK,New York,0.6855685441510919,0.9460042871958705,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,15.46875,11.307960014,0.1546875,0.11307960014000001,0.6637810821390785,0.6678138766526296,0.7310196372686869,0.0731019637268687,0.39692767740033785,4598.323701126353,0.4598323701126353,0.8054560801447845,2,6,6,2012,0,0
2012-02-15,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,11.083333333299999,8.06450444132,0.110833333333,0.0806450444132,0.47338914166192186,0.47848751835438436,0.7276244608731659,0.07276244608731659,0.39508417086189,377.6032638053681,0.03776032638053681,0.06614211275296897,2,15,2,2012,0,7
2011-11-24,DEN,Denver,0.6496383639449108,0.34459434731456895,ATL,Atlanta,0.3621887489465847,0.7387003640355518,8.4,7.443117626369999,0.084,0.0744311762637,0.43691352519849186,0.36264317180651884,0.8860854317107142,0.08860854317107142,0.48112501286738685,2249.1880633960923,0.22491880633960923,0.39397448261585005,2,24,11,2011,2,4
2011-09-13,CLT,Charlotte,0.4350230308347669,0.8065405004832809,LGA,New York,0.6919176200316315,0.9441805859593362,11.2105263158,8.48907106139,0.112105263158,0.0848907106139,0.4983113460348843,0.4839786691407333,0.7572410805927632,0.07572410805927632,0.4111653477255807,797.0463706295586,0.07970463706295586,0.1396130170704724,1,13,9,2011,0,6
2012-10-10,ORD,Chicago,0.7473928633272919,0.6710189398000861,PHX,Phoenix,0.3528406081525697,0.20173963223618063,15.357142857100001,10.8771397579,0.153571428571,0.108771397579,0.6384917872134294,0.6629955947124487,0.7082788679582556,0.07082788679582555,0.3845799369505574,2679.014872379074,0.2679014872379074,0.46926422714161514,2,10,10,2012,0,6
2012-10-31,IAH,Houston,0.1935367281207072,0.5262526896201161,ORD,Chicago,0.7473928633272919,0.6710189398000861,7.57142857143,5.97062405853,0.0757142857143,0.059706240585300004,0.3504776541224034,0.3268722466964137,0.7885729888623041,0.07885729888623041,0.42817788876266677,823.5052672605634,0.08235052672605635,0.14424763623835418,2,31,10,2012,0,0
2012-06-13,SFO,San Francisco,0.5460776929914688,0.0,SEA,Seattle,1.0000000000000002,0.0012766862525279699,9.78947368421,7.3603966331,0.0978947368421,0.073603966331,0.432057774880981,0.42262926037599546,0.7518684732736963,0.07518684732736963,0.40824813943729304,584.4685506498537,0.05844685506498537,0.10237725274952299,2,13,6,2012,0,3
2011-10-06,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,BOS,Boston,0.765205407339852,1.0,13.461538461500002,9.025434146810001,0.13461538461500003,0.09025434146810002,0.529796040782545,0.5811589291754532,0.6704608223363727,0.06704608223363727,0.3640455651673318,5258.1449040785465,0.5258144904078547,0.921032327983994,2,6,10,2011,0,3
2012-02-08,ATL,Atlanta,0.3621887489465847,0.7387003640355518,ORD,Chicago,0.7473928633272919,0.6710189398000861,6.75,4.98664884132,0.0675,0.0498664884132,0.29271797565970514,0.29140969163023833,0.7387627913066667,0.07387627913066666,0.4011320407188552,390.6479276846078,0.03906479276846078,0.06842705494449085,2,8,2,2012,0,7
2011-12-20,ATL,Atlanta,0.3621887489465847,0.7387003640355518,ORD,Chicago,0.7473928633272919,0.6710189398000861,8.588235294119999,6.23557158095,0.08588235294119999,0.0623557158095,0.3660301634100451,0.370769629438139,0.7260597046309656,0.07260597046309655,0.3942345424398207,390.6479276846078,0.03906479276846078,0.06842705494449085,2,20,12,2011,2,6
2012-01-12,SFO,San Francisco,0.5460776929914688,0.0,ATL,Atlanta,0.3621887489465847,0.7387003640355518,13.05,11.2459349381,0.1305,0.112459349381,0.6601401891796332,0.5633920704851275,0.8617574665210728,0.08617574665210728,0.4679154597633416,4219.517597667142,0.4219517597667142,0.7391032744142008,2,12,1,2012,0,6
2012-07-31,DEN,Denver,0.6496383639449108,0.34459434731456895,SFO,San Francisco,0.5460776929914688,0.0,10.4285714286,6.86710585743,0.104285714286,0.0686710585743,0.4031014393016132,0.45022026431885037,0.6584896027654562,0.06584896027654562,0.35754545472202665,1971.1346885251635,0.19711346885251635,0.34526982501644965,2,31,7,2012,0,6
2011-10-04,ORD,Chicago,0.7473928633272919,0.6710189398000861,PHX,Phoenix,0.3528406081525697,0.20173963223618063,12.652173913,8.94736474994,0.12652173913,0.0894736474994,0.5252133407489266,0.5462171997688113,0.7071800317846295,0.07071800317846295,0.38398329293717565,2679.014872379074,0.2679014872379074,0.46926422714161514,2,4,10,2011,0,0
2012-12-11,DEN,Denver,0.6496383639449108,0.34459434731456895,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,14.357142857100001,11.3634054811,0.14357142857100003,0.11363405481099999,0.6670357498338508,0.619823788545006,0.7914809787854471,0.07914809787854471,0.42975686370020666,1173.7708183524433,0.11737708183524433,0.20560119378001063,2,11,12,2012,0,0
2011-09-28,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,ATL,Atlanta,0.3621887489465847,0.7387003640355518,12.1153846154,8.55722816373,0.121153846154,0.0855722816373,0.5023121910229014,0.5230430362600663,0.7063108960530079,0.07063108960530079,0.3835113712408076,3779.583120066245,0.3779583120066245,0.662043040537633,2,28,9,2011,0,6
2012-05-16,PHX,Phoenix,0.3528406081525697,0.20173963223618063,ORD,Chicago,0.7473928633272919,0.6710189398000861,10.7368421053,9.200495791369999,0.10736842105299998,0.09200495791369999,0.5400722186009328,0.4635288662204492,0.8569089217423047,0.08569089217423047,0.4652828059744522,2679.014872379074,0.2679014872379074,0.46926422714161514,2,16,5,2012,0,0
2012-12-03,DEN,Denver,0.6496383639449108,0.34459434731456895,PHX,Phoenix,0.3528406081525697,0.20173963223618063,9.0,7.50111102882,0.09,0.0750111102882,0.44031775756113983,0.38854625550698446,0.83345678098,0.083345678098,0.4525488063822826,845.501645814704,0.0845501645814704,0.14810058744386828,2,3,12,2012,2,6
2012-03-15,ATL,Atlanta,0.3621887489465847,0.7387003640355518,BOS,Boston,0.765205407339852,1.0,9.947368421050001,7.21475097137,0.09947368421050001,0.0721475097137,0.42350832521611587,0.42944586134971136,0.7252924256934722,0.07252924256934722,0.3938179267553018,1503.038669073009,0.1503038669073009,0.26327673156220766,2,15,3,2012,0,3
2011-11-24,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.0476190476,7.50650511541,0.11047619047599999,0.0750650511541,0.44063439227062146,0.4769456681347353,0.6794681354477664,0.06794681354477664,0.3689363392186026,3029.579253321205,0.3029579253321205,0.5306701286102019,2,24,11,2011,2,2
2012-07-03,EWR,Newark,0.6880043406485579,0.9384172867013378,BOS,Boston,0.765205407339852,1.0,14.0769230769,9.58299776447,0.140769230769,0.09582997764470001,0.5625252139520226,0.6077261945099282,0.6807594040345041,0.06807594040345041,0.36963746982427115,356.2123684197035,0.035621236841970355,0.062395219783275634,2,3,7,2012,1,5
2012-05-10,LGA,New York,0.6919176200316315,0.9441805859593362,MIA,Miami,0.0,0.8192441545511606,9.5,5.9160797831,0.095,0.059160797831,0.34727588668383863,0.41013215859070584,0.6227452403263157,0.062274524032631576,0.3381370475605797,799.5642198340215,0.07995642198340215,0.14005405103903049,1,10,5,2012,0,7
2012-10-28,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,BOS,Boston,0.765205407339852,1.0,12.96,9.78723658649,0.12960000000000002,0.0978723658649,0.5745141019678451,0.5595066079300577,0.755188008216821,0.0755188008216821,0.4100505743211858,5258.1449040785465,0.5258144904078547,0.921032327983994,2,28,10,2012,0,6
2011-11-10,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,DEN,Denver,0.6496383639449108,0.34459434731456895,11.4,9.00526161986,0.114,0.0900526161986,0.5286119066193739,0.492158590308847,0.7899352298122807,0.07899352298122807,0.42891755580957963,1173.7708183524433,0.11737708183524433,0.20560119378001063,2,10,11,2011,0,6
2012-12-20,LGA,New York,0.6919176200316315,0.9441805859593362,MIA,Miami,0.0,0.8192441545511606,18.060606060599998,13.004661169,0.18060606060599999,0.13004661169,0.763378014506912,0.7797089841147643,0.7200567425791008,0.07200567425791007,0.3909750653159616,799.5642198340215,0.07995642198340215,0.14005405103903049,1,20,12,2012,2,6
2013-01-15,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,ATL,Atlanta,0.3621887489465847,0.7387003640355518,7.77777777778,5.65223074709,0.0777777777778,0.0565223074709,0.3317878589204544,0.33578071463576153,0.7267153817685067,0.07267153817685067,0.39459056078742777,1027.6848410103114,0.10276848410103114,0.18001233872718098,2,15,1,2013,0,6
2012-06-04,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,IAH,Houston,0.1935367281207072,0.5262526896201161,11.6086956522,9.242879964570001,0.116086956522,0.09242879964570001,0.5425601839207107,0.5011683585536134,0.7962031430136042,0.07962031430136042,0.43232089561375214,2567.4154543705886,0.25674154543705885,0.4497161405739957,2,4,6,2012,0,0
2012-11-06,DTW,Detroit,0.7581909654479757,0.7596208255651364,ATL,Atlanta,0.3621887489465847,0.7387003640355518,5.84615384615,5.6398308758099995,0.0584615384615,0.056398308758099994,0.3310599822772373,0.2523890206710375,0.9647079129681346,0.09647079129681346,0.523815300906105,156.51256917638386,0.015651256917638388,0.027415207944434267,2,6,11,2012,0,0
2012-09-02,MCO,Orlando,0.12172951756461914,0.799418501658604,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,17.0,11.1411399776,0.17,0.111411399776,0.6539886895106133,0.7339207048465263,0.6553611751529411,0.06553611751529412,0.35584678693959837,719.5833211080045,0.07195833211080045,0.12604435851596282,2,2,9,2012,1,5
2012-05-03,IAH,Houston,0.1935367281207072,0.5262526896201161,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,13.291666666700001,9.76898003962,0.132916666667,0.09768980039620001,0.5734424364841958,0.5738252569770319,0.7349702851106333,0.07349702851106334,0.39907279278737373,2567.4154543705886,0.25674154543705885,0.4497161405739957,2,3,5,2012,0,6
2012-01-07,SFO,San Francisco,0.5460776929914688,0.0,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,19.9,13.248705790699999,0.19899999999999998,0.132487057907,0.7777035164437504,0.8591189427321101,0.6657641100854271,0.06657641100854271,0.36149535312083875,487.13881467586566,0.04871388146758657,0.08532868620342869,2,7,1,2012,0,3
2013-02-03,SEA,Seattle,1.0000000000000002,0.0012766862525279699,DEN,Denver,0.6496383639449108,0.34459434731456895,9.5,6.94728046665,0.095,0.0694728046665,0.40780771601308374,0.41013215859070584,0.7312926807,0.07312926807,0.39707593401273944,1986.4462899651512,0.1986446289965151,0.347951850745428,2,3,2,2013,0,2
2012-07-31,MSP,Minneapolis,0.881461320896298,0.5675158208024074,DEN,Denver,0.6496383639449108,0.34459434731456895,10.3913043478,7.120643040639999,0.103913043478,0.0712064304064,0.41798415781364084,0.4486113771301264,0.6852501670925989,0.0685250167092599,0.37207585596265835,1275.4904022040619,0.1275490402204062,0.2234186991598547,2,31,7,2012,0,0
2011-11-23,ORD,Chicago,0.7473928633272919,0.6710189398000861,BOS,Boston,0.765205407339852,1.0,12.64,8.460102442250001,0.1264,0.0846010244225,0.4966108782814596,0.545691629956476,0.6693119020767405,0.06693119020767405,0.36342172659046684,1879.7523868796684,0.18797523868796684,0.3292630287876501,2,23,11,2011,2,6
2012-10-10,ATL,Atlanta,0.3621887489465847,0.7387003640355518,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,9.94117647059,10.703215569600001,0.09941176470589999,0.10703215569600001,0.6282823784626907,0.4291785436646538,1.07665482061046,0.10766548206104601,0.5846000237469857,1402.5714537480035,0.14025714537480036,0.24567859478490348,2,10,10,2012,0,7
2011-10-17,SEA,Seattle,1.0000000000000002,0.0012766862525279699,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.5714285714,8.78391386895,0.115714285714,0.0878391386895,0.5156187186839561,0.49955947136488943,0.7591036676889114,0.07591036676889114,0.41217669178850114,3825.7988929494127,0.38257988929494124,0.6701383330152416,2,17,10,2011,0,6
2012-05-03,BOS,Boston,0.765205407339852,1.0,SFO,San Francisco,0.5460776929914688,0.0,7.625,4.99165971062,0.07625,0.04991659710619999,0.29301211538449135,0.3291850220267507,0.6546438964747541,0.0654643896474754,0.3554573203024977,5708.968886670745,0.5708968886670744,1.0,2,3,5,2012,0,6
2012-09-29,ORD,Chicago,0.7473928633272919,0.6710189398000861,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,13.8888888889,11.191801028299999,0.138888888889,0.11191801028299998,0.6569625103425153,0.5996084189927396,0.8058096740369552,0.08058096740369552,0.43753703188776516,3029.579253321205,0.3029579253321205,0.5306701286102019,2,29,9,2012,0,0
2012-04-25,SEA,Seattle,1.0000000000000002,0.0012766862525279699,DEN,Denver,0.6496383639449108,0.34459434731456895,9.052631578949999,5.72007851743,0.09052631578949999,0.0572007851743,0.3357705460153196,0.3908184558317003,0.6318691385531303,0.06318691385531303,0.34309112478008874,1986.4462899651512,0.1986446289965151,0.347951850745428,2,25,4,2012,0,0
2011-12-19,ATL,Atlanta,0.3621887489465847,0.7387003640355518,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,9.9,8.34076861282,0.099,0.0834076861282,0.4896059420828192,0.4274008810576829,0.8425018800828282,0.08425018800828282,0.4574600974006139,1402.5714537480035,0.14025714537480036,0.24567859478490348,2,19,12,2011,2,6
2012-02-25,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,DEN,Denver,0.6496383639449108,0.34459434731456895,9.352941176469999,7.39882741107,0.09352941176469999,0.0739882741107,0.4343136745619837,0.4037833635660565,0.7910695974100499,0.07910695974100498,0.4295334926092846,860.1757255797753,0.08601757255797753,0.15067094297677935,2,25,2,2012,0,2
2013-02-19,MIA,Miami,0.0,0.8192441545511606,ATL,Atlanta,0.3621887489465847,0.7387003640355518,12.0476190476,8.49397545603,0.120476190476,0.08493975456030001,0.49859923566107206,0.520117474302178,0.7050335358771226,0.07050335358771226,0.38281779259808846,473.55355045901877,0.047355355045901874,0.0829490508460587,2,19,2,2013,0,0
2012-08-28,SFO,San Francisco,0.5460776929914688,0.0,ORD,Chicago,0.7473928633272919,0.6710189398000861,16.2727272727,10.134325111,0.162727272727,0.10134325111,0.594888315894324,0.7025230276326632,0.6227797554256248,0.06227797554256248,0.33815578850474254,3833.4597352605124,0.38334597352605126,0.6714802289798503,2,28,8,2012,0,3
2013-01-14,BOS,Boston,0.765205407339852,1.0,SFO,San Francisco,0.5460776929914688,0.0,10.0555555556,8.47468355975,0.100555555556,0.0847468355975,0.49746679481644585,0.43411649535231495,0.8427862103581535,0.08427862103581535,0.4576144825224981,5708.968886670745,0.5708968886670744,1.0,2,14,1,2013,0,3
2012-12-18,SFO,San Francisco,0.5460776929914688,0.0,JFK,New York,0.6855685441510919,0.9460042871958705,16.0357142857,13.5277003681,0.16035714285699998,0.13527700368099999,0.7940805926155999,0.6922907488987325,0.843598241218569,0.0843598241218569,0.45805539752254704,5403.554833417769,0.540355483341777,0.9465027644543564,2,18,12,2012,2,7
2011-10-11,ORD,Chicago,0.7473928633272919,0.6710189398000861,DEN,Denver,0.6496383639449108,0.34459434731456895,13.08,8.999629622010001,0.1308,0.08999629622010001,0.5282813064383642,0.5646872246701508,0.6880450781353212,0.06880450781353212,0.3735934315408922,1864.999597204111,0.1864999597204111,0.326678886192303,2,11,10,2011,0,6
2012-12-15,DEN,Denver,0.6496383639449108,0.34459434731456895,SFO,San Francisco,0.5460776929914688,0.0,13.4782608696,11.1472359608,0.134782608696,0.111472359608,0.6543465257887915,0.5818808657365991,0.8270529906378656,0.08270529906378657,0.44907168826195526,1971.1346885251635,0.19711346885251635,0.34526982501644965,2,15,12,2012,0,2
2011-09-12,ATL,Atlanta,0.3621887489465847,0.7387003640355518,DEN,Denver,0.6496383639449108,0.34459434731456895,8.84210526316,6.938324788969999,0.08842105263160001,0.06938324788969999,0.4072820147005252,0.3817296545332686,0.7846914939904678,0.07846914939904678,0.426070321926192,2249.1880633960923,0.22491880633960923,0.39397448261585005,2,12,9,2011,0,6
2012-06-03,SFO,San Francisco,0.5460776929914688,0.0,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,13.84,11.2534439173,0.1384,0.112534439173,0.6605809688015071,0.5974977973574073,0.8131101096315029,0.08131101096315028,0.4415010087726836,807.5231832777396,0.08075231832777396,0.14144816678947722,2,3,6,2012,0,3
2012-04-23,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,MCO,Orlando,0.12172951756461914,0.799418501658604,11.875,7.651726147969999,0.11875,0.07651726147969999,0.44915891605941155,0.5126651982383823,0.6443558861448421,0.0644355886144842,0.3498711556673311,719.5833211080045,0.07195833211080045,0.12604435851596282,2,23,4,2012,0,0
2013-02-22,ORD,Chicago,0.7473928633272919,0.6710189398000861,DEN,Denver,0.6496383639449108,0.34459434731456895,8.27777777778,6.57808800717,0.0827777777778,0.0657808800717,0.3861359936186096,0.3573666177194829,0.7946683498592496,0.07946683498592497,0.4314875364931626,1864.999597204111,0.1864999597204111,0.326678886192303,2,22,2,2013,0,6
2012-05-06,JFK,New York,0.6855685441510919,0.9460042871958705,MCO,Orlando,0.12172951756461914,0.799418501658604,13.76,10.4732993846,0.1376,0.104732993846,0.6147862205445832,0.5940440528640119,0.7611409436482559,0.0761140943648256,0.41328288808411306,882.7930713454393,0.08827930713454393,0.15463266464922898,2,6,5,2012,0,0
2012-12-21,ORD,Chicago,0.7473928633272919,0.6710189398000861,IAH,Houston,0.1935367281207072,0.5262526896201161,14.32,10.6094297679,0.1432,0.106094297679,0.6227771201433622,0.6182202643177798,0.740881967032123,0.07408819670321229,0.4022827067965154,823.5052672605634,0.08235052672605635,0.14424763623835418,2,21,12,2012,2,0
2012-01-25,SFO,San Francisco,0.5460776929914688,0.0,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,11.5238095238,9.6416754126,0.11523809523800001,0.096416754126,0.5659696117677988,0.49750367107202403,0.8366743126643278,0.08366743126643278,0.454295855727214,2821.5329251956728,0.2821532925195673,0.49422811390396004,2,25,1,2012,0,6
