DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,Distance,Airports,IsHolidays,PAX
2011-10-02,LAX,Los Angeles,-0.8288391727624693,-1.4137662366132386,LAS,Las Vegas,-0.3522048283129221,-1.2272921856374157,1.134528387883734,0.18757422658234452,-0.9935561121336165,2,0,3
2012-03-04,LGA,New York,0.6363344145147665,1.138930205242993,ORD,Chicago,0.901711524924661,0.3299312040738194,0.48855566033810344,1.3377983920764205,-0.21767871125382277,1,0,7
2011-12-31,ORD,Chicago,0.8938725204479091,0.3346266643573873,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,-1.2126267272018225,-1.3553467081687778,-0.9850025625154125,2,2,4
2012-06-21,DTW,Detroit,0.9440015978998523,0.5955081294237772,ORD,Chicago,0.901711524924661,0.3299312040738194,-1.7279285481574154,-1.8004164352688328,-0.90919415393311,2,0,3
2012-12-17,JFK,New York,0.6068594833642096,1.144299953824779,MIA,Miami,-2.538979684219383,0.7650971565618796,0.45747437434327926,1.0304606354289103,-0.7114222143043499,2,0,5
2012-07-02,ORD,Chicago,0.8938725204479091,0.3346266643573873,IAH,Houston,-1.6480157056139133,-0.09507977164638755,-0.5592108495810139,-0.6398386181567217,-0.7011725791642093,2,1,2
2012-01-23,LAS,Las Vegas,-0.3706136877744708,-1.2271479421917033,LAX,Los Angeles,-0.8066000011194456,-1.4133666497775126,1.1861578574404485,1.077596950288882,-0.9935561121336165,2,0,6
2011-12-11,LAS,Las Vegas,-0.3706136877744708,-1.2271479421917033,ORD,Chicago,0.901711524924661,0.3299312040738194,0.441933731327996,0.6306243458869727,0.7453777862483678,2,0,0
2012-04-18,ORD,Chicago,0.8938725204479091,0.3346266643573873,IAH,Houston,-1.6480157056139133,-0.09507977164638755,1.1315497646531376,1.6925515895090208,-0.7011725791642093,2,0,6
2012-03-29,ORD,Chicago,0.8938725204479091,0.3346266643573873,EWR,Newark,0.6283110444931392,1.1149707570164968,-0.7108163174073399,-0.44847694345319294,-0.2392659690345334,2,0,3
2013-01-26,LGA,New York,0.6363344145147665,1.138930205242993,CLT,Charlotte,-0.5363114873290371,0.7278012232632731,-1.6213854860203452,-1.5474355222583411,-0.7185220093428133,1,0,2
2012-02-06,LAX,Los Angeles,-0.8288391727624693,-1.4137662366132386,JFK,New York,0.6170976331704986,1.137244998968349,1.4826017896480437,2.1669737026128284,2.008464780020236,2,0,1
2012-09-12,MIA,Miami,-2.5758219049268005,0.7710644540290597,JFK,New York,0.6170976331704986,1.137244998968349,1.1596812063866395,0.9197229381394072,-0.7114222143043499,2,0,5
2012-02-04,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,DTW,Detroit,0.9514215728326335,0.5900524262014935,-0.21776656420434215,-0.14964509646197943,-1.1385280519351342,2,0,2
2012-01-24,DTW,Detroit,0.9440015978998523,0.5955081294237772,LGA,New York,0.646326183027276,1.1318908985409502,-1.6177194881857,-0.9590458132759043,-0.5494206426675541,1,0,0
2012-07-16,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,LAX,Los Angeles,-0.8066000011194456,-1.4133666497775126,1.1106994019674759,0.742416183111945,1.2371647228407383,2,0,7
2012-04-11,ORD,Chicago,0.8938725204479091,0.3346266643573873,DEN,Denver,0.45168977173065483,-0.6284001361306121,-1.3704937590560962,-1.6983087796696394,-0.018251692070465023,2,0,6
2012-03-05,LAS,Las Vegas,-0.3706136877744708,-1.2271479421917033,JFK,New York,0.6170976331704986,1.137244998968349,0.25544601528756566,1.2482857982184734,1.7740231846122232,2,0,0
2011-11-22,ORD,Chicago,0.8938725204479091,0.3346266643573873,SEA,Seattle,2.0646115165669774,-1.6363268727046463,-0.5215861349404632,-0.6394619792374256,1.2674689844268832,2,0,5
2013-01-16,LAS,Las Vegas,-0.3706136877744708,-1.2271479421917033,DEN,Denver,0.45168977173065483,-0.6284001361306121,-0.45350331796027304,-1.0001187654298924,-0.4714990667956769,2,0,5
2012-08-26,LGA,New York,0.6363344145147665,1.138930205242993,BOS,Boston,0.9837131958045018,1.2957679320073814,-2.1787837934998247,-2.1820775532849677,-1.0291425717700262,1,1,2
2012-02-12,LGA,New York,0.6363344145147665,1.138930205242993,BOS,Boston,0.9837131958045018,1.2957679320073814,-3.1576677045626917,-2.973219484598413,-1.0291425717700262,1,0,2
2012-09-16,ORD,Chicago,0.8938725204479091,0.3346266643573873,IAH,Houston,-1.6480157056139133,-0.09507977164638755,-0.581158599791874,-0.01317309410997248,-0.7011725791642093,2,0,0
2013-02-01,DEN,Denver,0.440057320698251,-0.6265055416448485,MSP,Minneapolis,1.5189078964923368,0.02606230133854241,-0.8194484591903716,-0.9970520295845595,-0.4048002606269297,2,0,0
2012-05-30,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,LGA,New York,0.646326183027276,1.1318908985409502,-0.4620136700783291,-0.169719912833437,-0.46653786391600904,1,1,1
2012-02-10,BOS,Boston,0.9765654222599194,1.3032861937000686,PHL,Philadelphia,0.4538768004077361,1.0536776430729469,-1.2364557131431015,-0.9968077242401429,-0.9278002018270002,2,0,6
2012-02-10,ORD,Chicago,0.8938725204479091,0.3346266643573873,DFW,Dallas-Fort Worth,-1.028897180731876,-0.19204000830198248,-0.7428552900992734,-0.9048439295238154,-0.5765105257230155,2,0,7
2012-04-02,DEN,Denver,0.440057320698251,-0.6265055416448485,ORD,Chicago,0.901711524924661,0.3299312040738194,-0.25351004311447395,0.8928132101855837,-0.018251692070465023,2,0,6
2012-05-02,SFO,San Francisco,-0.04071243283613562,-1.6411371988017678,LAS,Las Vegas,-0.3522048283129221,-1.2272921856374157,0.22732485173439804,0.38758123463177396,-0.711652231964382,2,0,0
2011-12-05,DFW,Dallas-Fort Worth,-1.0530102006152278,-0.1888700864776597,LGA,New York,0.646326183027276,1.1318908985409502,0.057117809301795185,0.3142349685524958,0.44499004828211436,1,0,7
2012-03-14,DEN,Denver,0.440057320698251,-0.6265055416448485,ORD,Chicago,0.901711524924661,0.3299312040738194,0.19328344326217498,1.5793748036075468,-0.018251692070465023,2,0,0
2012-12-05,SFO,San Francisco,-0.04071243283613562,-1.6411371988017678,DFW,Dallas-Fort Worth,-1.028897180731876,-0.19204000830198248,-0.1442938575398516,1.0972553833595988,0.6089592010720222,2,0,6
2012-11-13,BOS,Boston,0.9765654222599194,1.3032861937000686,SFO,San Francisco,-0.025061221818141473,-1.6400750230449435,-0.16415134583914415,-0.630274183390068,2.5022871545173544,2,0,3
2012-06-22,MIA,Miami,-2.5758219049268005,0.7710644540290597,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,-0.23223416281933434,-0.4363889885916096,-0.9306403064547109,2,0,0
2012-09-17,MIA,Miami,-2.5758219049268005,0.7710644540290597,JFK,New York,0.6170976331704986,1.137244998968349,1.8145055223951945,1.5980633832554985,-0.7114222143043499,2,0,0
2012-05-12,ORD,Chicago,0.8938725204479091,0.3346266643573873,DTW,Detroit,0.9514215728326335,0.5900524262014935,-0.7003035294911228,0.9676584909043078,-0.90919415393311,2,0,2
2011-12-12,DEN,Denver,0.440057320698251,-0.6265055416448485,MSP,Minneapolis,1.5189078964923368,0.02606230133854241,-0.8194484591903716,-1.1401758698741158,-0.4048002606269297,2,0,6
2012-09-23,ORD,Chicago,0.8938725204479091,0.3346266643573873,DFW,Dallas-Fort Worth,-1.028897180731876,-0.19204000830198248,0.7651791058242855,0.7216348271375927,-0.5765105257230155,2,0,7
2012-02-01,LAS,Las Vegas,-0.3706136877744708,-1.2271479421917033,DFW,Dallas-Fort Worth,-1.028897180731876,-0.19204000830198248,-0.48396142029633804,-0.47563512166773375,0.0810835931580646,2,0,5
2012-09-13,LAX,Los Angeles,-0.8288391727624693,-1.4137662366132386,EWR,Newark,0.6283110444931392,1.1149707570164968,2.005988445122939,2.2119584519651476,1.9800447650353818,2,0,6
2012-11-04,DTW,Detroit,0.9440015978998523,0.5955081294237772,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,-0.45456711198396593,0.21889231138094273,-1.1385280519351342,2,0,5
2012-09-08,DEN,Denver,0.440057320698251,-0.6265055416448485,SEA,Seattle,2.0646115165669774,-1.6363268727046463,0.7794764973883386,0.42489879881968756,0.061382426686059054,2,0,5
2011-11-10,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,MSP,Minneapolis,1.5189078964923368,0.02606230133854241,-0.718175268946189,-0.37475638331971733,-0.602658634050304,2,0,6
2012-04-19,DEN,Denver,0.440057320698251,-0.6265055416448485,PHX,Phoenix,-0.9146457652481057,-1.047799144989505,-1.0378808303074463,-1.4904007262185832,-0.6867492780254909,2,0,3
2012-04-03,ORD,Chicago,0.8938725204479091,0.3346266643573873,SEA,Seattle,2.0646115165669774,-1.6363268727046463,0.20953047914666387,0.6944242610445133,1.2674689844268832,2,0,0
2012-12-07,EWR,Newark,0.6181674178432467,1.1219606120897538,LAX,Los Angeles,-0.8066000011194456,-1.4133666497775126,-0.4858426560303315,-0.8545113914661359,1.9800447650353818,2,0,0
2011-10-12,LGA,New York,0.6363344145147665,1.138930205242993,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,-1.0974532951588583,-0.7966364114451319,-0.46653786391600904,1,0,7
2013-02-03,LAX,Los Angeles,-0.8288391727624693,-1.4137662366132386,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,0.949395497135849,1.5150597817623737,1.2371647228407383,2,0,6
2013-02-27,ORD,Chicago,0.8938725204479091,0.3346266643573873,DFW,Dallas-Fort Worth,-1.028897180731876,-0.19204000830198248,-1.3641109949639798,-1.2114574613660047,-0.5765105257230155,2,0,7
2012-08-01,ORD,Chicago,0.8938725204479091,0.3346266643573873,DTW,Detroit,0.9514215728326335,0.5900524262014935,-0.2892535220246057,0.5662616744723743,-0.90919415393311,2,0,3
2012-11-13,SFO,San Francisco,-0.04071243283613562,-1.6411371988017678,BOS,Boston,0.9837131958045018,1.2957679320073814,-1.0472255306762248,-1.3356744142396977,2.5022871545173544,2,0,3
2013-03-04,ORD,Chicago,0.8938725204479091,0.3346266643573873,SEA,Seattle,2.0646115165669774,-1.6363268727046463,-0.5454151208817423,0.8879521994904317,1.2674689844268832,2,0,2
2012-05-02,DEN,Denver,0.440057320698251,-0.6265055416448485,LAX,Los Angeles,-0.8066000011194456,-1.4133666497775126,-0.5592108495810139,0.8330427180554424,-0.22815703464455525,2,0,6
2012-10-25,EWR,Newark,0.6181674178432467,1.1219606120897538,ORD,Chicago,0.901711524924661,0.3299312040738194,-0.021177430198616363,0.18300643597472682,-0.2392659690345334,2,0,7
2013-01-02,SEA,Seattle,2.0665751470440994,-1.637378093934938,SFO,San Francisco,-0.025061221818141473,-1.6400750230449435,0.49114576750135935,0.7977075008073043,-0.8579119505293998,2,2,0
2011-10-02,LAX,Los Angeles,-0.8288391727624693,-1.4137662366132386,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,-0.11053612747394614,-0.12602226298556862,1.2371647228407383,2,0,3
2011-10-06,PHL,Philadelphia,0.44226278487615706,1.0604883599094759,ORD,Chicago,0.901711524924661,0.3299312040738194,-0.6804460412061271,-0.7178174199616557,-0.3174107310251596,2,0,7
2011-11-26,LAS,Las Vegas,-0.3706136877744708,-1.2271479421917033,JFK,New York,0.6170976331704986,1.137244998968349,0.7625314407224787,0.8019892757011812,1.7740231846122232,2,2,0
2012-01-18,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,DEN,Denver,0.45168977173065483,-0.6284001361306121,-0.4403509555895059,-0.5578507482780182,0.23366550094702757,2,0,0
2011-11-23,ORD,Chicago,0.8938725204479091,0.3346266643573873,DTW,Detroit,0.9514215728326335,0.5900524262014935,-0.04500641615061935,0.23780225607165728,-0.90919415393311,2,2,5
2012-08-14,JFK,New York,0.6068594833642096,1.144299953824779,LAX,Los Angeles,-0.8066000011194456,-1.4133666497775126,2.5012909385868025,1.7955849244946067,2.008464780020236,2,0,1
2012-01-13,EWR,Newark,0.6181674178432467,1.1219606120897538,MCO,Orlando,-1.9785867482829338,0.7068921531879545,0.6036715344353683,0.4039542219648157,-0.6896561683176605,2,0,6
2011-11-06,LGA,New York,0.6363344145147665,1.138930205242993,MIA,Miami,-2.538979684219383,0.7650971565618796,0.3571077215883647,-0.008463066942099208,-0.7168710240586463,1,0,0
2012-08-30,LAS,Las Vegas,-0.3706136877744708,-1.2271479421917033,ORD,Chicago,0.901711524924661,0.3299312040738194,1.301331289476264,1.29527379922759,0.7453777862483678,2,1,0
2012-07-03,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,CLT,Charlotte,-0.5363114873290371,0.7278012232632731,-0.9326361424069803,-1.0665120705535256,-0.9865849848938908,2,1,5
2011-10-27,ORD,Chicago,0.8938725204479091,0.3346266643573873,DEN,Denver,0.45168977173065483,-0.6284001361306121,-0.8790209240417823,-0.7805934419478059,-0.018251692070465023,2,0,6
2011-11-01,PHX,Phoenix,-0.9377957058236924,-1.0471303064508393,ORD,Chicago,0.901711524924661,0.3299312040738194,-0.4322274376651335,-0.8150379313532891,0.5155083274012454,2,0,0
2012-04-07,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,MCO,Orlando,-1.9785867482829338,0.7068921531879545,0.987582974590497,0.6286603146893691,-1.0090623546138933,2,0,2
2012-03-10,JFK,New York,0.6068594833642096,1.144299953824779,LAX,Los Angeles,-0.8066000011194456,-1.4133666497775126,0.6273114014617404,0.3092319201042214,2.008464780020236,2,0,7
2012-05-08,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,MSP,Minneapolis,1.5189078964923368,0.02606230133854241,-0.35137909250785976,-0.7376387039485067,-0.602658634050304,2,0,6
2012-01-19,CLT,Charlotte,-0.5562722690400336,0.7336595178213434,LGA,New York,0.646326183027276,1.1318908985409502,-2.010897756197151,-2.030105259770682,-0.7185220093428133,1,0,6
2013-01-12,ORD,Chicago,0.8938725204479091,0.3346266643573873,DFW,Dallas-Fort Worth,-1.028897180731876,-0.19204000830198248,-0.2582131324315861,0.5316853882530437,-0.5765105257230155,2,0,5
2013-01-17,JFK,New York,0.6068594833642096,1.144299953824779,MIA,Miami,-2.538979684219383,0.7650971565618796,0.08449894222667689,0.8389520073505707,-0.7114222143043499,2,0,5
2012-08-26,LGA,New York,0.6363344145147665,1.138930205242993,DFW,Dallas-Fort Worth,-1.028897180731876,-0.19204000830198248,0.5973401613736016,0.5443553543591964,0.44499004828211436,1,1,6
2012-02-05,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,BOS,Boston,0.9837131958045018,1.2957679320073814,-0.06486390441416841,0.2426821298466992,-0.25559400976312663,2,0,0
2011-12-23,LAX,Los Angeles,-0.8288391727624693,-1.4137662366132386,BOS,Boston,0.9837131958045018,1.2957679320073814,1.0124048349646129,1.2303106201859673,2.2066762181316646,2,2,0
2012-02-10,JFK,New York,0.6068594833642096,1.144299953824779,LAS,Las Vegas,-0.3522048283129221,-1.2272921856374157,-0.3350984189000335,-0.5398258011416291,1.7740231846122232,2,0,6
2011-11-13,SFO,San Francisco,-0.04071243283613562,-1.6411371988017678,ORD,Chicago,0.901711524924661,0.3299312040738194,0.6057081999010469,0.012394853418259763,1.2724922947575934,2,0,7
2011-09-27,LGA,New York,0.6363344145147665,1.138930205242993,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,-0.2884764898899261,-0.34953055181498294,-0.46653786391600904,1,0,7
2011-09-16,MIA,Miami,-2.5758219049268005,0.7710644540290597,LGA,New York,0.646326183027276,1.1318908985409502,-0.4322274376651335,-0.7972143213373876,-0.7168710240586463,1,0,0
2012-06-25,SEA,Seattle,2.0665751470440994,-1.637378093934938,LAX,Los Angeles,-0.8066000011194456,-1.4133666497775126,1.2162864603390977,1.5545259134695575,-0.6692675398119965,2,0,3
2012-01-06,ORD,Chicago,0.8938725204479091,0.3346266643573873,PHL,Philadelphia,0.4538768004077361,1.0536776430729469,0.31242837295069975,0.8784400691619306,-0.3174107310251596,2,2,0
2012-07-03,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,BOS,Boston,0.9837131958045018,1.2957679320073814,-1.0295197826111353,-1.102917613545763,-0.25559400976312663,2,1,5
2011-10-27,CLT,Charlotte,-0.5562722690400336,0.7336595178213434,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,0.023076400829571502,0.2051493865945856,-0.9865849848938908,2,0,6
2012-12-12,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,DTW,Detroit,0.9514215728326335,0.5900524262014935,-0.4403509555895059,-0.5608467311805996,-1.1385280519351342,2,0,0
2012-11-07,ORD,Chicago,0.8938725204479091,0.3346266643573873,PHX,Phoenix,-0.9146457652481057,-1.047799144989505,0.5973401613736016,0.9115390742214972,0.5155083274012454,2,0,6
2011-09-27,EWR,Newark,0.6181674178432467,1.1219606120897538,BOS,Boston,0.9837131958045018,1.2957679320073814,-0.7528674690650569,-0.6652894143906604,-1.0075823903691392,2,0,3
2012-07-01,LAX,Los Angeles,-0.8288391727624693,-1.4137662366132386,SFO,San Francisco,-0.025061221818141473,-1.6400750230449435,1.8687590171746085,1.8930167719721518,-0.921732278418807,2,1,3
2012-04-28,LGA,New York,0.6363344145147665,1.138930205242993,DFW,Dallas-Fort Worth,-1.028897180731876,-0.19204000830198248,-1.2811350617807664,-1.5707144135338122,0.44499004828211436,1,0,2
2013-01-29,LAX,Los Angeles,-0.8288391727624693,-1.4137662366132386,BOS,Boston,0.9837131958045018,1.2957679320073814,-0.6477395899171888,-0.3291975582854857,2.2066762181316646,2,0,5
2012-09-17,DEN,Denver,0.440057320698251,-0.6265055416448485,MSP,Minneapolis,1.5189078964923368,0.02606230133854241,-1.1917763645054367,-1.3771062247007047,-0.4048002606269297,2,0,6
2012-02-10,LGA,New York,0.6363344145147665,1.138930205242993,MIA,Miami,-2.538979684219383,0.7650971565618796,-1.110302258166376,-1.3518105644584444,-0.7168710240586463,1,0,6
2012-10-19,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,DFW,Dallas-Fort Worth,-1.028897180731876,-0.19204000830198248,-0.013652487262642623,1.0392838225090335,-0.3214716221907526,2,0,7
2011-11-10,LAS,Las Vegas,-0.3706136877744708,-1.2271479421917033,DFW,Dallas-Fort Worth,-1.028897180731876,-0.19204000830198248,-0.16415134583914415,-0.37200625759945355,0.0810835931580646,2,0,0
2012-02-17,DTW,Detroit,0.9440015978998523,0.5955081294237772,LGA,New York,0.646326183027276,1.1318908985409502,-1.6194215586093113,-1.6448602193859239,-0.5494206426675541,1,0,0
2011-12-09,DFW,Dallas-Fort Worth,-1.0530102006152278,-0.1888700864776597,SFO,San Francisco,-0.025061221818141473,-1.6400750230449435,-0.5215861349404632,-0.9347819817396478,0.6089592010720222,2,0,6
2012-01-12,ORD,Chicago,0.8938725204479091,0.3346266643573873,SEA,Seattle,2.0646115165669774,-1.6363268727046463,-0.4463367056522122,-0.38569879138861424,1.2674689844268832,2,0,0
2012-02-19,DEN,Denver,0.440057320698251,-0.6265055416448485,MSP,Minneapolis,1.5189078964923368,0.02606230133854241,-0.09266438801888056,0.05052327827609243,-0.4048002606269297,2,0,5
2011-09-22,SFO,San Francisco,-0.04071243283613562,-1.6411371988017678,ORD,Chicago,0.901711524924661,0.3299312040738194,0.7294356269141536,-0.18667191387134463,1.2724922947575934,2,0,7
2012-02-18,CLT,Charlotte,-0.5562722690400336,0.7336595178213434,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,-2.1657861648065313,-2.0459347265830186,-0.9865849848938908,2,0,4
2012-09-11,DTW,Detroit,0.9440015978998523,0.5955081294237772,ORD,Chicago,0.901711524924661,0.3299312040738194,-0.542611710769322,0.45913367759747675,-0.90919415393311,2,0,6
2012-04-01,ORD,Chicago,0.8938725204479091,0.3346266643573873,LGA,New York,0.646326183027276,1.1318908985409502,0.595397581001159,1.3900382537340912,-0.21767871125382277,1,0,7
2012-09-07,DEN,Denver,0.440057320698251,-0.6265055416448485,LAS,Las Vegas,-0.3522048283129221,-1.2272921856374157,0.7228164641596377,-0.012091342767529413,-0.4714990667956769,2,1,0
2012-04-07,BOS,Boston,0.9765654222599194,1.3032861937000686,EWR,Newark,0.6283110444931392,1.1149707570164968,-1.2364557131431015,-1.3522387663260917,-1.0075823903691392,2,0,4
2012-05-27,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,LGA,New York,0.646326183027276,1.1318908985409502,-0.2152134585832222,-0.37115357729737497,-0.46653786391600904,1,1,6
2012-11-06,BOS,Boston,0.9765654222599194,1.3032861937000686,ORD,Chicago,0.901711524924661,0.3299312040738194,-0.8159441965516326,-0.39507896613144433,-0.0085781029565568,2,0,7
2012-02-13,PHL,Philadelphia,0.44226278487615706,1.0604883599094759,DFW,Dallas-Fort Worth,-1.028897180731876,-0.19204000830198248,-2.3087600804470587,-2.481177553077652,0.3459921721223465,2,0,6
2012-04-07,DFW,Dallas-Fort Worth,-1.0530102006152278,-0.1888700864776597,PHL,Philadelphia,0.4538768004077361,1.0536776430729469,-1.7130354319436691,-2.2229790389862094,0.3459921721223465,2,0,4
2012-06-11,SEA,Seattle,2.0665751470440994,-1.637378093934938,LAX,Los Angeles,-0.8066000011194456,-1.4133666497775126,0.6222051901837576,1.3772858383086954,-0.6692675398119965,2,0,3
2012-05-05,DFW,Dallas-Fort Worth,-1.0530102006152278,-0.1888700864776597,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,-0.01792802302171821,0.7036200043351896,-0.3214716221907526,2,0,0
2012-05-31,SEA,Seattle,2.0665751470440994,-1.637378093934938,SFO,San Francisco,-0.025061221818141473,-1.6400750230449435,-0.38542050098008285,-0.9048439295238154,-0.8579119505293998,2,0,6
2011-10-30,BOS,Boston,0.9765654222599194,1.3032861937000686,LAX,Los Angeles,-0.8066000011194456,-1.4133666497775126,-0.5215861349404632,-0.5511645034376977,2.2066762181316646,2,0,0
2012-05-02,DEN,Denver,0.440057320698251,-0.6265055416448485,ORD,Chicago,0.901711524924661,0.3299312040738194,-0.11308923309506608,-0.27106493498844564,-0.018251692070465023,2,0,6
2012-08-22,JFK,New York,0.6068594833642096,1.144299953824779,MIA,Miami,-2.538979684219383,0.7650971565618796,2.3840127958313304,1.8913464071721056,-0.7114222143043499,2,0,5
2011-09-16,DFW,Dallas-Fort Worth,-1.0530102006152278,-0.1888700864776597,LAX,Los Angeles,-0.8066000011194456,-1.4133666497775126,0.5771948834173032,0.17493970114146834,0.3175783037863424,2,0,7
2013-01-07,LGA,New York,0.6363344145147665,1.138930205242993,DFW,Dallas-Fort Worth,-1.028897180731876,-0.19204000830198248,-0.5215861349404632,0.3724113477492242,0.44499004828211436,1,0,3
2012-05-31,PHL,Philadelphia,0.44226278487615706,1.0604883599094759,ORD,Chicago,0.901711524924661,0.3299312040738194,0.25544601528756566,0.6417232618695978,-0.3174107310251596,2,0,7
2012-02-25,LAX,Los Angeles,-0.8288391727624693,-1.4137662366132386,SEA,Seattle,2.0646115165669774,-1.6363268727046463,0.1000395852419601,-0.3263871406437689,-0.6692675398119965,2,0,0
2011-10-27,IAH,Houston,-1.6773475688511363,-0.0916264691172892,ORD,Chicago,0.901711524924661,0.3299312040738194,-0.48396142029633804,-0.45521563276644195,-0.7011725791642093,2,0,3
2012-12-24,IAH,Houston,-1.6773475688511363,-0.0916264691172892,ORD,Chicago,0.901711524924661,0.3299312040738194,-0.8591634357567867,-1.004589919852102,-0.7011725791642093,2,2,2
2013-02-26,DEN,Denver,0.440057320698251,-0.6265055416448485,LAX,Los Angeles,-0.8066000011194456,-1.4133666497775126,-1.7502682224762478,-1.8526378757306015,-0.22815703464455525,2,0,6
2011-09-01,LGA,New York,0.6363344145147665,1.138930205242993,BOS,Boston,0.9837131958045018,1.2957679320073814,-1.7428216643711616,-0.6582981044611941,-1.0291425717700262,1,1,7
2013-02-22,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,MIA,Miami,-2.538979684219383,0.7650971565618796,0.5221234492353886,0.675296824921057,-0.9306403064547109,2,0,6
2011-09-04,ORD,Chicago,0.8938725204479091,0.3346266643573873,DEN,Denver,0.45168977173065483,-0.6284001361306121,-0.13165727410591052,-0.5519344663812028,-0.018251692070465023,2,1,5
2012-12-24,DTW,Detroit,0.9440015978998523,0.5955081294237772,ORD,Chicago,0.901711524924661,0.3299312040738194,-0.8279588113120011,0.5143615013319247,-0.90919415393311,2,2,4
2011-11-22,JFK,New York,0.6068594833642096,1.144299953824779,MIA,Miami,-2.538979684219383,0.7650971565618796,0.014566048711515423,0.4065087084965792,-0.7114222143043499,2,0,6
2011-09-29,BOS,Boston,0.9765654222599194,1.3032861937000686,LAX,Los Angeles,-0.8066000011194456,-1.4133666497775126,0.6057081999010469,-0.02014802203162672,2.2066762181316646,2,0,0
2012-03-31,DFW,Dallas-Fort Worth,-1.0530102006152278,-0.1888700864776597,ORD,Chicago,0.901711524924661,0.3299312040738194,0.793773888952391,0.5375270869414068,-0.5765105257230155,2,0,0
2012-10-06,EWR,Newark,0.6181674178432467,1.1219606120897538,LAX,Los Angeles,-0.8066000011194456,-1.4133666497775126,1.9038642196705242,1.8025591860288854,1.9800447650353818,2,0,5
2011-09-24,LAS,Las Vegas,-0.3706136877744708,-1.2271479421917033,DFW,Dallas-Fort Worth,-1.028897180731876,-0.19204000830198248,0.34221460539963955,-0.06567832966257428,0.0810835931580646,2,0,0
2013-01-16,PHL,Philadelphia,0.44226278487615706,1.0604883599094759,BOS,Boston,0.9837131958045018,1.2957679320073814,-2.63370079781157,-2.546612642836009,-0.9278002018270002,2,0,6
2012-08-15,DEN,Denver,0.440057320698251,-0.6265055416448485,DFW,Dallas-Fort Worth,-1.028897180731876,-0.19204000830198248,-0.16415134583914415,-0.23128786527040573,-0.6771272999865035,2,0,3
2011-11-13,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,PHL,Philadelphia,0.4538768004077361,1.0536776430729469,0.022336370201285607,0.37311929091075485,-0.5672894733011572,2,0,6
2012-12-30,PHL,Philadelphia,0.44226278487615706,1.0604883599094759,MCO,Orlando,-1.9785867482829338,0.7068921531879545,1.027297951153338,0.8154260429803747,-0.7693155018999104,2,2,5
2012-12-16,PHL,Philadelphia,0.44226278487615706,1.0604883599094759,DFW,Dallas-Fort Worth,-1.028897180731876,-0.19204000830198248,-0.28329627552766956,0.42951822562727715,0.3459921721223465,2,0,2
2012-10-26,JFK,New York,0.6068594833642096,1.144299953824779,MCO,Orlando,-1.9785867482829338,0.7068921531879545,0.8795582383367077,1.0848494827331876,-0.6622968228634735,2,0,5
2012-12-04,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,LGA,New York,0.646326183027276,1.1318908985409502,-0.22631391786453478,-0.33326826030012935,-0.46653786391600904,1,0,1
2012-04-11,DTW,Detroit,0.9440015978998523,0.5955081294237772,LGA,New York,0.646326183027276,1.1318908985409502,-1.2960281779945126,-1.3813456438510407,-0.5494206426675541,1,0,6
2011-12-18,JFK,New York,0.6068594833642096,1.144299953824779,MCO,Orlando,-1.9785867482829338,0.7068921531879545,1.4204762191647888,0.6371139311198304,-0.6622968228634735,2,2,0
2011-09-13,DEN,Denver,0.440057320698251,-0.6265055416448485,LAX,Los Angeles,-0.8066000011194456,-1.4133666497775126,0.16349721084897997,-0.42700990202771016,-0.22815703464455525,2,0,6
2011-09-09,ORD,Chicago,0.8938725204479091,0.3346266643573873,DFW,Dallas-Fort Worth,-1.028897180731876,-0.19204000830198248,-0.22913948930561268,-0.28773736259005633,-0.5765105257230155,2,0,7
2012-03-08,PHL,Philadelphia,0.44226278487615706,1.0604883599094759,MCO,Orlando,-1.9785867482829338,0.7068921531879545,0.6881931512431179,0.27481053726423227,-0.7693155018999104,2,0,6
